#カード情報,,,,,,ホルダー,,レア,アセンブル,,,装着可能,,,属性増加量,,,,,,,アビリティベクトル,,,,,,限定条件,,,,,,カード分類,,,,,,,,,,テキスト,,
#カードID,pictID,枠種別,カード名,種別ID,カードNo,ページ,順,レア度,元カードID,後カードID,回数,武,服,胸,無,火,水,風,土,光,闇,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,分類ID（1）,分類ID（2）,分類ID（3）,分類ID（4）,分類ID（5）,分類ID（6）,分類ID（7）,分類ID（8）,分類ID（9）,分類ID（10）,限定条件,フレーバーテキスト,イラストレーター名
#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,0,1,1,0,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮
70142022,70142020,1,ネコマタ（新緑）との出会い[R2],ACTIVE,AC14-2022,1062,6,2,70142020,70142023,2,0,0,1,0,0,0,0,0,0,0,57,27,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界の荒野。$R天まで続く塔の島のテントの$R裏にひっそりと置かれた、$Rダンボール箱。$R$Rもういない主の姿を探して$R鳴き続けた緑の消えそうな$R魂をかき集めた。$R$Rもう一度、主の姿を探す。$Rだけど、探している人の姿は$R何処にもなくて……$R$R「お願い……$R確かめたいことがあるの。」,藍圭あけ
70142023,70142020,1,ネコマタ（新緑）との出会い[R3],ACTIVE,AC14-2023,1063,6,2,70142020,70142024,3,0,0,1,0,0,0,0,0,0,0,57,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界の荒野。$R天まで続く塔の島のテントの$R裏にひっそりと置かれた、$Rダンボール箱。$R$Rもういない主の姿を探して$R鳴き続けた緑の消えそうな$R魂をかき集めた。$R$Rもう一度、主の姿を探す。$Rだけど、探している人の姿は$R何処にもなくて……$R$R「お願い……$R確かめたいことがあるの。」,藍圭あけ
70142024,70142020,1,ネコマタ（新緑）との出会い[R4],ACTIVE,AC14-2024,1064,6,2,70142020,0,4,0,0,1,0,0,0,0,0,0,0,57,66,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界の荒野。$R天まで続く塔の島のテントの$R裏にひっそりと置かれた、$Rダンボール箱。$R$Rもういない主の姿を探して$R鳴き続けた緑の消えそうな$R魂をかき集めた。$R$Rもう一度、主の姿を探す。$Rだけど、探している人の姿は$R何処にもなくて……$R$R「お願い……$R確かめたいことがあるの。」,藍圭あけ
70142030,70142030,1,難民の姉妹,ACTIVE,AC14-2030,16,7,2,70142030,70142031,0,0,0,1,0,0,0,0,0,0,0,62,11,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,激しさを増すＤＥＭの攻撃。$R住んでいた街を追われた$R難民の姉妹は今日も不安な$R夜を迎える。$R穏やかに眠る妹を見つめながら$R姉は眠れないでいた。$R$Rウェストフォートへの道中は$R決して安全ではない。$R両親をＤＥＭに殺され、$R幼い妹を守れるのは自分しか$Rいないのだ。$R$R「この子はわたしが$R守ってみせる、必ず……。」,おりょう
70142031,70142030,1,難民の姉妹[R1],ACTIVE,AC14-2031,1061,7,2,70142030,70142032,1,0,0,1,0,0,0,0,0,0,0,62,19,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,激しさを増すＤＥＭの攻撃。$R住んでいた街を追われた$R難民の姉妹は今日も不安な$R夜を迎える。$R穏やかに眠る妹を見つめながら$R姉は眠れないでいた。$R$Rウェストフォートへの道中は$R決して安全ではない。$R両親をＤＥＭに殺され、$R幼い妹を守れるのは自分しか$Rいないのだ。$R$R「この子はわたしが$R守ってみせる、必ず……。」,おりょう
70142032,70142030,1,難民の姉妹[R2],ACTIVE,AC14-2032,1062,7,2,70142030,70142033,2,0,0,1,0,0,0,0,0,0,0,62,29,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,激しさを増すＤＥＭの攻撃。$R住んでいた街を追われた$R難民の姉妹は今日も不安な$R夜を迎える。$R穏やかに眠る妹を見つめながら$R姉は眠れないでいた。$R$Rウェストフォートへの道中は$R決して安全ではない。$R両親をＤＥＭに殺され、$R幼い妹を守れるのは自分しか$Rいないのだ。$R$R「この子はわたしが$R守ってみせる、必ず……。」,おりょう
70142033,70142030,1,難民の姉妹[R3],ACTIVE,AC14-2033,1063,7,2,70142030,70142034,3,0,0,1,0,0,0,0,0,0,0,62,43,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,激しさを増すＤＥＭの攻撃。$R住んでいた街を追われた$R難民の姉妹は今日も不安な$R夜を迎える。$R穏やかに眠る妹を見つめながら$R姉は眠れないでいた。$R$Rウェストフォートへの道中は$R決して安全ではない。$R両親をＤＥＭに殺され、$R幼い妹を守れるのは自分しか$Rいないのだ。$R$R「この子はわたしが$R守ってみせる、必ず……。」,おりょう
70142034,70142030,1,難民の姉妹[R4],ACTIVE,AC14-2034,1064,7,2,70142030,0,4,0,0,1,0,0,0,0,0,0,0,62,65,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,激しさを増すＤＥＭの攻撃。$R住んでいた街を追われた$R難民の姉妹は今日も不安な$R夜を迎える。$R穏やかに眠る妹を見つめながら$R姉は眠れないでいた。$R$Rウェストフォートへの道中は$R決して安全ではない。$R両親をＤＥＭに殺され、$R幼い妹を守れるのは自分しか$Rいないのだ。$R$R「この子はわたしが$R守ってみせる、必ず……。」,おりょう
70142040,70142040,1,シュタイン博士,ACTIVE,AC14-2040,16,8,2,70142040,70142041,0,0,0,1,0,0,0,0,0,0,0,81,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,様々なキノコから採取した菌を$R材料にして、キノコの妖精を$R作るのじゃ！$Rそうすれば、きっと妖精の力で$Rキノコが毎日食べ放題……！！$R$Rキノコ食べ放題の野望のため、$Rシュタイン博士は研究室で$R黙々とキノコの菌を採取する。$R$R「……ふふふ……これで、$Rキノコ料理を網羅できる！！$Rわしはなんて天才なんじゃ。」$R$R博士の研究は今日も続く……,日暮里
70142041,70142040,1,シュタイン博士[R1],ACTIVE,AC14-2041,1061,8,2,70142040,70142042,1,0,0,1,0,0,0,0,0,0,0,81,25,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,様々なキノコから採取した菌を$R材料にして、キノコの妖精を$R作るのじゃ！$Rそうすれば、きっと妖精の力で$Rキノコが毎日食べ放題……！！$R$Rキノコ食べ放題の野望のため、$Rシュタイン博士は研究室で$R黙々とキノコの菌を採取する。$R$R「……ふふふ……これで、$Rキノコ料理を網羅できる！！$Rわしはなんて天才なんじゃ。」$R$R博士の研究は今日も続く……,日暮里
70142042,70142040,1,シュタイン博士[R2],ACTIVE,AC14-2042,1062,8,2,70142040,70142043,2,0,0,1,0,0,0,0,0,0,0,81,37,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,様々なキノコから採取した菌を$R材料にして、キノコの妖精を$R作るのじゃ！$Rそうすれば、きっと妖精の力で$Rキノコが毎日食べ放題……！！$R$Rキノコ食べ放題の野望のため、$Rシュタイン博士は研究室で$R黙々とキノコの菌を採取する。$R$R「……ふふふ……これで、$Rキノコ料理を網羅できる！！$Rわしはなんて天才なんじゃ。」$R$R博士の研究は今日も続く……,日暮里
70142043,70142040,1,シュタイン博士[R3],ACTIVE,AC14-2043,1063,8,2,70142040,70142044,3,0,0,1,0,0,0,0,0,0,0,81,55,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,様々なキノコから採取した菌を$R材料にして、キノコの妖精を$R作るのじゃ！$Rそうすれば、きっと妖精の力で$Rキノコが毎日食べ放題……！！$R$Rキノコ食べ放題の野望のため、$Rシュタイン博士は研究室で$R黙々とキノコの菌を採取する。$R$R「……ふふふ……これで、$Rキノコ料理を網羅できる！！$Rわしはなんて天才なんじゃ。」$R$R博士の研究は今日も続く……,日暮里
70142044,70142040,1,シュタイン博士[R4],ACTIVE,AC14-2044,1064,8,2,70142040,0,4,0,0,1,0,0,0,0,0,0,0,81,85,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,様々なキノコから採取した菌を$R材料にして、キノコの妖精を$R作るのじゃ！$Rそうすれば、きっと妖精の力で$Rキノコが毎日食べ放題……！！$R$Rキノコ食べ放題の野望のため、$Rシュタイン博士は研究室で$R黙々とキノコの菌を採取する。$R$R「……ふふふ……これで、$Rキノコ料理を網羅できる！！$Rわしはなんて天才なんじゃ。」$R$R博士の研究は今日も続く……,日暮里
70143010,70143010,1,ヴァニー１号,ACTIVE,AC14-3010,16,9,1,70143010,70143011,0,0,1,0,0,0,0,0,0,0,0,73,5,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ＥＣＯタウンで悪さをしていた$Rウサギを追いかけて飛び込んだ$R夢幻世界。$R$R「……おやおや。$Rようやくお目覚めしたかね？」$R$Rヴァニー１号は、冒険者を$R出迎えると悪い笑顔を浮かべて$R趣味や好きな食べ物、$R好きな場所などについて$R小一時間ほど質問をしてきた。$R$R「……最後に、何か言い残す$Rことはありますかな？」,軍島曹一郎
70143011,70143010,1,ヴァニー１号[R1],ACTIVE,AC14-3011,1061,9,1,70143010,70143012,1,0,1,0,0,0,0,0,0,0,0,73,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ＥＣＯタウンで悪さをしていた$Rウサギを追いかけて飛び込んだ$R夢幻世界。$R$R「……おやおや。$Rようやくお目覚めしたかね？」$R$Rヴァニー１号は、冒険者を$R出迎えると悪い笑顔を浮かべて$R趣味や好きな食べ物、$R好きな場所などについて$R小一時間ほど質問をしてきた。$R$R「……最後に、何か言い残す$Rことはありますかな？」,軍島曹一郎
70143012,70143010,1,ヴァニー１号[R2],ACTIVE,AC14-3012,1062,9,1,70143010,70143013,2,0,1,0,0,0,0,0,0,0,0,73,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ＥＣＯタウンで悪さをしていた$Rウサギを追いかけて飛び込んだ$R夢幻世界。$R$R「……おやおや。$Rようやくお目覚めしたかね？」$R$Rヴァニー１号は、冒険者を$R出迎えると悪い笑顔を浮かべて$R趣味や好きな食べ物、$R好きな場所などについて$R小一時間ほど質問をしてきた。$R$R「……最後に、何か言い残す$Rことはありますかな？」,軍島曹一郎
70143013,70143010,1,ヴァニー１号[R3],ACTIVE,AC14-3013,1063,9,1,70143010,70143014,3,0,1,0,0,0,0,0,0,0,0,73,30,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ＥＣＯタウンで悪さをしていた$Rウサギを追いかけて飛び込んだ$R夢幻世界。$R$R「……おやおや。$Rようやくお目覚めしたかね？」$R$Rヴァニー１号は、冒険者を$R出迎えると悪い笑顔を浮かべて$R趣味や好きな食べ物、$R好きな場所などについて$R小一時間ほど質問をしてきた。$R$R「……最後に、何か言い残す$Rことはありますかな？」,軍島曹一郎
70143014,70143010,1,ヴァニー１号[R4],ACTIVE,AC14-3014,1064,9,1,70143010,0,4,0,1,0,0,0,0,0,0,0,0,73,47,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ＥＣＯタウンで悪さをしていた$Rウサギを追いかけて飛び込んだ$R夢幻世界。$R$R「……おやおや。$Rようやくお目覚めしたかね？」$R$Rヴァニー１号は、冒険者を$R出迎えると悪い笑顔を浮かべて$R趣味や好きな食べ物、$R好きな場所などについて$R小一時間ほど質問をしてきた。$R$R「……最後に、何か言い残す$Rことはありますかな？」,軍島曹一郎
70143020,70143020,1,戦の調律者,ACTIVE,AC14-3020,16,10,1,70143020,70143021,0,0,0,1,0,0,0,0,0,0,0,80,7,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,来るＤＥＭとの戦いに備え、$R強い戦士であることを求めよ。$R$R戦の調律者はドミニオン世界で$R繰り広げられるチャンプバトル$RのＷＲＰランキングを管理する$Rことで、ＤＥＭの力を凌ぐ、$Rヒーローの存在を待っている。$R$R都市攻防戦の激戦で活躍し、$Rドミニオン世界を救う$Rヒーローの存在を……$R$R「この世界を取り戻すために$R我々の力となってほしい。」,ぽんじり
70143021,70143020,1,戦の調律者[R1],ACTIVE,AC14-3021,1061,10,1,70143020,70143022,1,0,0,1,0,0,0,0,0,0,0,80,15,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,来るＤＥＭとの戦いに備え、$R強い戦士であることを求めよ。$R$R戦の調律者はドミニオン世界で$R繰り広げられるチャンプバトル$RのＷＲＰランキングを管理する$Rことで、ＤＥＭの力を凌ぐ、$Rヒーローの存在を待っている。$R$R都市攻防戦の激戦で活躍し、$Rドミニオン世界を救う$Rヒーローの存在を……$R$R「この世界を取り戻すために$R我々の力となってほしい。」,ぽんじり
70143022,70143020,1,戦の調律者[R2],ACTIVE,AC14-3022,1062,10,1,70143020,70143023,2,0,0,1,0,0,0,0,0,0,0,80,25,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,来るＤＥＭとの戦いに備え、$R強い戦士であることを求めよ。$R$R戦の調律者はドミニオン世界で$R繰り広げられるチャンプバトル$RのＷＲＰランキングを管理する$Rことで、ＤＥＭの力を凌ぐ、$Rヒーローの存在を待っている。$R$R都市攻防戦の激戦で活躍し、$Rドミニオン世界を救う$Rヒーローの存在を……$R$R「この世界を取り戻すために$R我々の力となってほしい。」,ぽんじり
70143023,70143020,1,戦の調律者[R3],ACTIVE,AC14-3023,1063,10,1,70143020,70143024,3,0,0,1,0,0,0,0,0,0,0,80,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,来るＤＥＭとの戦いに備え、$R強い戦士であることを求めよ。$R$R戦の調律者はドミニオン世界で$R繰り広げられるチャンプバトル$RのＷＲＰランキングを管理する$Rことで、ＤＥＭの力を凌ぐ、$Rヒーローの存在を待っている。$R$R都市攻防戦の激戦で活躍し、$Rドミニオン世界を救う$Rヒーローの存在を……$R$R「この世界を取り戻すために$R我々の力となってほしい。」,ぽんじり
70143024,70143020,1,戦の調律者[R4],ACTIVE,AC14-3024,1064,10,1,70143020,0,4,0,0,1,0,0,0,0,0,0,0,80,63,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,来るＤＥＭとの戦いに備え、$R強い戦士であることを求めよ。$R$R戦の調律者はドミニオン世界で$R繰り広げられるチャンプバトル$RのＷＲＰランキングを管理する$Rことで、ＤＥＭの力を凌ぐ、$Rヒーローの存在を待っている。$R$R都市攻防戦の激戦で活躍し、$Rドミニオン世界を救う$Rヒーローの存在を……$R$R「この世界を取り戻すために$R我々の力となってほしい。」,ぽんじり
70143030,70143030,1,マリュス,ACTIVE,AC14-3030,16,11,1,70143030,70143031,0,1,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界に着いた$R冒険者たちを迎えたのは$Rフシギなリンゴ。$Rマリュスはいつも３つで１つ。$R移動するときも、$R攻撃するときも、$Rずっと３つで１つ。$R$R見た目に誘われ、手を伸ばせば$R驚くほどのジャンプ力で、$R渾身の体当たりをしてくるぞ。$R$R見た目にだまされないで！$Rドミニオン世界の荒野を$R跳び回るリンゴには要注意！,桃井涼太
70143031,70143030,1,マリュス[R1],ACTIVE,AC14-3031,1061,11,1,70143030,70143032,1,1,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界に着いた$R冒険者たちを迎えたのは$Rフシギなリンゴ。$Rマリュスはいつも３つで１つ。$R移動するときも、$R攻撃するときも、$Rずっと３つで１つ。$R$R見た目に誘われ、手を伸ばせば$R驚くほどのジャンプ力で、$R渾身の体当たりをしてくるぞ。$R$R見た目にだまされないで！$Rドミニオン世界の荒野を$R跳び回るリンゴには要注意！,桃井涼太
70143032,70143030,1,マリュス[R2],ACTIVE,AC14-3032,1062,11,1,70143030,70143033,2,1,0,0,0,0,0,0,0,0,0,50,17,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界に着いた$R冒険者たちを迎えたのは$Rフシギなリンゴ。$Rマリュスはいつも３つで１つ。$R移動するときも、$R攻撃するときも、$Rずっと３つで１つ。$R$R見た目に誘われ、手を伸ばせば$R驚くほどのジャンプ力で、$R渾身の体当たりをしてくるぞ。$R$R見た目にだまされないで！$Rドミニオン世界の荒野を$R跳び回るリンゴには要注意！,桃井涼太
70143033,70143030,1,マリュス[R3],ACTIVE,AC14-3033,1063,11,1,70143030,70143034,3,1,0,0,0,0,0,0,0,0,0,50,33,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界に着いた$R冒険者たちを迎えたのは$Rフシギなリンゴ。$Rマリュスはいつも３つで１つ。$R移動するときも、$R攻撃するときも、$Rずっと３つで１つ。$R$R見た目に誘われ、手を伸ばせば$R驚くほどのジャンプ力で、$R渾身の体当たりをしてくるぞ。$R$R見た目にだまされないで！$Rドミニオン世界の荒野を$R跳び回るリンゴには要注意！,桃井涼太
70143034,70143030,1,マリュス[R4],ACTIVE,AC14-3034,1064,11,1,70143030,0,4,1,0,0,0,0,0,0,0,0,0,50,55,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ドミニオン世界に着いた$R冒険者たちを迎えたのは$Rフシギなリンゴ。$Rマリュスはいつも３つで１つ。$R移動するときも、$R攻撃するときも、$Rずっと３つで１つ。$R$R見た目に誘われ、手を伸ばせば$R驚くほどのジャンプ力で、$R渾身の体当たりをしてくるぞ。$R$R見た目にだまされないで！$Rドミニオン世界の荒野を$R跳び回るリンゴには要注意！,桃井涼太
70143040,70143040,1,ｅｃｏｉｎカウンター,ACTIVE,AC14-3040,16,12,1,70143040,70143041,0,1,0,0,0,0,0,0,0,0,0,72,5,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯタウン専用の通貨、$Rｅｃｏｉｎはこちらで$Rお引き換えです。」$R$R美しい女性がカウンター越しに$Rにこりと微笑む。$RＧｏｌｄとｅｃｏｉｎを$R引き換えて……$R$R「引き続き、ＥＣＯタウンを$Rお楽しみ下さい！」$R$R凛とした爽やかな声が、$Rウェルカムセンターに響いた。$Rさあ、何をしようかな？,彩葉
70143041,70143040,1,ｅｃｏｉｎカウンター[R1],ACTIVE,AC14-3041,1061,12,1,70143040,70143042,1,1,0,0,0,0,0,0,0,0,0,72,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯタウン専用の通貨、$Rｅｃｏｉｎはこちらで$Rお引き換えです。」$R$R美しい女性がカウンター越しに$Rにこりと微笑む。$RＧｏｌｄとｅｃｏｉｎを$R引き換えて……$R$R「引き続き、ＥＣＯタウンを$Rお楽しみ下さい！」$R$R凛とした爽やかな声が、$Rウェルカムセンターに響いた。$Rさあ、何をしようかな？,彩葉
70143042,70143040,1,ｅｃｏｉｎカウンター[R2],ACTIVE,AC14-3042,1062,12,1,70143040,70143043,2,1,0,0,0,0,0,0,0,0,0,72,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯタウン専用の通貨、$Rｅｃｏｉｎはこちらで$Rお引き換えです。」$R$R美しい女性がカウンター越しに$Rにこりと微笑む。$RＧｏｌｄとｅｃｏｉｎを$R引き換えて……$R$R「引き続き、ＥＣＯタウンを$Rお楽しみ下さい！」$R$R凛とした爽やかな声が、$Rウェルカムセンターに響いた。$Rさあ、何をしようかな？,彩葉
70143043,70143040,1,ｅｃｏｉｎカウンター[R3],ACTIVE,AC14-3043,1063,12,1,70143040,70143044,3,1,0,0,0,0,0,0,0,0,0,72,26,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯタウン専用の通貨、$Rｅｃｏｉｎはこちらで$Rお引き換えです。」$R$R美しい女性がカウンター越しに$Rにこりと微笑む。$RＧｏｌｄとｅｃｏｉｎを$R引き換えて……$R$R「引き続き、ＥＣＯタウンを$Rお楽しみ下さい！」$R$R凛とした爽やかな声が、$Rウェルカムセンターに響いた。$Rさあ、何をしようかな？,彩葉
70143044,70143040,1,ｅｃｏｉｎカウンター[R4],ACTIVE,AC14-3044,1064,12,1,70143040,0,4,1,0,0,0,0,0,0,0,0,0,72,45,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯタウン専用の通貨、$Rｅｃｏｉｎはこちらで$Rお引き換えです。」$R$R美しい女性がカウンター越しに$Rにこりと微笑む。$RＧｏｌｄとｅｃｏｉｎを$R引き換えて……$R$R「引き続き、ＥＣＯタウンを$Rお楽しみ下さい！」$R$R凛とした爽やかな声が、$Rウェルカムセンターに響いた。$Rさあ、何をしようかな？,彩葉
70143050,70143050,1,ブラフスキー一家,ACTIVE,AC14-3050,16,13,1,70143050,70143051,0,1,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「とうちゃん！おいしいね！」$R「それは、よかったっぺ。$R冒険者さんに感謝するっぺよ」$R$R赤紫色のギトギトお肉に$Rかじりつきながら、$Rブラフスキー一家は焚き火を$R囲んでいた。$R$R「ぼく、おもちゃがほしい！」$R$Rマリオネットとして旅をして$R少しだけ引っ込んだお腹を$Rさすりながら、ブラフスキーは$R息子たちに優しく微笑んだ。,和錆
70143051,70143050,1,ブラフスキー一家[R1],ACTIVE,AC14-3051,1061,13,1,70143050,70143052,1,1,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「とうちゃん！おいしいね！」$R「それは、よかったっぺ。$R冒険者さんに感謝するっぺよ」$R$R赤紫色のギトギトお肉に$Rかじりつきながら、$Rブラフスキー一家は焚き火を$R囲んでいた。$R$R「ぼく、おもちゃがほしい！」$R$Rマリオネットとして旅をして$R少しだけ引っ込んだお腹を$Rさすりながら、ブラフスキーは$R息子たちに優しく微笑んだ。,和錆
70143052,70143050,1,ブラフスキー一家[R2],ACTIVE,AC14-3052,1062,13,1,70143050,70143053,2,1,0,0,0,0,0,0,0,0,0,53,13,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「とうちゃん！おいしいね！」$R「それは、よかったっぺ。$R冒険者さんに感謝するっぺよ」$R$R赤紫色のギトギトお肉に$Rかじりつきながら、$Rブラフスキー一家は焚き火を$R囲んでいた。$R$R「ぼく、おもちゃがほしい！」$R$Rマリオネットとして旅をして$R少しだけ引っ込んだお腹を$Rさすりながら、ブラフスキーは$R息子たちに優しく微笑んだ。,和錆
70143053,70143050,1,ブラフスキー一家[R3],ACTIVE,AC14-3053,1063,13,1,70143050,70143054,3,1,0,0,0,0,0,0,0,0,0,53,23,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「とうちゃん！おいしいね！」$R「それは、よかったっぺ。$R冒険者さんに感謝するっぺよ」$R$R赤紫色のギトギトお肉に$Rかじりつきながら、$Rブラフスキー一家は焚き火を$R囲んでいた。$R$R「ぼく、おもちゃがほしい！」$R$Rマリオネットとして旅をして$R少しだけ引っ込んだお腹を$Rさすりながら、ブラフスキーは$R息子たちに優しく微笑んだ。,和錆
70143054,70143050,1,ブラフスキー一家[R4],ACTIVE,AC14-3054,1064,13,1,70143050,0,4,1,0,0,0,0,0,0,0,0,0,53,37,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「とうちゃん！おいしいね！」$R「それは、よかったっぺ。$R冒険者さんに感謝するっぺよ」$R$R赤紫色のギトギトお肉に$Rかじりつきながら、$Rブラフスキー一家は焚き火を$R囲んでいた。$R$R「ぼく、おもちゃがほしい！」$R$Rマリオネットとして旅をして$R少しだけ引っ込んだお腹を$Rさすりながら、ブラフスキーは$R息子たちに優しく微笑んだ。,和錆
70143060,70143060,1,バクバク,ACTIVE,AC14-3060,16,14,1,70143060,70143061,0,1,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,今日はどこで寝ようかな。$Rお気に入りの枕を片手に$R上へ、下へ、右へ、左へ……$R$R昨日はどこで寝たっけな。$Rお気に入りの枕を片手に$R西へ、東へ、南へ、北へ……$R$R枕はいつも持ち歩いているから$R寝不足になんて悩まされない。$R安眠のためならバクバクは、$Rお気に入りの枕を振り上げて$R敵を悪夢へと誘ってしまう。$R$R「ララバイ」,和錆
70143061,70143060,1,バクバク[R1],ACTIVE,AC14-3061,1061,14,1,70143060,70143062,1,1,0,0,0,0,0,0,0,0,0,54,8,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,今日はどこで寝ようかな。$Rお気に入りの枕を片手に$R上へ、下へ、右へ、左へ……$R$R昨日はどこで寝たっけな。$Rお気に入りの枕を片手に$R西へ、東へ、南へ、北へ……$R$R枕はいつも持ち歩いているから$R寝不足になんて悩まされない。$R安眠のためならバクバクは、$Rお気に入りの枕を振り上げて$R敵を悪夢へと誘ってしまう。$R$R「ララバイ」,和錆
70143062,70143060,1,バクバク[R2],ACTIVE,AC14-3062,1062,14,1,70143060,70143063,2,1,0,0,0,0,0,0,0,0,0,54,13,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,今日はどこで寝ようかな。$Rお気に入りの枕を片手に$R上へ、下へ、右へ、左へ……$R$R昨日はどこで寝たっけな。$Rお気に入りの枕を片手に$R西へ、東へ、南へ、北へ……$R$R枕はいつも持ち歩いているから$R寝不足になんて悩まされない。$R安眠のためならバクバクは、$Rお気に入りの枕を振り上げて$R敵を悪夢へと誘ってしまう。$R$R「ララバイ」,和錆
70143063,70143060,1,バクバク[R3],ACTIVE,AC14-3063,1063,14,1,70143060,70143064,3,1,0,0,0,0,0,0,0,0,0,54,21,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,今日はどこで寝ようかな。$Rお気に入りの枕を片手に$R上へ、下へ、右へ、左へ……$R$R昨日はどこで寝たっけな。$Rお気に入りの枕を片手に$R西へ、東へ、南へ、北へ……$R$R枕はいつも持ち歩いているから$R寝不足になんて悩まされない。$R安眠のためならバクバクは、$Rお気に入りの枕を振り上げて$R敵を悪夢へと誘ってしまう。$R$R「ララバイ」,和錆
