#??????,????˛è,˝∆ßS˛´,?ßS˛´,?,?,ßF?,◊˚˙Û,ßF˝ﬂ?,ßF˝ﬂ?,ßF˝ﬂ?,ßF˝ﬂ?,?˝ﬂ?,???,????,????,??????,?˚Í,?˚Í,¶ë??,???,¢K???,???,¶‹?ßF,¶‹?ßF,¶‹?ßF,¶‹?ßF,?˚Í,¢K???,?˚Í,?,?§D?ß∆,???,???????ID,?????????ID,?ßS˛´?,?ßS˛´?,?ßS˛´?,
#,,,???,???,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,
#ID?˝Ë?˝¯§D?,,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,ATTR,
50064650,?£ó?????,,,09_34_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_06_00,null,null,
50064700,???????,,,23_05_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50064750,????????,,,23_05_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50064800,??????????,,,26_20_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50064851,????,,,26_20_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50064850,?§i?•s˙Ô?????,,,09_25_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50064852,?????,,,09_25_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50064900,???,,,09_27_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_04_00,
50064950,??°X????,,,09_27_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_04_00,
50065000,¢o¶f?????,,,09_28_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50065050,˛©©ò??????,,,09_28_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50065100,???????,,,09_29_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065150,§ì??˙Ô???,,,09_29_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065200,£S?˚‘?????,,,09_35_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50065250,?????????,,,09_35_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50065300,?ßY˛ç???,,,09_36_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065350,?¶V?˛ç???,,,09_36_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065400,????,,,09_26_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50065450,˛£ßÅ???,,,09_26_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50065500,¶ë•y??? ,,,09_30_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_10_00,
50065600,?????????,,,09_54_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065650,??????????,,,09_54_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065700,??????????,,,09_55_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50065750,????????,,,09_55_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50065800,?˚™???????,,,09_57_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50065850,?????????,,,09_57_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50065900,????????,,,09_58_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50065950,????????,,,09_58_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066000,????,,,09_53_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066100,???????,,,09_58_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066150,???????,,,09_58_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066200,???????,,,09_59_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50066250,?????????,,,09_59_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50066400,??????,,,09_60_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066450,?£l???,,,09_60_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066500,?????????,,,09_62_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50066550,??????????,,,09_62_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50066600,?¢Ñ???,,,09_61_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066650,???????????,,,09_61_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066700,?˛∞???,,,09_61_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066750,??????????,,,09_61_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066800,??????????,,,09_57_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066850,?????????,,,09_57_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50066900,??????????,,,09_59_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50066950,©ó?˚‘??????,,,09_59_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50067000,??????????,,,09_55_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50067050,????????,,,09_55_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50067100,?????????,,26_33_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50067150,???????,,26_33_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50067200,??£ï??????,,,09_71_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50067300,?§g????????????,,,23_14_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50067400,????????????????,,,23_15_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50060800,??????˚Î?,,,09_08_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060850,????????,,,09_08_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060851,??????????,,,09_08_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060852,????????,,,09_08_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060853,??????˛ˆ?,,,09_08_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060500,???????,,,09_09_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060550,????????˛ˆ??,,,09_09_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060600,?°u?,,,09_10_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060651,?°u???????,,,09_10_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060652,?°u???????,,,09_10_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50060700,????????,,,09_11_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50060701,???????????,,,09_11_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50060702,?????????˛‰?,,,09_11_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50060703,???????????,,,09_11_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50060900,???????,,,09_12_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50060901,??????????,,,09_12_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50060902,????????˛ˆ?,,,09_12_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50061000,????????,,,09_13_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50061001,???????????,,,09_13_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50061002,?????????????,,,09_13_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50061100,?§ê??,,,09_14_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50061200,????????,,,09_15_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50061300,????????,,,09_16_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50012400,????????,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_04_00,
50012500,????????,,,09_06_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,25_03_00,
50012550,?????????,,,09_06_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,25_03_00,
50012600,˚Ì˛∞?????,,26_08_55,09_06_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,01_04_00,null,25_03_00,
50012650,??????????,,26_08_58,09_06_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,01_12_03,null,25_03_00,
50012700,?????,,,09_20_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_05_00,
50012750,§ê?????,,,09_20_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_05_00,
50012751,???????? ,,,09_20_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_05_00,
50012900,???????,,,09_03_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50012950,˙‘˙ˆ??????,,,09_03_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50013000,?????????,,23_06_00,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50013050,???????,,23_06_50,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50013100,?????????,,23_05_00,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50013150,˚È?˚‘????????,,23_05_50,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50013151,˚È?˚‘????????,,23_05_51,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50013300,£S?????,,,09_19_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013350,????????,,,09_19_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013400,?????????,,,09_06_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013450,???????????,,,09_06_60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013500,????????,,,09_04_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50013550,????????????,,,09_04_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50013551,?????????˚ø??,,,09_04_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50013600,??????,,,09_19_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013604,??????,,,09_19_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013650,????????,,,09_19_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50013700,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00,24_00_00,
50013800,?????????,,26_08_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50013850,??????????????,,26_08_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50013851,˝Ë£i??????????,,26_08_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50013900,˛T?????????????,,26_09_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50013950,˛T????????????,,26_09_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50014000,˚Ì˛∞?????,,26_10_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014050,?????????,,26_10_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014100,?????????,,26_11_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014150,????????,,26_11_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014200,˛⁄??????,,26_12_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_04_00,
50014250,???????,,26_12_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_04_00,
50014300,??????,,26_09_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50014350,˙‘˙ˆ?????,,26_09_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50014400,¶x???????,,26_14_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014450,????????,,26_14_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014500,£S????????,,26_08_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_08_00,null,
50014550,?????????,,26_08_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_08_00,null,
50014600,????????,,26_15_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014650,???????,,26_15_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014700,????????????,,26_10_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014750,????????????,,26_10_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014751,?°X??????????,,26_10_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014752,?°X??????????,,26_10_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014800,¢o¶f????,,26_12_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014850,?˛©©ò?????,,26_12_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50014900,??˙ˆ?????,,26_13_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_05_00,
50014950,???????,,26_13_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_05_00,
50015000,£S?˚‘?????,,26_17_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015050,?????????,,26_17_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015100,?????????,,26_18_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50015150,????????,,26_18_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50015200,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00,
50015250,????????,00_01_00,26_06_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_03_00,
50015251,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_50,
50015252,???????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_51,
50015253,??????,,26_25_50,
50015254,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_04_00,null,null,
50015255,??????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_02_00,null,null,
50015256,????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_03_00,null,null,
50015300,¢o¶f????,,26_23_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50015350,˛©©ò?????,,26_23_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50015400,??˙ˆ?????,,26_24_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015450,§ì??˙Ô?????,,26_24_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015500,¶ë•y?????,,26_25_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015550,˛—¸”˙ˆ??????˛‰?,,26_25_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015551,˛—¸”˙ˆ????????,,26_25_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015552,?????????˛‰?,,26_25_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015553,???????????,,26_25_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015554,??????????,,26_25_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50015600,?????????????,,,23_09_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50015700,????????,,26_26_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50015750,?????????,,26_26_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50015800,???˙Ô?????,,,23_10_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50015850,¢b§ì˙È?????,,,23_10_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50015900,????????,,,23_11_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50015950,???????,,,23_11_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50016000,???????,,,23_10_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50016050,????????,,,23_10_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50016100,???????,,26_28_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50016150,???????,,26_28_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50016200,˛—¸”˙ˆ???????˛‰?,,26_11_03,
50016208,˛—¸”˙ˆ?????????,,26_11_08,
50016300,????????,,26_30_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50016350,????????,,26_30_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50016400,????????,,26_29_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50016450,?£l?????,,26_29_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50016500,???????,,,09_60_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,
50016550,?£l?????,,,09_60_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,
50016600,????????,,,09_54_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,
50016650,?????????,,,09_54_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,
50016700,?????????,,26_31_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50016750,????????,,26_31_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50016800,?????????,,26_34_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50016850,???????,,26_34_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50017000,?????????,,26_32_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_05_00,
50017050,?¢O?????,,26_32_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_05_00,
50017100,?????????,,23_11_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50017150,?¢O?????,,23_11_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50017200,???????,,,09_65_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50017212,??????????,,,09_65_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50017300,?????,,,09_64_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50017301,??????˛ˆ?,,,09_64_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50017400,?????????????,,23_12_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50017500,?????¸Ì???????,,,23_12_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50017600,????????????????,,26_35_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,
50017700,???????,,,09_66_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50017800,?¢Ñ?????,,26_36_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50017850,??????????,,26_36_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50017900,???????????,,26_37_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,24_02_00,
50018000,????????????,,,09_67_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50018100,????????????,,,09_67_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50018200,?????????????,,,09_68_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_01_00,
50018300,????????,,,23_13_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50018350,????????,,,23_13_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
50018400,???????????,,,09_70_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50018401,??????????˝Ë?,,,09_70_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50018402,??????????????,,,09_70_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_03_00,
50018500,??˙Û???,,,09_63_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,
50018511,˝…¶à?????? ,,,09_63_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,
50018600,?????????,,,09_69_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25_02_00,
50018700,????????????,,26_20_00,,,,,,,,,,null,,,,,,,null,
50018800,????????????,,26_38_00,,,,,,,,,,null,,,,,,,null,,,,,,,,,,,,,,,null,
50018900,????????? ,,26_39_00,,,,,,,,,,null,,,,,,,null,,,,,,,,,,,,,,,null,
50019000,????????? ,,,09_72_00,,,,,,,,,null,,,,,,,null,,,,,,,,,,,,,,,,,null,
50019100,?????????? ,,,09_73_00,,,,,,,,,null,,,,,,,null,,,,,,,,,,,,,,,,,null,
50020400,?????,,,,,03_10_00,05_00_00,null,null,null,null,,,,,,,,,,,,null,
50020500,??????,,,,,03_10_00,05_01_00,null,null,null,null,,,,,,,,,,,,null,
50020550,????◊˚˙Û?˛‰?,,,,,03_10_00,05_01_03,null,null,null,null,,,,,,,,,,,,null,
50020551,????◊˚˙Û???,,,,,03_10_00,05_01_01,null,null,null,null,,,,,,,,,,,,null,
50020600,??????,,,,,03_10_00,05_02_00,null,null,null,null,,,,,,,,,,,,null,
50020650,???????????,,,,,03_10_00,05_02_52,null,null,null,null,,,,,,,,,,,,null,
50020700,??????,,,,,03_10_00,05_03_00,null,null,null,null,,,,,,,,,,,,null,
50020800,????,,,,,03_10_00,05_04_00,null,null,null,null,,,,,,,,,,,,null,
50020900,????,,,,,03_10_00,05_05_00,null,null,null,null,,,,,,,,,,,,null,
50021000,????,,,,,03_10_00,05_06_00,null,null,null,null,,,,,,,,,,,,null,
50021050,?????˛ˆ?,,,,,03_10_00,05_06_01,null,null,null,null,,,,,,,,,,,,null,
50021002,???????,,,,,03_10_00,05_06_02,null,null,null,null,,,,,,,,,,,,null,
50021004,???????,,,,,03_10_00,05_06_04,null,null,null,null,,,,,,,,,,,,null,
50021005,???????,,,,,03_10_00,05_06_05,null,null,null,null,,,,,,,,,,,,null,
50021009,???????,,,,,03_10_00,05_06_09,null,null,null,null,,,,,,,,,,,,null,
50021001,?????????,,,,,03_10_00,05_06_50,null,null,null,null,,,,,,,,,,,,null,
50021051,˙‘˙ˆ?????,,,,,03_10_00,05_06_52,null,null,null,null,,,,,,,,,,,,null,
50021100,???,,,,,03_10_00,05_07_00,null,null,null,null,,,,,,,,,,,,null,
50021101,???????,,,,,03_10_00,05_07_01,null,null,null,null,,,,,,,,,,,,null,
50021103,???????,,,,,03_10_00,05_07_03,null,null,null,null,,,,,,,,,,,,null,
50021104,?????????,,,,,03_10_00,05_07_04,null,null,null,null,,,,,,,,,,,,null,
50021105,????????,,,,,03_10_00,05_07_05,null,null,null,null,,,,,,,,,,,,null,
50021107,????????,,,,,03_10_00,05_07_07,null,null,null,null,,,,,,,,,,,,null,
50021109,???????,,,,,03_10_00,05_07_09,null,null,null,null,,,,,,,,,,,,null,
50021110,?????????,,,,,03_10_00,05_07_10,null,null,null,null,,,,,,,,,,,,null,
50021200,???◊˚,,,,,03_10_00,05_08_00,null,null,null,null,,,,,,,,,,,,null,
50021251,???◊˚,,,,,03_10_00,05_08_50,null,null,null,null,,,,,,,,,,,,null,
50021300,˛€◊˚,,,,,03_10_00,05_09_00,null,null,null,null,,,,,,,,,,,,null,
50021400,˙Î??◊˚˙Û,,,,,03_10_00,05_10_00,null,null,null,null,,,,,,,,,,,,null,
50021451,˙Î??◊˚˙Û?,,,,,03_10_00,05_10_50,null,null,null,null,,,,,,,,,,,,null,
50021500,?©ú˙È??◊˚˙Û,,,,,03_10_00,05_11_00,null,null,null,null,,,,,,,,,,,,null,
50021501,?©ú˙È??◊˚˙Û????,,,,,03_10_00,05_11_01,null,null,null,null,,,,,,,,,,,,null,
50021503,?©ú˙È??◊˚˙Û????,,,,,03_10_00,05_11_03,null,null,null,null,,,,,,,,,,,,null,
50021504,?©ú˙È??◊˚˙Û??????,,,,,03_10_00,05_11_04,null,null,null,null,,,,,,,,,,,,null,
50021505,?©ú˙È??◊˚˙Û?????,,,,,03_10_00,05_11_05,null,null,null,null,,,,,,,,,,,,null,
50021507,?©ú˙È??◊˚˙Û?????,,,,,03_10_00,05_11_07,null,null,null,null,,,,,,,,,,,,null,
50021509,?©ú˙È??◊˚˙Û????,,,,,03_10_00,05_11_09,null,null,null,null,,,,,,,,,,,,null,
50021510,?©ú˙È??◊˚˙Û??????,,,,,03_10_00,05_11_10,null,null,null,null,,,,,,,,,,,,null,
50021600,?????,,,,,03_10_00,05_12_00,null,null,null,null,,,,,,,,,,,,null,
50021700,?,,,,,03_10_00,05_13_00,null,null,null,null,,,,,,,,,,,,null,
50021750,??,,,,,03_10_00,05_13_50,null,null,null,null,,,,,,,,,,,,null,
50021751,§ê?,,,,,03_10_00,05_13_51,null,null,null,null,,,,,,,,,,,,null,
50021800,?????????,,,,,03_10_00,05_14_00,null,null,null,null,,,,,,,,,,,,null,
50021900,???◊˚,,,,,03_10_00,05_15_00,null,null,null,null,,,,,,,,,,,,null,
