#10,,,,体格,,,特殊情報,,,設定,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常）,,,,,,,,,,思考(出現),,思考ID(瀕死),,,,,,,,,,思考(終焉）,,スキルリスト,,,,,,,,,,,,経験値,,ドロップ,ドロップアイテム,,,,,,,,,備考 #ID,NAME,PICTID,?? ID,?,??,???,??,? ??,LV,??,??,??,??,??,??,?,??,HP,SP,MP,??,??,??,??,??,??,??,??%,??,??%,??,??,??,??,??,??,??,??,???,????,??,??,??,无,火,水,风,土,光,?,?,??,??,??,??,??? ?? ??,??,??,??,ID１,??,ID2,??,ID3,??,ID4,??,ID5,??,ID,??,ID１,??,ID2,??,ID3,??,ID4,??,ID5,??,ID,??,ＩＤ１,??,ＩＤ２,??,ＩＤ３,??,ＩＤ４,??,ＩＤ５,??,ＩＤ６,??,EXP,JOB,ID,??? ID1,??? ID2,??? ID3,??? ID4,??? ID5,??? ID6,??? ID7,ID8(???),ID8 ??, ,
#ID,名前,PICTID,種別ＩＤ,幅,長さ,スケール,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,SP,MP,速度,最小,最大,タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,氷結,気絶,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ＩＤ１,確率,ＩＤ２,確率,ＩＤ３,確率,ＩＤ４,確率,ＩＤ５,確率,ＩＤ６,確率,EXP,JOB,ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,ID8（スタンプ）,ＩＤ8確率, 
#99999999,Limitation : W byte 16 characters,99999999,HUMAN,1,1,1,0,0,0,127,127,127,127,127,127,127,127,9999,9999,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0,100,100,100,100,100,100,9999,9999,9999,9999,9999,9999,9999,9999,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,99999999,99999999,0,99999999,99999999,99999999,99999999,null,99999999,99999999,99999999,99999999,
10781000,粉红色玛欧斯,10780014,ANIMAL,1,1,1.15,0,0,1,6,1,1,11,10,3,1,1,23,0,0,200,5,7,BLOW,1,1,0,0,0,0,5,95,10,0,0,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,null,null,null,null,null,null,null,,,#未设定,
10800000,杀人机器,10800000,MACHINE,1,1,1,0,0,86,6,1,1,11,10,3,1,1,15000,0,0,400,300,380,SLASH,350,380,350,20,80,80,220,200,150,100,100,200,30,15,100,1,350,350,1,0,30,0,0,0,0,0,255,150,100,255,100,70,50,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7529,50,7578,40,7739,10,0,0,0,0,0,0,3000,4000,29,null,10030500,10038400,10019900,10054700,10023502,10023504,,,#α量?型,
10800001,杀人机器α,10800000,MACHINE,1,1,2,0,0,90,6,1,1,11,10,3,1,1,22500,0,0,400,350,400,SLASH,350,380,300,90,140,50,230,200,150,150,60,200,30,15,100,1,350,350,1,0,20,0,0,0,0,0,255,150,100,255,100,70,50,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,60,34,40,0,0,0,0,0,0,0,0,7529,50,7578,30,7739,10,7574,10,0,0,0,0,4000,4500,29,P_10030500,P_10016150,P_10038400,P_10019900,60051780,10023506,10023508,,,#????化???????,
10810000,机器狐狸S5,10810000,MACHINE,1,1,1,0,0,80,55,35,45,11,15,25,10,20,7500,300,300,200,280,320,STAB,250,250,230,10,55,50,190,95,100,130,70,200,10,10,100,1,200,200,1,0,30,0,0,0,0,0,255,100,50,255,50,50,100,150,200,35,100,0,0,0,0,0,0,0,0,0,0,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,2800,29,null,10030500,10016150,10019900,60051780,10023502,10023504,,,#????,
10810001,大宝钻孔机,10810000,MACHINE,1,1,2,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,null,null,null,null,null,null,null,,,#,
10810100,机器狐狸Ｒ４,10810100,MACHINE,1,1,0.7,0,0,75,40,30,40,11,10,20,10,10,5000,300,300,200,260,300,STAB,230,230,225,10,150,25,180,95,100,130,80,200,5,3,100,1,400,200,1,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,27,null,10017100,ELECTRIC,10023502,10054300,60023180,10023505,,,#?? ???赤　????汉????,
10810300,机器狐狸Ｂ３,10810300,MACHINE,1,1,0.7,0,0,62,50,30,40,11,10,20,10,10,3700,300,300,150,230,250,STAB,220,220,200,10,65,25,165,95,100,125,60,100,5,3,100,1,350,200,1,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1600,27,null,10017100,ELECTRIC,10023504,10054200,60051780,10023506,,,#?? ???青,
10810500,机器狐狸Ｇ２,10810500,MACHINE,1,1,0.7,0,0,55,30,30,40,11,10,20,10,10,1600,300,300,200,200,230,STAB,200,200,180,10,53,50,160,95,100,120,50,100,5,3,100,1,200,200,1,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,3,60,36,40,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,570,27,null,10017100,ELECTRIC,10023100,10023502,10025450,10053900,,,#?? ????,
10811200,机器狐狸Ｃ１,10811200,MACHINE,1,1,0.7,0,0,38,25,30,40,11,10,20,10,10,1350,300,300,200,180,210,BLOW,180,180,150,10,34,35,145,95,100,122,55,100,5,3,100,1,300,200,1,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,420,27,null,10017100,ELECTRIC,10023504,10023508,10025450,10023505,,,#?? ???茶　元光?塔作业????、???????????????失?暴走,
10820000,机器猎犬S5,10820000,MACHINE,1,1,1.1,0,0,83,25,45,55,20,10,35,15,10,8500,300,300,130,370,400,STAB,300,300,125,10,65,50,185,175,100,255,40,200,3,1,100,1,200,200,2,0,30,0,0,0,0,0,255,100,50,255,45,70,90,100,200,3,65,36,35,0,0,0,0,0,0,0,0,3,60,36,40,0,0,0,0,0,0,0,0,7740,20,7734,80,0,0,0,0,0,0,0,0,3300,3300,29,null,10016150,10014854,10019900,10025451,10025453,10025453,,,#????,
10820001,机器凯特灵,10820000,MACHINE,1,1,2,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,null,null,null,null,null,null,null,,,#,
10820100,机器猎犬Ｒ１,10820100,MACHINE,1,1,1,0,0,38,20,40,50,15,10,30,10,5,1400,300,300,200,210,250,STAB,210,210,180,10,40,45,165,165,100,150,50,200,5,3,100,1,300,200,3,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,25,50,7,50,0,0,0,0,0,0,0,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,430,27,10017100,10025900,10026800,10023100,10023502,10025500,10053900,,,#?? ?????赤　光?塔???????????,
10820300,机器猎犬Ｂ３,10820300,MACHINE,1,1,1,0,0,64,20,40,50,15,10,30,10,5,3800,300,300,200,250,280,STAB,250,250,210,10,70,35,185,185,100,135,60,200,10,3,100,1,400,200,3,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7734,100,0,0,0,0,0,0,0,0,0,0,1600,1700,27,10017100,10026004,10026800,10025700,10023506,10025550,10023502,,,#?? ?????青,
10820500,机器猎犬Ｇ４,10820500,MACHINE,1,1,1,0,0,76,20,40,50,15,10,30,10,5,5500,300,300,200,320,370,STAB,290,290,300,20,70,65,205,205,100,120,100,200,10,2,100,1,375,200,3,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7734,50,7740,50,0,0,0,0,0,0,0,0,2600,2400,27,10017100,10026050,10026800,10025700,10023504,10025551,10023506,,,#?? ??????　????????????????,
10821200,机器猎犬Ｃ２,10821200,MACHINE,1,1,1,0,0,55,20,40,50,15,10,30,10,5,1750,300,300,200,230,250,STAB,230,230,200,10,60,50,150,150,100,110,80,200,5,1,100,1,450,200,3,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,7,100,0,0,0,0,0,0,0,0,0,0,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,560,27,10017100,10026200,10026800,10023200,10023503,10025500,10023508,,,#?? ?????茶,
10830000,机干特S6,10830000,MACHINE,1,1,1.3,0,0,85,35,55,55,11,10,30,20,20,10000,300,300,200,400,500,STAB,310,330,300,20,75,65,200,200,100,135,135,200,15,5,100,1,100,200,4,0,30,0,0,0,0,0,255,100,50,255,60,90,90,150,200,36,50,34,50,0,0,0,0,0,0,0,0,36,30,34,70,0,0,0,0,0,0,0,0,7737,100,0,0,0,0,0,0,0,0,0,0,3500,3600,29,null,10030500,10023200,10025700,10025551,10025552,10025552,,,#５?欠番,
10830001,机器火炮,10830000,MACHINE,1,1,2,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,null,null,null,null,null,null,null,,,#,
10830100,机干特Ｒ３,10830100,MACHINE,1,1,1.3,0,0,65,30,50,55,11,10,25,15,15,3850,300,300,150,280,300,STAB,280,280,230,10,60,30,170,170,100,130,66,200,5,1,100,1,250,200,4,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,25,100,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0,0,0,0,0,0,0,0,7737,100,0,0,0,0,0,0,0,0,0,0,1700,1600,27,10017100,BOMB,10026800,10025600,10023506,10025400,10023508,,,#??　????赤　??末期?外部???暴徒侵入?阻止?????作???,
10830300,机干特Ｂ１,10830300,MACHINE,1,1,1.3,0,0,38,30,50,55,11,10,25,15,15,1500,300,300,200,250,260,STAB,250,250,190,10,50,35,150,150,100,110,45,200,10,2,100,1,400,200,4,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,450,27,10017100,BOMB,10026800,10023503,10054300,10025450,10054100,,,#??　????青,
10830500,机干特Ｇ２,10830500,MACHINE,1,1,1.3,0,0,58,30,50,55,11,10,25,15,15,1950,300,300,200,250,280,STAB,250,250,210,10,70,50,140,140,100,140,50,200,10,3,100,1,330,200,4,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,25,100,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,590,27,10017100,BOMB,10026800,10023505,10023508,10025450,10023504,,,#??　?????,
10831200,机干特Ｃ４,10831200,MACHINE,1,1,1.3,0,0,77,30,50,55,11,10,25,15,15,6000,300,300,150,350,400,STAB,300,300,300,30,70,70,195,180,100,120,100,200,5,2,100,1,280,200,4,0,30,0,0,0,0,0,255,100,50,255,50,80,100,150,200,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7737,100,0,0,0,0,0,0,0,0,0,0,2950,2900,27,10017100,BOMB,10053300,10053300,10054200,10025452,10023503,,,#??　????茶　???火力?,
10830002,机干特Ｘ７,10830000,MACHINE,1,1,2,0,0,40,6,1,1,11,10,3,1,1,3500,300,300,100,70,100,STAB,70,100,40,10,20,30,140,100,80,60,60,60,10,1,100,1,100,100,3,0,20,0,0,0,0,0,25,25,25,25,25,25,25,25,25,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7737,100,0,0,0,0,0,0,0,0,0,0,700,700,27,10023509,10023509,10023509,10023509,10023509,10023509,10023509,,,#??　????茶　???火力?,
10840000,双脚步行机器人,10840000,MACHINE,1,1,1,1,0,1,6,1,1,11,10,3,1,1,23,0,0,200,5,7,BLOW,1,1,0,0,0,0,5,95,10,0,0,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,null,null,null,null,null,null,null,,,#未设定,
10850000,霍汀克Σ,10850000,MACHINE,1,1,1.3,1,0,80,6,1,1,11,10,3,1,1,16500,500,500,200,330,380,BLOW,300,300,450,75,150,50,180,150,130,120,100,200,25,5,100,1,250,200,2,0,0,0,0,0,0,0,255,100,100,255,100,50,50,100,150,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7518,25,7547,25,7650,25,7653,25,0,0,0,0,3300,3500,20,P_10053300,P_10018001,P_10018002,60051780,10013300,10023502,10023504,,,#??????Σ?????３、２万马力?！????中途半端??,
10850001,霍汀克Λ,10850001,MACHINE,1,1,1.1,1,0,87,6,1,1,11,10,3,1,1,21500,500,500,200,350,430,BLOW,360,400,440,70,150,50,190,150,130,120,100,200,30,5,100,1,270,200,1,0,0,0,0,0,0,0,255,100,100,255,100,50,50,100,150,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7518,25,7547,25,7752,25,7756,25,0,0,0,0,4000,4300,29,10009500,P_10009500,10025450,60023180,60023180,10023503,10023505,,,#??????Λ?????３、２万马力?！????中途半端??,
10850002,霍汀克７,10850002,MACHINE,1,1,1.3,1,0,95,6,1,1,11,10,3,1,1,30000,500,500,200,380,450,BLOW,350,430,455,75,150,50,200,150,130,120,100,200,25,5,100,1,250,200,1,0,0,0,0,0,0,0,255,150,100,255,100,50,50,150,150,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7757,20,7547,25,7517,30,7751,25,8501,100,7757,100,5000,5000,29,10009500,P_10009500,10025400,10025452,60040780,60040780,60040780,,,#??????７?????３、２万马力?！????中途半端??,
10850003,复归的霍汀克,10850003,MACHINE,1,1,1,1,0,98,30,50,30,45,50,60,30,50,38500,400,400,500,450,500,BLOW,400,450,465,70,150,55,260,260,260,130,100,200,15,25,100,1,300,300,2,0,0,0,0,0,0,0,255,200,200,255,200,70,200,200,255,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7756,30,7755,25,7565,25,7652,20,8501,100,0,0,0,0,1,null,null,null,null,null,null,null,
10860000,暗莲达,10860000,MAGIC_CREATURE,1,1,0.7,1,0,79,30,50,30,45,50,60,30,50,12350,400,400,500,270,300,BLOW,150,250,235,60,70,55,158,158,260,130,100,200,15,5,100,1,200,250,1,0,0,0,0,0,0,0,255,100,100,255,100,60,100,100,255,36,40,24,60,0,0,0,0,0,0,0,0,36,60,24,40,0,0,0,0,0,6,0,0,7730,50,7548,35,7576,15,0,0,0,0,0,0,3000,3250,20,null,10001903,10009101,10001200,10054900,10054900,60061400,,,#?????,
10860010,沥沥克尔,10860010,MAGIC_CREATURE,1,1,0.7,1,0,90,30,50,30,45,50,60,30,50,12550,400,400,500,350,380,BLOW,200,250,215,50,65,50,185,158,260,130,100,200,15,5,100,1,350,200,1,0,0,0,0,0,0,0,255,100,100,255,100,60,100,150,255,36,30,24,70,0,0,0,0,0,0,0,0,36,60,24,40,0,0,0,0,0,0,0,0,7643,50,7576,25,7732,15,7555,10,0,0,0,0,3200,3350,29,null,10037505,10005646,P_10019900,10025051,60030800,61030054,,,#支援役,
10860017,温迪,10860017,MAGIC_CREATURE,1,1,0.7,1,0,91,30,50,30,45,50,60,30,50,13350,400,400,500,270,300,BLOW,350,400,235,60,75,55,195,158,260,130,100,200,15,5,100,1,200,250,1,0,0,0,0,0,0,0,255,150,100,255,100,60,100,100,255,36,60,24,40,0,0,0,0,0,0,0,0,36,60,24,40,0,0,0,0,0,6,0,0,7642,50,7548,30,7576,10,7564,10,0,0,0,0,3400,3650,29,null,10037505,10005646,P_10019900,60061400,60030253,60060450,,,#金??,
10870000,水晶海胆 ,10870000,ROCK,1,1,1.6,1,0,55,6,1,1,11,10,3,1,1,2000,300,300,500,150,220,BLOW,200,300,100,15,55,30,150,150,130,100,100,200,5,5,100,1,200,200,1,0,0,0,0,0,0,0,255,200,100,100,100,50,100,150,100,34,100,0,0,0,0,0,0,0,0,0,0,34,100,0,0,0,0,0,0,0,0,0,0,7550,20,7546,80,0,0,0,0,0,0,0,0,560,610,20,null,10014854,10025250,10014300,null,10015707,10025210,,,#浮游??????,
10870100,帕尼斯,10870100,ROCK,1,1,1.6,1,0,88,55,36,49,28,37,23,1,1,6800,113,299,200,150,150,BLOW,300,450,115,10,110,30,175,102,150,300,40,200,4,20,100,1,400,350,1,0,20,0,0,0,0,0,100,150,150,100,100,60,200,255,180,39,50,9,40,0,0,0,0,0,0,0,0,39,15,9,85,0,0,0,0,0,0,0,0,7510,50,7568,23,7642,25,7538,2,0,0,0,0,2500,2400,29,null,10016150,10015708,10019900,10054900,10013300,10013300,,,#远距离系向?,
10870300,海蓝水晶海胆 ,10870300,ROCK,1,1,1.6,1,0,76,6,1,1,11,10,3,1,1,4200,0,0,500,5,7,BLOW,1,1,0,0,0,0,5,95,10,0,0,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,null,null,null,null,null,null,null,,,#未设定,
10870500,草绿水晶海胆 ,10870500,ROCK,1,1,1.6,1,0,76,6,1,1,11,10,3,1,1,4200,0,0,500,5,7,BLOW,1,1,0,0,0,0,5,95,10,0,0,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,null,null,null,null,null,null,null,,,#未设定,
10870700,小型水晶海胆,10870700,ROCK,1,1,1.6,1,0,66,6,1,1,11,10,3,1,1,2250,300,300,300,200,230,BLOW,250,320,130,10,145,50,120,130,100,60,60,200,3,5,100,1,200,280,1,0,0,0,30,0,0,0,255,200,100,100,100,50,100,150,100,39,60,34,40,0,0,0,0,0,0,0,0,36,50,14,50,0,0,0,0,0,0,0,0,7644,30,7569,60,7638,10,0,0,0,0,0,0,1450,1200,20,null,10014854,10025250,10003750,10014852,10014852,10054800,,,#头?切?离?攻?,
10870900,黑色水晶海胆 ,10870900,ROCK,1,1,1.6,1,0,76,6,1,1,11,10,3,1,1,4200,0,0,500,5,7,BLOW,1,1,0,0,0,0,5,95,10,0,0,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,null,null,null,null,null,null,null,,,#未设定,
10871100,耶兹露,10871100,ROCK,1,1,1.6,1,0,83,50,32,44,22,31,18,1,1,6300,113,299,280,200,230,BLOW,300,350,140,35,150,60,165,102,150,56,50,200,4,15,100,1,100,350,1,0,0,0,0,0,0,20,100,150,150,100,100,60,200,255,100,1,55,36,45,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,7650,40,7531,20,7648,30,0,0,0,0,0,0,2350,2500,29,null,10014650,10038400,10019900,10054800,10013300,10013300,,,#BP向?,
10871400,格伊刹,10871400,ROCK,1,1,1.6,1,0,76,6,1,1,11,10,3,1,1,4200,300,300,250,200,300,BLOW,300,330,165,10,40,40,180,150,150,100,50,200,10,10,100,1,200,180,1,0,0,0,0,0,30,0,255,200,100,100,100,50,100,150,100,36,80,1,20,0,0,0,0,0,0,0,0,36,60,14,40,0,0,0,0,0,0,0,0,7628,30,7571,60,7640,10,0,0,0,0,0,0,2650,2200,20,null,10025250,10014854,10014851,10013300,10013300,10054800,,,#????????,
10960000,野生德拉古,10960000,ANIMAL,1,1,1.5,0,0,95,30,50,30,45,50,60,30,50,25000,400,400,500,400,450,BLOW,300,350,235,60,70,55,260,260,260,130,100,200,25,25,100,1,300,300,4,0,10,0,0,0,0,0,255,200,200,255,200,200,200,200,255,55,50,25,50,0,0,0,0,0,0,0,0,55,50,25,50,0,0,0,0,0,0,0,0,7609,50,7642,20,7530,30,0,0,0,0,0,0,4600,5000,30,null,10006400,10006600,10019900,10019900,10020203,10037700,
10960001,德拉古妈妈,10960000,ANIMAL_BOSS_SKILL,1,1,4,0,0,110,35,35,35,35,35,70,35,35,550000,500,500,510,550,600,BLOW,480,500,500,60,400,60,350,350,260,120,120,200,30,30,100,1,350,400,5,0,20,0,,0,0,0,255,255,255,255,255,255,250,255,255,15,60,36,40,0,0,0,0,0,0,0,0,15,35,33,65,0,0,0,0,0,0,0,0,7747,30,7557,30,7752,35,7709,5,7761,5,0,0,55000,65000,30,null,10006400,10006600,10019900,10019900,10020203,10037700,,,#,
10970000,独图,10970000,MACHINE,1,1,1,1,0,93,30,50,30,45,50,60,30,50,16500,400,400,500,270,300,STAB,150,250,230,45,60,50,250,250,200,150,100,200,15,15,100,1,300,0,2,0,0,0,0,0,0,0,255,200,200,255,255,150,200,200,255,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7538,2,7547,36,7728,50,7750,12,0,0,0,0,4650,4450,1,null,null,null,null,null,null,null,
10980000,蜗牛 ,10980000,PLANT,1,1,1,0,0,75,30,50,30,45,50,60,30,50,6000,400,400,250,270,300,BLOW,150,250,235,50,70,50,255,255,260,130,100,200,15,5,100,1,300,300,1,0,0,0,0,0,0,0,255,100,100,255,100,60,100,100,255,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7552,25,7550,25,7536,25,7752,25,0,0,0,0,2600,2500,24,10000210,10015302,10001805,10034507,10034507,10034507,10031200,
10990000,巴鲁之子 ,10990000,ANIMAL,1,1,0.8,0,0,94,30,50,30,45,50,60,30,50,15400,400,400,500,350,380,BLOW,250,300,235,60,70,55,255,255,260,130,100,200,15,15,100,1,350,350,1,0,0,0,0,0,0,0,255,200,200,255,200,250,200,200,255,15,50,33,50,0,0,0,0,0,0,0,0,15,50,33,50,0,0,0,0,0,0,0,0,7521,40,7508,20,7574,20,7751,20,0,0,0,0,4400,4500,29,null,10006400,10037300,10019900,10054600,10020301,61020450,
10990001,日之獠牙,10990000,ANIMAL_BOSS_SKILL,1,1,2,0,0,100,50,55,65,35,40,60,65,60,225000,500,500,510,480,550,BLOW,380,400,460,65,200,50,300,300,250,140,150,200,30,30,100,1,400,500,1,0,0,0,0,20,0,0,255,255,255,250,255,250,255,255,255,15,60,36,40,0,0,0,0,0,0,0,0,15,40,36,60,0,0,0,0,0,0,0,0,7752,30,7649,30,8501,10,7522,30,7760,5,0,0,12000,13000,29,null,10006400,10037300,10019900,10054600,10020301,61020450,,,#,
10990002,巴鲁,10990000,ANIMAL,1,1,1,0,0,94,30,50,30,45,50,60,30,50,15000,400,400,500,350,380,BLOW,250,300,235,60,70,40,255,255,260,130,100,200,15,15,100,1,300,300,1,0,0,0,0,10,0,0,255,200,200,255,200,250,200,200,255,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7521,40,7508,20,7574,20,7751,20,0,0,0,0,4500,4600,29,null,10006400,10037300,10019900,10054600,10020301,61020450,
14040000,藏置 ,30680001,PLANT_MATERIAL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20000,1,1,1,1,1,BLOW,1,1,100,80,100,50,0,1,1,1,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,255,255,255,0,255,255,255,255,255,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,null,null,null,null,null,null,null,
19000000,仆人,19000000,HUMAN,1,1,1,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,null,null,null,null,null,null,null,
19010000,吉普赛人,19010000,HUMAN,1,1,1,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,null,null,null,null,null,null,null,
19010001,玛莎,19010001,HUMAN,1,1,1,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,null,null,null,null,null,null,null,
