<?xml version="1.0" encoding="utf-8"?>
<Config>
 <Name>WindowParam</Name>
 <WindowParam Version="1.0">
    <CODE KEY="fromright">104</CODE>
   </PRICEFRAME>
   <MONEYFRAME>
    <CODE KEY="px">110</CODE>
    <CODE KEY="py">220</CODE>
    <CODE KEY="cx">98</CODE>
    <CODE KEY="cy">16</CODE>
   </MONEYFRAME>
   <PRICESTR>
    <CODE KEY="px">314</CODE>
    <CODE KEY="py">47</CODE>
    <CODE KEY="cy">12</CODE>
    <CODE KEY="fromright">106</CODE>
   </PRICESTR>
   <NUMSTR>
    <CODE KEY="py">47</CODE>
    <CODE KEY="cx">30</CODE>
    <CODE KEY="cy">12</CODE>
    <CODE KEY="fromright">51</CODE>
   </NUMSTR>
   <MONEYSTR>
    <CODE KEY="px">100</CODE>
    <CODE KEY="py">222</CODE>
    <CODE KEY="cx">105</CODE>
    <CODE KEY="cy">22</CODE>
   </MONEYSTR>
   <L_PICTEXTS>
    <CODE KEY="px">9</CODE>
    <CODE KEY="py">223</CODE>
    <CODE KEY="cx">219</CODE>
    <CODE KEY="cy">16</CODE>
   </L_PICTEXTS>
  </UI_GOLEM_BUY>
  <UI_GOLEM_LIST>
   <BASE>
    <CODE KEY="cx">390</CODE>
    <CODE KEY="cy">230</CODE>
    <CODE KEY="px">CENTER</CODE>
    <CODE KEY="py">CENTER</CODE>
   </BASE>
  </UI_GOLEM_LIST>
  <UI_FRIEND_LIST>
   <BASE>
    <CODE KEY="px">242</CODE>
    <CODE KEY="py">64</CODE>
    <CODE KEY="cx">586</CODE>
    <CODE KEY="cy">300</CODE>
    <CODE KEY="cy_min">140</CODE>
    <CODE KEY="cy_max">440</CODE>
   </BASE>
   <TABCTRL>
    <CODE KEY="px">1</CODE>
    <CODE KEY="py">30</CODE>
    <CODE KEY="cy">16</CODE>
   </TABCTRL>
   <CHGLAYOUT>
    <CODE KEY="px">568</CODE>
    <CODE KEY="py">53</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </CHGLAYOUT>
   <MAILBTN>
    <CODE KEY="px">540</CODE>
    <CODE KEY="py">24</CODE>
    <CODE KEY="cx">40</CODE>
    <CODE KEY="cy">16</CODE>
   </MAILBTN>
   <RINGINFOBTN>
    <CODE KEY="px">456</CODE>
    <CODE KEY="py">24</CODE>
    <CODE KEY="cx">78</CODE>
    <CODE KEY="cy">17</CODE>
   </RINGINFOBTN>
   <COMMENTEDIT>
    <CODE KEY="px">129</CODE>
    <CODE KEY="py">73</CODE>
    <CODE KEY="cx">412</CODE>
    <CODE KEY="cy">15</CODE>
   </COMMENTEDIT>
   <COMMENTEDITFRAME>
    <CODE KEY="px">130</CODE>
    <CODE KEY="py">76</CODE>
    <CODE KEY="cx">390</CODE>
    <CODE KEY="cy">15</CODE>
   </COMMENTEDITFRAME>
   <SCBAR>
    <CODE KEY="px">562</CODE>
    <CODE KEY="py">71</CODE>
    <CODE KEY="frombottom">10</CODE>
   </SCBAR>
   <COMMENTBTN>
    <CODE KEY="cx_min">108</CODE>
    <CODE KEY="cx_max">412</CODE>
   </COMMENTBTN>
   <BUTTON_0_DEF>
    <CODE KEY="px">9</CODE>
    <CODE KEY="cx">108</CODE>
   </BUTTON_0_DEF>
   <BUTTON_1_DEF>
    <CODE KEY="px">118</CODE>
    <CODE KEY="cx">108</CODE>
   </BUTTON_1_DEF>
   <BUTTON_2_DEF>
    <CODE KEY="px">227</CODE>
    <CODE KEY="cx">87</CODE>
   </BUTTON_2_DEF>
   <BUTTON_3_DEF>
    <CODE KEY="px">315</CODE>
    <CODE KEY="cx">167</CODE>
   </BUTTON_3_DEF>
   <BUTTON_4_DEF>
    <CODE KEY="px">483</CODE>
    <CODE KEY="cx">78</CODE>
   </BUTTON_4_DEF>
   <BUTTON_5_DEF>
    <CODE KEY="px">0</CODE>
    <CODE KEY="cx">0</CODE>
   </BUTTON_5_DEF>
   <BUTTON_0_RING>
    <CODE KEY="px">9</CODE>
    <CODE KEY="cx">108</CODE>
   </BUTTON_0_RING>
   <BUTTON_1_RING>
    <CODE KEY="px">118</CODE>
    <CODE KEY="cx">88</CODE>
   </BUTTON_1_RING>
   <BUTTON_2_RING>
    <CODE KEY="px">207</CODE>
    <CODE KEY="cx">77</CODE>
   </BUTTON_2_RING>
   <BUTTON_3_RING>
    <CODE KEY="px">285</CODE>
    <CODE KEY="cx">121</CODE>
   </BUTTON_3_RING>
   <BUTTON_4_RING>
    <CODE KEY="px">407</CODE>
    <CODE KEY="cx">89</CODE>
   </BUTTON_4_RING>
   <BUTTON_5_RING>
    <CODE KEY="px">497</CODE>
    <CODE KEY="cx">65</CODE>
   </BUTTON_5_RING>
   <FIRSTGETTERTYPECHKBOX>
    <CODE KEY="px">320</CODE>
    <CODE KEY="py">32</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </FIRSTGETTERTYPECHKBOX>
   <FIRSTGETTERTYPELAMP>
    <CODE KEY="px">320</CODE>
    <CODE KEY="py">30</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </FIRSTGETTERTYPELAMP>
   <FIRSTGETTERTYPESTC>
    <CODE KEY="px">332</CODE>
    <CODE KEY="py">26</CODE>
    <CODE KEY="cx">192</CODE>
    <CODE KEY="cy">20</CODE>
   </FIRSTGETTERTYPESTC>
  </UI_FRIEND_LIST>
  <UI_FLOATING_GARDEN>
   <BASE>
    <CODE KEY="cx">210</CODE>
    <CODE KEY="cy">365</CODE>
    <CODE KEY="px">120</CODE>
    <CODE KEY="py">100</CODE>
   </BASE>
  </UI_FLOATING_GARDEN>
  <UI_CHOICE>
   <BASE>
    <CODE KEY="cx">320</CODE>
    <CODE KEY="cy">AUTO</CODE>
    <CODE KEY="px">CENTER</CODE>
    <CODE KEY="py">CENTER</CODE>
   </BASE>
  </UI_CHOICE>
  <UI_NPC_TALK>
   <BASE>
    <CODE KEY="cx">336</CODE>
    <CODE KEY="cy">256</CODE>
    <CODE KEY="px">CENTER</CODE>
    <CODE KEY="py">CENTER</CODE>
   </BASE>
  </UI_NPC_TALK>
  <UI_INPUT_STRING>
   <BASE>
    <CODE KEY="cx">286</CODE>
    <CODE KEY="cy">52</CODE>
    <CODE KEY="px">CENTER</CODE>
    <CODE KEY="py">CENTER</CODE>
   </BASE>
  </UI_INPUT_STRING>  
  <UI_BBS>
   <BASE>
    <CODE KEY="cx">632</CODE>
    <CODE KEY="cy">440</CODE>
    <CODE KEY="px">50</CODE>
    <CODE KEY="py">54</CODE>
   </BASE>
  </UI_BBS>
  <UI_CHANGE_BEW>
   <BASE>
    <CODE KEY="cx">450</CODE>
    <CODE KEY="cy">255</CODE>
    <CODE KEY="px">80</CODE>
    <CODE KEY="py">80</CODE>
   </BASE>
  </UI_CHANGE_BEW>
  <UI_FURNITURESET>
   <BASE>
    <CODE KEY="cx">219</CODE>
    <CODE KEY="cy">105</CODE>
   </BASE>
   <BASE2>
    <CODE KEY="cx">219</CODE>
    <CODE KEY="cy">157</CODE>
   </BASE2>
   <POSSTR>
    <CODE KEY="px">6</CODE>
    <CODE KEY="py">20</CODE>
   </POSSTR>
   <HELPSTR>
    <CODE KEY="px">28</CODE>
    <CODE KEY="py">36</CODE>
   </HELPSTR>
   <DIR1STR>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">55</CODE>
   </DIR1STR>
   <DIRBTN>
    <CODE KEY="px">58</CODE>
    <CODE KEY="py">51</CODE>
   </DIRBTN>
   <HLINE1>
    <CODE KEY="py">80</CODE>
   </HLINE1>
   <DIR2STR>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">88</CODE>
   </DIR2STR>
   <DIRED>
    <CODE KEY="px">68</CODE>
    <CODE KEY="py">85</CODE>
    <CODE KEY="cx">28</CODE>
    <CODE KEY="cy">14</CODE>
   </DIRED>
   <SNAPSTR>
    <CODE KEY="px">108</CODE>
    <CODE KEY="py">88</CODE>
   </SNAPSTR>
   <SNAPED>
    <CODE KEY="px">185</CODE>
    <CODE KEY="py">85</CODE>
    <CODE KEY="cx">28</CODE>
    <CODE KEY="cy">14</CODE>
   </SNAPED>
   <NOWPOSSTR>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">108</CODE>
   </NOWPOSSTR>
   <HLINE2>
    <CODE KEY="py">128</CODE>
   </HLINE2>
   <OKBTN>
    <CODE KEY="px">93</CODE>
    <CODE KEY="py">83</CODE>
   </OKBTN>
   <CANCELBTN>
    <CODE KEY="px">157</CODE>
    <CODE KEY="py">83</CODE>
   </CANCELBTN>
   <OKBTN2>
    <CODE KEY="px">93</CODE>
    <CODE KEY="py">137</CODE>
   </OKBTN2>
   <CANCELBTN2>
    <CODE KEY="px">157</CODE>
    <CODE KEY="py">137</CODE>
   </CANCELBTN2>
   <EXPBTN>
    <CODE KEY="px">206</CODE>
    <CODE KEY="py">63</CODE>
   </EXPBTN>
  </UI_FURNITURESET>
  <UI_MOVEITEMNUM>
   <BASE>
    <CODE KEY="px">32</CODE>
    <CODE KEY="py">64</CODE>
    <CODE KEY="cx">154</CODE>
    <CODE KEY="cy">105</CODE>
   </BASE>
   <ICON>
    <CODE KEY="px">11</CODE>
    <CODE KEY="py">32</CODE>
    <CODE KEY="cx">36</CODE>
    <CODE KEY="cy">36</CODE>
   </ICON>
   <OKBTN>
    <CODE KEY="px">16</CODE>
    <CODE KEY="py">78</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </OKBTN>
   <CANCELBTN>
    <CODE KEY="px">84</CODE>
    <CODE KEY="py">78</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </CANCELBTN>
   <UPBTN>
    <CODE KEY="px">132</CODE>
    <CODE KEY="py">48</CODE>
    <CODE KEY="cx">14</CODE>
    <CODE KEY="cy">8</CODE>
   </UPBTN>
   <DOWNBTN>
    <CODE KEY="px">132</CODE>
    <CODE KEY="py">58</CODE>
    <CODE KEY="cx">14</CODE>
    <CODE KEY="cy">8</CODE>
   </DOWNBTN>
   <EDIT>
    <CODE KEY="px">97</CODE>
    <CODE KEY="py">47</CODE>
    <CODE KEY="cx">32</CODE>
    <CODE KEY="cy">12</CODE>
   </EDIT>
   <TEXT>
    <CODE KEY="px">11</CODE>
    <CODE KEY="py">11</CODE>
    <CODE KEY="cx">122</CODE>
    <CODE KEY="cy">12</CODE>
   </TEXT>
   <HAVENUM>
    <CODE KEY="px">51</CODE>
    <CODE KEY="py">36</CODE>
   </HAVENUM>
   <MOVENUM>
    <CODE KEY="px">96</CODE>
    <CODE KEY="py">36</CODE>
   </MOVENUM>
   <ARROW>
    <CODE KEY="px">85</CODE>
    <CODE KEY="py">53</CODE>
   </ARROW>
   <FRAME_LEFT>
    <CODE KEY="px">50</CODE>
    <CODE KEY="py">48</CODE>
    <CODE KEY="cx">32</CODE>
    <CODE KEY="cy">18</CODE>
   </FRAME_LEFT>
   <FRAME_RIGHT>
    <CODE KEY="px">95</CODE>
    <CODE KEY="py">48</CODE>
    <CODE KEY="cx">32</CODE>
    <CODE KEY="cy">18</CODE>
   </FRAME_RIGHT>
  </UI_MOVEITEMNUM>
  <UI_TEST1>
   <BASE>
    <CODE KEY="px">256</CODE>
    <CODE KEY="py">256</CODE>
    <CODE KEY="cx">666</CODE>
    <CODE KEY="cy">472</CODE>
   </BASE>
   <ETCDATA>
    <CODE KEY="listoffset_y">94</CODE>
   </ETCDATA>
   <LISTSCBAR>
    <CODE KEY="px">631</CODE>
    <CODE KEY="py">81</CODE>
    <CODE KEY="cx">16</CODE>
    <CODE KEY="cy">368</CODE>
   </LISTSCBAR>
   <ITEMNAME>
    <CODE KEY="px">291</CODE>
    <CODE KEY="py">83</CODE>
    <CODE KEY="cx">261</CODE>
    <CODE KEY="cy">24</CODE>
   </ITEMNAME>
   <ITEMPRICE>
    <CODE KEY="px">466</CODE>
    <CODE KEY="py">143</CODE>
    <CODE KEY="cx">81</CODE>
    <CODE KEY="cy">22</CODE>
   </ITEMPRICE>
   <NUMIMG>
    <CODE KEY="px">550</CODE>
    <CODE KEY="py">144</CODE>
    <CODE KEY="cx">128</CODE>
    <CODE KEY="cy">13</CODE>
   </NUMIMG>
   <LINEUPICON>
    <CODE KEY="px">248</CODE>
    <CODE KEY="py">84</CODE>
    <CODE KEY="cx">36</CODE>
    <CODE KEY="cy">36</CODE>
   </LINEUPICON>
   <NUMEDIT>
    <CODE KEY="px">579</CODE>
    <CODE KEY="py">143</CODE>
    <CODE KEY="cx">25</CODE>
    <CODE KEY="cy">22</CODE>
   </NUMEDIT>
   <UPBTN>
    <CODE KEY="px">606</CODE>
    <CODE KEY="py">143</CODE>
    <CODE KEY="cx">14</CODE>
    <CODE KEY="cy">8</CODE>
   </UPBTN>
   <DOWNBTN>
    <CODE KEY="px">606</CODE>
    <CODE KEY="py">158</CODE>
    <CODE KEY="cx">14</CODE>
    <CODE KEY="cy">8</CODE>
   </DOWNBTN>
   <SUMMARY>
    <CODE KEY="px">291</CODE>
    <CODE KEY="py">109</CODE>
    <CODE KEY="cx">332</CODE>
    <CODE KEY="cy">32</CODE>
   </SUMMARY>
   <NEEDPOINTIMG>
    <CODE KEY="px">392</CODE>
    <CODE KEY="py">144</CODE>
    <CODE KEY="cx">70</CODE>
    <CODE KEY="cy">13</CODE>
   </NEEDPOINTIMG>
   <CANEQUIPIMG>
    <CODE KEY="px">251</CODE>
    <CODE KEY="py">143</CODE>
    <CODE KEY="cx">66</CODE>
    <CODE KEY="cy">14</CODE>
   </CANEQUIPIMG>
   <TRYBTN>
    <CODE KEY="px">321</CODE>
    <CODE KEY="py">143</CODE>
    <CODE KEY="cx">63</CODE>
    <CODE KEY="cy">22</CODE>
   </TRYBTN>
   <CAUTIONIMG>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">412</CODE>
    <CODE KEY="cx">198</CODE>
    <CODE KEY="cy">13</CODE>
   </CAUTIONIMG>
   <BUYBTN>
    <CODE KEY="px">51</CODE>
    <CODE KEY="py">433</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">18</CODE>
   </BUYBTN>
   <CANCELBTN>
    <CODE KEY="px">135</CODE>
    <CODE KEY="py">433</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">18</CODE>
   </CANCELBTN>
   <OPENCHRGPAGEBTN>
    <CODE KEY="px">20</CODE>
    <CODE KEY="py">351</CODE>
    <CODE KEY="cx">203</CODE>
    <CODE KEY="cy">38</CODE>
   </OPENCHRGPAGEBTN>
   <OPENCOUPONPAGEBTN>
    <CODE KEY="px">127</CODE>
    <CODE KEY="py">351</CODE>
    <CODE KEY="cx">96</CODE>
    <CODE KEY="cy">38</CODE>
   </OPENCOUPONPAGEBTN>
   <OPENHELPPAGEBTN>
    <CODE KEY="px">173</CODE>
    <CODE KEY="py">15</CODE>
    <CODE KEY="cx">41</CODE>
    <CODE KEY="cy">20</CODE>
   </OPENHELPPAGEBTN>
   <CATEGORYNAME>
    <CODE KEY="px">394</CODE>
    <CODE KEY="py">33</CODE>
    <CODE KEY="cx">232</CODE>
    <CODE KEY="cy">21</CODE>
   </CATEGORYNAME>
   <CATEGORYMENUBTN>
    <CODE KEY="px">628</CODE>
    <CODE KEY="py">34</CODE>
    <CODE KEY="cx">18</CODE>
    <CODE KEY="cy">19</CODE>
   </CATEGORYMENUBTN>
   <CARTICONS>
    <CODE KEY="px">31</CODE>
    <CODE KEY="py">72</CODE>
    <CODE KEY="cx">36</CODE>
    <CODE KEY="cy">36</CODE>
   </CARTICONS>
   <PAYSTC>
    <CODE KEY="px">129</CODE>
    <CODE KEY="py">177</CODE>
    <CODE KEY="cx">90</CODE>
    <CODE KEY="cy">16</CODE>
   </PAYSTC>
   <CAPSTC>
    <CODE KEY="px">129</CODE>
    <CODE KEY="py">197</CODE>
    <CODE KEY="cx">90</CODE>
    <CODE KEY="cy">16</CODE>
   </CAPSTC>
   <TOTALCAPSTC>
    <CODE KEY="px">129</CODE>
    <CODE KEY="py">217</CODE>
    <CODE KEY="cx">90</CODE>
    <CODE KEY="cy">16</CODE>
   </TOTALCAPSTC>
   <VCASHSTC>
    <CODE KEY="px">118</CODE>
    <CODE KEY="py">258</CODE>
    <CODE KEY="cx">101</CODE>
    <CODE KEY="cy">22</CODE>
   </VCASHSTC>
   <BUYPOINTSTC>
    <CODE KEY="px">118</CODE>
    <CODE KEY="py">286</CODE>
    <CODE KEY="cx">101</CODE>
    <CODE KEY="cy">22</CODE>
   </BUYPOINTSTC>
   <REMAINPOINTSTC>
    <CODE KEY="px">118</CODE>
    <CODE KEY="py">314</CODE>
    <CODE KEY="cx">101</CODE>
    <CODE KEY="cy">22</CODE>
   </REMAINPOINTSTC>
   <SPPOINTSTC>
    <CODE KEY="px">118</CODE>
    <CODE KEY="py">342</CODE>
    <CODE KEY="cx">101</CODE>
    <CODE KEY="cy">22</CODE>
   </SPPOINTSTC>
   <PAYIMG>
    <CODE KEY="px">25</CODE>
    <CODE KEY="py">178</CODE>
    <CODE KEY="cx">128</CODE>
    <CODE KEY="cy">13</CODE>
   </PAYIMG>
   <CAPIMG>
    <CODE KEY="px">25</CODE>
    <CODE KEY="py">198</CODE>
    <CODE KEY="cx">128</CODE>
    <CODE KEY="cy">13</CODE>
   </CAPIMG>
   <TOTALCAPIMG>
    <CODE KEY="px">25</CODE>
    <CODE KEY="py">218</CODE>
    <CODE KEY="cx">128</CODE>
    <CODE KEY="cy">13</CODE>
   </TOTALCAPIMG>
   <VCASHIMG>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">262</CODE>
    <CODE KEY="cx">83</CODE>
    <CODE KEY="cy">15</CODE>
   </VCASHIMG>
   <BUYPOINTIMG>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">290</CODE>
    <CODE KEY="cx">83</CODE>
    <CODE KEY="cy">15</CODE>
   </BUYPOINTIMG>
   <REMAINPOINTIMG>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">318</CODE>
    <CODE KEY="cx">83</CODE>
    <CODE KEY="cy">15</CODE>
   </REMAINPOINTIMG>
   <SPPOINTIMG>
    <CODE KEY="px">23</CODE>
    <CODE KEY="py">346</CODE>
    <CODE KEY="cx">83</CODE>
    <CODE KEY="cy">15</CODE>
   </SPPOINTIMG>
   <EXCAPTION>
    <CODE KEY="px">0</CODE>
    <CODE KEY="py">16</CODE>
    <CODE KEY="cx">230</CODE>
    <CODE KEY="cy">22</CODE>
   </EXCAPTION>
  </UI_TEST1>
  <UI_TEST2>
   <BASE>
    <CODE KEY="px">0</CODE>
    <CODE KEY="py">16</CODE>
    <CODE KEY="cx">219</CODE>
    <CODE KEY="cy">410</CODE>
   </BASE>
   <TRYCHRTEX>
    <CODE KEY="px">0</CODE>
    <CODE KEY="py">16</CODE>
    <CODE KEY="cx">219</CODE>
    <CODE KEY="cy">394</CODE>
   </TRYCHRTEX>
   <OKBTN>
    <CODE KEY="px">150</CODE>
    <CODE KEY="py">384</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </OKBTN>
   <EQRESETBTN>
    <CODE KEY="px">16</CODE>
    <CODE KEY="py">384</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </EQRESETBTN>
   <MOTIONCHGBTN>
    <CODE KEY="px">12</CODE>
    <CODE KEY="py">350</CODE>
    <CODE KEY="cx">64</CODE>
    <CODE KEY="cy">22</CODE>
   </MOTIONCHGBTN>
   <CAMZOOMINBTN>
    <CODE KEY="px">157</CODE>
    <CODE KEY="py">350</CODE>
    <CODE KEY="cx">21</CODE>
    <CODE KEY="cy">22</CODE>
   </CAMZOOMINBTN>
   <CAMZOOMOUTBTN>
    <CODE KEY="px">185</CODE>
    <CODE KEY="py">350</CODE>
    <CODE KEY="cx">21</CODE>
    <CODE KEY="cy">22</CODE>
   </CAMZOOMOUTBTN>
   <COMMENT>
    <CODE KEY="px">2</CODE>
    <CODE KEY="py">333</CODE>
    <CODE KEY="cx">212</CODE>
    <CODE KEY="cy">14</CODE>
   </COMMENT>
   <HLINE>
    <CODE KEY="px">1</CODE>
    <CODE KEY="py">374</CODE>
    <CODE KEY="cx">217</CODE>
    <CODE KEY="cy">1</CODE>
   </HLINE>
  </UI_TEST2>
  <UI_MINIMAP>
   <BASE>
    <CODE KEY="py">26</CODE>
    <CODE KEY="winrightfromscrright">10</CODE>
   </BASE>
  </UI_MINIMAP>
  <UI_EQUIP>
   <BASE>
    <CODE KEY="py">250</CODE>
    <CODE KEY="cx">128</CODE>
    <CODE KEY="cy">336</CODE>
    <CODE KEY="winrightfromscrright">8</CODE>
   </BASE>
  </UI_EQUIP>
  <UI_ITEM>
   <BASE>
    <CODE KEY="py">182</CODE>
    <CODE KEY="cx">219</CODE>
    <CODE KEY="cy">74</CODE>
    <CODE KEY="winrightfromscrright">8</CODE>
   </BASE>
  </UI_ITEM>
  <UI_SKILL>
   <BASE1>
    <CODE KEY="px">5</CODE>
    <CODE KEY="cx">150</CODE>
    <CODE KEY="cy">150</CODE>
   </BASE1>
   <BASE2>
    <CODE KEY="px">5</CODE>
    <CODE KEY="cx">286</CODE>
    <CODE KEY="cy">275</CODE>
   </BASE2>
   <ETC>
    <CODE KEY="winbottomfromscrbottom">367</CODE>
   </ETC>
  </UI_SKILL>
  <UI_LOG>
   <BASE>
    <CODE KEY="px">5</CODE>
    <CODE KEY="cx">500</CODE>
    <CODE KEY="cy">160</CODE>
    <CODE KEY="winbottomfromscrbottom">192</CODE>
   </BASE>
  </UI_LOG>
  <UI_LINECHAT>
   <BASE>
    <CODE KEY="px">5</CODE>
    <CODE KEY="winbottomfromscrbottom">25</CODE>
   </BASE>
  </UI_LINECHAT>
  <UI_MAINWIN>
   <BASE>
    <CODE KEY="px">5</CODE>
    <CODE KEY="py">5</CODE>
   </BASE>
  </UI_MAINWIN>
  <UI_DESKTOP>
   <CONNECTLAMP>
    <CODE KEY="py">3</CODE>
    <CODE KEY="fromscrright">150</CODE>
    <CODE KEY="ofs_x">14</CODE>
   </CONNECTLAMP>
   <SSMODEBTN>
    <CODE KEY="py">2</CODE>
    <CODE KEY="fromscrright">193</CODE>
   </SSMODEBTN>
   <EXPMODE>
    <CODE KEY="py">3</CODE>
    <CODE KEY="expmodeimg">545</CODE>
    <CODE KEY="expmodestr">472</CODE>
    <CODE KEY="percentimg">442</CODE>
    <CODE KEY="remaintmimg">427</CODE>
    <CODE KEY="remaintmstr">356</CODE>
   </EXPMODE>
   <CHGSHOPBTN>
    <CODE KEY="py">2</CODE>
    <CODE KEY="cx">88</CODE>
    <CODE KEY="cy">15</CODE>
    <CODE KEY="fromscrright">285</CODE>
   </CHGSHOPBTN>
   <BROWSERBTN>
    <CODE KEY="py">2</CODE>
    <CODE KEY="cx">88</CODE>
    <CODE KEY="cy">15</CODE>
    <CODE KEY="fromscrright">285</CODE>
   </BROWSERBTN>
  </UI_DESKTOP>
  <UI_LOGINDLG>
   <BASE>
    <CODE KEY="cx">248</CODE>
    <CODE KEY="cy">248</CODE>
   </BASE>
   <LOGINBTN>
    <CODE KEY="px">52</CODE>
    <CODE KEY="py">222</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </LOGINBTN>
   <EXITBTN>
    <CODE KEY="px">140</CODE>
    <CODE KEY="py">222</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </EXITBTN>
   <SVRLIST>
    <CODE KEY="px">8</CODE>
    <CODE KEY="py">24</CODE>
    <CODE KEY="cx">232</CODE>
    <CODE KEY="cy">136</CODE>
   </SVRLIST>
   <IDSV>
    <CODE KEY="px">4</CODE>
    <CODE KEY="py">172</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </IDSV>
   <PSWSV>
    <CODE KEY="px">4</CODE>
    <CODE KEY="py">198</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </PSWSV>
   <IDPIC>
    <CODE KEY="px">20</CODE>
    <CODE KEY="py">172</CODE>
    <CODE KEY="cx">48</CODE>
    <CODE KEY="cy">12</CODE>
   </IDPIC>
   <PSWPIC>
    <CODE KEY="px">20</CODE>
    <CODE KEY="py">198</CODE>
    <CODE KEY="cx">48</CODE>
    <CODE KEY="cy">12</CODE>
   </PSWPIC>
   <IDEDIT>
    <CODE KEY="px">64</CODE>
    <CODE KEY="py">170</CODE>
    <CODE KEY="cx">172</CODE>
    <CODE KEY="cy">14</CODE>
   </IDEDIT>
   <PSWEDIT>
    <CODE KEY="px">64</CODE>
    <CODE KEY="py">196</CODE>
    <CODE KEY="cx">172</CODE>
    <CODE KEY="cy">14</CODE>
   </PSWEDIT>
   <SCBAR>
    <CODE KEY="px">224</CODE>
    <CODE KEY="py">24</CODE>
    <CODE KEY="cx">16</CODE>
    <CODE KEY="cy">136</CODE>
   </SCBAR>
   <GVZ_TAB>
    <CODE KEY="px">1</CODE>
    <CODE KEY="py">168</CODE>
    <CODE KEY="cx">246</CODE>
    <CODE KEY="cy">19</CODE>
   </GVZ_TAB>
   <BASE2>
    <CODE KEY="cx">248</CODE>
    <CODE KEY="cy">272</CODE>
   </BASE2>
   <LOGINBTN2>
    <CODE KEY="px">52</CODE>
    <CODE KEY="py">246</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </LOGINBTN2>
   <EXITBTN2>
    <CODE KEY="px">140</CODE>
    <CODE KEY="py">246</CODE>
    <CODE KEY="cx">56</CODE>
    <CODE KEY="cy">16</CODE>
   </EXITBTN2>
   <IDSV2>
    <CODE KEY="px">4</CODE>
    <CODE KEY="py">196</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </IDSV2>
   <PSWSV2>
    <CODE KEY="px">4</CODE>
    <CODE KEY="py">222</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </PSWSV2>
   <IDPIC2>
    <CODE KEY="px">20</CODE>
    <CODE KEY="py">196</CODE>
    <CODE KEY="cx">48</CODE>
    <CODE KEY="cy">12</CODE>
   </IDPIC2>
   <PSWPIC2>
    <CODE KEY="px">20</CODE>
    <CODE KEY="py">222</CODE>
    <CODE KEY="cx">48</CODE>
    <CODE KEY="cy">12</CODE>
   </PSWPIC2>
   <IDEDIT2>
    <CODE KEY="px">64</CODE>
    <CODE KEY="py">194</CODE>
    <CODE KEY="cx">172</CODE>
    <CODE KEY="cy">14</CODE>
   </IDEDIT2>
   <PSWEDIT2>
    <CODE KEY="px">64</CODE>
    <CODE KEY="py">220</CODE>
    <CODE KEY="cx">172</CODE>
    <CODE KEY="cy">14</CODE>
   </PSWEDIT2>

   <GVZ_CHKBOX>
    <CODE KEY="px">32</CODE>
    <CODE KEY="py">222</CODE>
    <CODE KEY="cx">12</CODE>
    <CODE KEY="cy">12</CODE>
   </GVZ_CHKBOX>
   <GVZ_STATIC>
    <CODE KEY="px">48</CODE>
    <CODE KEY="py">218</CODE>
    <CODE KEY="cx">172</CODE>
    <CODE KEY="cy">16</CODE>
   </GVZ_STATIC>
  </UI_LOGINDLG>
  <UI_UPITEMSTATEWND>
   <BASE>
    <CODE KEY="px">384</CODE>
    <CODE KEY="py">56</CODE>
    <CODE KEY="cx">16</CODE>
    <CODE KEY="cy">40</CODE>
   </BASE>
  </UI_UPITEMSTATEWND>
 </WindowParam>
</Config>
