#カード情報,,,,,,ホルダー,,レア,アセンブル,,,装着可能,,,属性増加量,,,,,,,アビリティベクトル,,,,,,限定条件,,,,,,カード分類,,,,,,,,,,テキスト,,
#カードID,pictID,枠種別,カード名,種別ID,カードNo,ページ,順,レア度,元カードID,後カードID,回数,武,服,胸,無,火,水,風,土,光,闇,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,分類ID（1）,分類ID（2）,分類ID（3）,分類ID（4）,分類ID（5）,分類ID（6）,分類ID（7）,分類ID（8）,分類ID（9）,分類ID（10）,限定条件,フレーバーテキスト,イラストレーター名
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,0,1,1,0,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮
70331013,70331010,1,イリス博士[R3],ACTIVE,AC33-1013,1139,2,3,70331010,70331014,3,1,0,0,0,0,0,0,0,0,0,173,37,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,既に通り過ぎた、遠い過去。$R争いの時代に生きた、$R一人の研究者がいた。$R$R人の心とその想いの力を研究の$R対象とし、存在しえない存在が$Rそこに存在できるように祈る。$R争いの時代のその先を眺め、$R未来への種を撒きつづけた$Rその女性は、その芽生えを$R見ることなく去って行った。$R後に続く、誰かの事を信じて。$R$R「世界を愛してくれる、$R　誰かを探すそのために……」,ハコマチシュシュ
70331014,70331010,1,イリス博士[R4],ACTIVE,AC33-1014,1140,2,3,70331010,0,4,1,0,0,0,0,0,0,0,0,0,173,52,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,既に通り過ぎた、遠い過去。$R争いの時代に生きた、$R一人の研究者がいた。$R$R人の心とその想いの力を研究の$R対象とし、存在しえない存在が$Rそこに存在できるように祈る。$R争いの時代のその先を眺め、$R未来への種を撒きつづけた$Rその女性は、その芽生えを$R見ることなく去って行った。$R後に続く、誰かの事を信じて。$R$R「世界を愛してくれる、$R　誰かを探すそのために……」,ハコマチシュシュ
70331020,70331020,1,受付嬢,ACTIVE,AC33-1020,35,3,3,70331020,70331021,0,0,1,0,5,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,空飛ぶ教室飛び出して、$Rこっそり始める秘密の稼業。$Rなんでもクエストカウンターの$R受付嬢とは、世を忍ぶ仮の姿。$R一人仕事を切り盛りするのは、$R一部で噂のデス?アルマ。$R$R人とアルマの融和を求め、$R今日も帳簿と格闘中。$R生きていくのに必要なのは、$R絆と、心と、少しの資金。$Rそんなクエストカウンターに、$R今日も妙な依頼がやってくる。$R$R「おお、依頼かね？」,雀葵蘭
70331021,70331020,1,受付嬢[R1],ACTIVE,AC33-1021,1137,3,3,70331020,70331022,1,0,1,0,6,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,空飛ぶ教室飛び出して、$Rこっそり始める秘密の稼業。$Rなんでもクエストカウンターの$R受付嬢とは、世を忍ぶ仮の姿。$R一人仕事を切り盛りするのは、$R一部で噂のデス?アルマ。$R$R人とアルマの融和を求め、$R今日も帳簿と格闘中。$R生きていくのに必要なのは、$R絆と、心と、少しの資金。$Rそんなクエストカウンターに、$R今日も妙な依頼がやってくる。$R$R「おお、依頼かね？」,雀葵蘭
70331022,70331020,1,受付嬢[R2],ACTIVE,AC33-1022,1138,3,3,70331020,70331023,2,0,1,0,7,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,空飛ぶ教室飛び出して、$Rこっそり始める秘密の稼業。$Rなんでもクエストカウンターの$R受付嬢とは、世を忍ぶ仮の姿。$R一人仕事を切り盛りするのは、$R一部で噂のデス?アルマ。$R$R人とアルマの融和を求め、$R今日も帳簿と格闘中。$R生きていくのに必要なのは、$R絆と、心と、少しの資金。$Rそんなクエストカウンターに、$R今日も妙な依頼がやってくる。$R$R「おお、依頼かね？」,雀葵蘭
70331023,70331020,1,受付嬢[R3],ACTIVE,AC33-1023,1139,3,3,70331020,70331024,3,0,1,0,8,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,空飛ぶ教室飛び出して、$Rこっそり始める秘密の稼業。$Rなんでもクエストカウンターの$R受付嬢とは、世を忍ぶ仮の姿。$R一人仕事を切り盛りするのは、$R一部で噂のデス?アルマ。$R$R人とアルマの融和を求め、$R今日も帳簿と格闘中。$R生きていくのに必要なのは、$R絆と、心と、少しの資金。$Rそんなクエストカウンターに、$R今日も妙な依頼がやってくる。$R$R「おお、依頼かね？」,雀葵蘭
70331024,70331020,1,受付嬢[R4],ACTIVE,AC33-1024,1140,3,3,70331020,0,4,0,1,0,9,0,0,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,空飛ぶ教室飛び出して、$Rこっそり始める秘密の稼業。$Rなんでもクエストカウンターの$R受付嬢とは、世を忍ぶ仮の姿。$R一人仕事を切り盛りするのは、$R一部で噂のデス?アルマ。$R$R人とアルマの融和を求め、$R今日も帳簿と格闘中。$R生きていくのに必要なのは、$R絆と、心と、少しの資金。$Rそんなクエストカウンターに、$R今日も妙な依頼がやってくる。$R$R「おお、依頼かね？」,雀葵蘭
70332010,70332010,1,エンジェルフェザー?アルマ,ACTIVE,AC33-2010,35,4,2,70332010,70332011,0,1,0,0,0,0,0,0,0,5,0,41,6,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,小鳥さんはちゅんちゅん$Rお日様はぽかぽか$R今日も楽しそうに歌っています$R$Rみなさんが幸せそうだと$Rアンジュもとっても嬉しいです$Rだって、アンジュは$Rみなさんの幸せを祈る$R天使なんですから?$R$Rエンジェルフェザーは$R今日も無垢に祈る。だが、$R何に祈るのかは誰も知らない$R$R「幸せでありますように……」,ハコマチシュシュ
70332011,70332010,1,エンジェルフェザー?アルマ[R1],ACTIVE,AC33-2011,1137,4,2,70332010,70332012,1,1,0,0,0,0,0,0,0,6,0,41,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,小鳥さんはちゅんちゅん$Rお日様はぽかぽか$R今日も楽しそうに歌っています$R$Rみなさんが幸せそうだと$Rアンジュもとっても嬉しいです$Rだって、アンジュは$Rみなさんの幸せを祈る$R天使なんですから?$R$Rエンジェルフェザーは$R今日も無垢に祈る。だが、$R何に祈るのかは誰も知らない$R$R「幸せでありますように……」,ハコマチシュシュ
70332012,70332010,1,エンジェルフェザー?アルマ[R2],ACTIVE,AC33-2012,1138,4,2,70332010,70332013,2,1,0,0,0,0,0,0,0,7,0,41,11,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,小鳥さんはちゅんちゅん$Rお日様はぽかぽか$R今日も楽しそうに歌っています$R$Rみなさんが幸せそうだと$Rアンジュもとっても嬉しいです$Rだって、アンジュは$Rみなさんの幸せを祈る$R天使なんですから?$R$Rエンジェルフェザーは$R今日も無垢に祈る。だが、$R何に祈るのかは誰も知らない$R$R「幸せでありますように……」,ハコマチシュシュ
70332013,70332010,1,エンジェルフェザー?アルマ[R3],ACTIVE,AC33-2013,1139,4,2,70332010,70332014,3,1,0,0,0,0,0,0,0,8,0,41,12,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,小鳥さんはちゅんちゅん$Rお日様はぽかぽか$R今日も楽しそうに歌っています$R$Rみなさんが幸せそうだと$Rアンジュもとっても嬉しいです$Rだって、アンジュは$Rみなさんの幸せを祈る$R天使なんですから?$R$Rエンジェルフェザーは$R今日も無垢に祈る。だが、$R何に祈るのかは誰も知らない$R$R「幸せでありますように……」,ハコマチシュシュ
70332014,70332010,1,エンジェルフェザー?アルマ[R4],ACTIVE,AC33-2014,1140,4,2,70332010,0,4,1,0,0,0,0,0,0,0,9,0,41,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,小鳥さんはちゅんちゅん$Rお日様はぽかぽか$R今日も楽しそうに歌っています$R$Rみなさんが幸せそうだと$Rアンジュもとっても嬉しいです$Rだって、アンジュは$Rみなさんの幸せを祈る$R天使なんですから?$R$Rエンジェルフェザーは$R今日も無垢に祈る。だが、$R何に祈るのかは誰も知らない$R$R「幸せでありますように……」,ハコマチシュシュ
70332020,70332020,1,モーモー?アルマ,ACTIVE,AC33-2020,35,5,2,70332020,70332021,0,1,0,0,0,0,0,0,5,0,0,40,10,147,2,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アクロポリスは大都会、$R生まれ故郷と大違い、$R人波に迷い、石壁におびえ、$R戸惑った日々も今は昔。$R$R都会にだって花は咲く、$R都会にだって人情がある。$R狭い見識を打ち破るべく、$Rモーモーは今日も$R街を探索しては、人々の$R親切に助けられて帰ってくる。$R人を助けて、助けられ、$R田舎娘は今日も行く。$R$R「かあさん、うちは元気です」,椎名悠人
70332021,70332020,1,モーモー?アルマ[R1],ACTIVE,AC33-2021,1137,5,2,70332020,70332022,1,1,0,0,0,0,0,0,6,0,0,40,16,147,4,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アクロポリスは大都会、$R生まれ故郷と大違い、$R人波に迷い、石壁におびえ、$R戸惑った日々も今は昔。$R$R都会にだって花は咲く、$R都会にだって人情がある。$R狭い見識を打ち破るべく、$Rモーモーは今日も$R街を探索しては、人々の$R親切に助けられて帰ってくる。$R人を助けて、助けられ、$R田舎娘は今日も行く。$R$R「かあさん、うちは元気です」,椎名悠人
70332022,70332020,1,モーモー?アルマ[R2],ACTIVE,AC33-2022,1138,5,2,70332020,70332023,2,1,0,0,0,0,0,0,7,0,0,40,18,147,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アクロポリスは大都会、$R生まれ故郷と大違い、$R人波に迷い、石壁におびえ、$R戸惑った日々も今は昔。$R$R都会にだって花は咲く、$R都会にだって人情がある。$R狭い見識を打ち破るべく、$Rモーモーは今日も$R街を探索しては、人々の$R親切に助けられて帰ってくる。$R人を助けて、助けられ、$R田舎娘は今日も行く。$R$R「かあさん、うちは元気です」,椎名悠人
70332023,70332020,1,モーモー?アルマ[R3],ACTIVE,AC33-2023,1139,5,2,70332020,70332024,3,1,0,0,0,0,0,0,8,0,0,40,21,147,8,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アクロポリスは大都会、$R生まれ故郷と大違い、$R人波に迷い、石壁におびえ、$R戸惑った日々も今は昔。$R$R都会にだって花は咲く、$R都会にだって人情がある。$R狭い見識を打ち破るべく、$Rモーモーは今日も$R街を探索しては、人々の$R親切に助けられて帰ってくる。$R人を助けて、助けられ、$R田舎娘は今日も行く。$R$R「かあさん、うちは元気です」,椎名悠人
70332024,70332020,1,モーモー?アルマ[R4],ACTIVE,AC33-2024,1140,5,2,70332020,0,4,1,0,0,0,0,0,0,9,0,0,40,24,147,10,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,アクロポリスは大都会、$R生まれ故郷と大違い、$R人波に迷い、石壁におびえ、$R戸惑った日々も今は昔。$R$R都会にだって花は咲く、$R都会にだって人情がある。$R狭い見識を打ち破るべく、$Rモーモーは今日も$R街を探索しては、人々の$R親切に助けられて帰ってくる。$R人を助けて、助けられ、$R田舎娘は今日も行く。$R$R「かあさん、うちは元気です」,椎名悠人
70332030,70332030,1,ネクロアーマー?アルマ,ACTIVE,AC33-2030,35,6,2,70332030,70332031,0,1,0,0,0,0,0,0,0,0,5,43,19,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,鋼の甲冑、しろがねの剣、$R威風堂々たるその姿。$R空虚な中身に体が増えて、$R僕は本物の騎士になる！$R$R騎士の物語に憧れ、$R騎士となるべく研鑽を積む。$Rネクロアーマーは真剣で$R一本気だが、世情には疎いため$Rたまに騎士とは関係ないことに$R大真面目に取り組んでいる。$R誰の差し金かは知らないが……$R先日、秘書の資格も取った。$R$R「騎士への道は遠いなぁ……」,河田映介
70332031,70332030,1,ネクロアーマー?アルマ[R1],ACTIVE,AC33-2031,1137,6,2,70332030,70332032,1,1,0,0,0,0,0,0,0,0,6,43,29,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,鋼の甲冑、しろがねの剣、$R威風堂々たるその姿。$R空虚な中身に体が増えて、$R僕は本物の騎士になる！$R$R騎士の物語に憧れ、$R騎士となるべく研鑽を積む。$Rネクロアーマーは真剣で$R一本気だが、世情には疎いため$Rたまに騎士とは関係ないことに$R大真面目に取り組んでいる。$R誰の差し金かは知らないが……$R先日、秘書の資格も取った。$R$R「騎士への道は遠いなぁ……」,河田映介
70332032,70332030,1,ネクロアーマー?アルマ[R2],ACTIVE,AC33-2032,1138,6,2,70332030,70332033,2,1,0,0,0,0,0,0,0,0,7,43,32,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,鋼の甲冑、しろがねの剣、$R威風堂々たるその姿。$R空虚な中身に体が増えて、$R僕は本物の騎士になる！$R$R騎士の物語に憧れ、$R騎士となるべく研鑽を積む。$Rネクロアーマーは真剣で$R一本気だが、世情には疎いため$Rたまに騎士とは関係ないことに$R大真面目に取り組んでいる。$R誰の差し金かは知らないが……$R先日、秘書の資格も取った。$R$R「騎士への道は遠いなぁ……」,河田映介
70332033,70332030,1,ネクロアーマー?アルマ[R3],ACTIVE,AC33-2033,1139,6,2,70332030,70332034,3,1,0,0,0,0,0,0,0,0,8,43,36,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,鋼の甲冑、しろがねの剣、$R威風堂々たるその姿。$R空虚な中身に体が増えて、$R僕は本物の騎士になる！$R$R騎士の物語に憧れ、$R騎士となるべく研鑽を積む。$Rネクロアーマーは真剣で$R一本気だが、世情には疎いため$Rたまに騎士とは関係ないことに$R大真面目に取り組んでいる。$R誰の差し金かは知らないが……$R先日、秘書の資格も取った。$R$R「騎士への道は遠いなぁ……」,河田映介
70332034,70332030,1,ネクロアーマー?アルマ[R4],ACTIVE,AC33-2034,1140,6,2,70332030,0,4,1,0,0,0,0,0,0,0,0,9,43,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,鋼の甲冑、しろがねの剣、$R威風堂々たるその姿。$R空虚な中身に体が増えて、$R僕は本物の騎士になる！$R$R騎士の物語に憧れ、$R騎士となるべく研鑽を積む。$Rネクロアーマーは真剣で$R一本気だが、世情には疎いため$Rたまに騎士とは関係ないことに$R大真面目に取り組んでいる。$R誰の差し金かは知らないが……$R先日、秘書の資格も取った。$R$R「騎士への道は遠いなぁ……」,河田映介
70332040,70332040,1,アンブレラ?アルマ,ACTIVE,AC33-2040,35,7,2,70332040,70332041,0,1,0,0,0,5,0,0,0,0,0,42,22,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,カワイイものはひとり占め！$Rワガママほーだい言い放題、$Rたとえ日の下雨の下、$Rアンブレラちゃんを$R止めることはできないのよ?$R$Rお洒落や小物収集が大好きな$Rアンブレラは、当然それを$R見せびらかすのも大好きだ。$R一番のお気に入りは傘だけど、$Rお気に入りのアクセサリを$R身に着けてお出かけするには$R雨の日は……向いていない。$R$R「これ、日傘にもなるのよ?」,ぐーじん
70332041,70332040,1,アンブレラ?アルマ[R1],ACTIVE,AC33-2041,1137,7,2,70332040,70332042,1,1,0,0,0,6,0,0,0,0,0,42,34,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,カワイイものはひとり占め！$Rワガママほーだい言い放題、$Rたとえ日の下雨の下、$Rアンブレラちゃんを$R止めることはできないのよ?$R$Rお洒落や小物収集が大好きな$Rアンブレラは、当然それを$R見せびらかすのも大好きだ。$R一番のお気に入りは傘だけど、$Rお気に入りのアクセサリを$R身に着けてお出かけするには$R雨の日は……向いていない。$R$R「これ、日傘にもなるのよ?」,ぐーじん
70332042,70332040,1,アンブレラ?アルマ[R2],ACTIVE,AC33-2042,1138,7,2,70332040,70332043,2,1,0,0,0,7,0,0,0,0,0,42,38,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,カワイイものはひとり占め！$Rワガママほーだい言い放題、$Rたとえ日の下雨の下、$Rアンブレラちゃんを$R止めることはできないのよ?$R$Rお洒落や小物収集が大好きな$Rアンブレラは、当然それを$R見せびらかすのも大好きだ。$R一番のお気に入りは傘だけど、$Rお気に入りのアクセサリを$R身に着けてお出かけするには$R雨の日は……向いていない。$R$R「これ、日傘にもなるのよ?」,ぐーじん
70332043,70332040,1,アンブレラ?アルマ[R3],ACTIVE,AC33-2043,1139,7,2,70332040,70332044,3,1,0,0,0,8,0,0,0,0,0,42,49,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,カワイイものはひとり占め！$Rワガママほーだい言い放題、$Rたとえ日の下雨の下、$Rアンブレラちゃんを$R止めることはできないのよ?$R$Rお洒落や小物収集が大好きな$Rアンブレラは、当然それを$R見せびらかすのも大好きだ。$R一番のお気に入りは傘だけど、$Rお気に入りのアクセサリを$R身に着けてお出かけするには$R雨の日は……向いていない。$R$R「これ、日傘にもなるのよ?」,ぐーじん
70332044,70332040,1,アンブレラ?アルマ[R4],ACTIVE,AC33-2044,1140,7,2,70332040,0,4,1,0,0,0,9,0,0,0,0,0,42,58,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,カワイイものはひとり占め！$Rワガママほーだい言い放題、$Rたとえ日の下雨の下、$Rアンブレラちゃんを$R止めることはできないのよ?$R$Rお洒落や小物収集が大好きな$Rアンブレラは、当然それを$R見せびらかすのも大好きだ。$R一番のお気に入りは傘だけど、$Rお気に入りのアクセサリを$R身に着けてお出かけするには$R雨の日は……向いていない。$R$R「これ、日傘にもなるのよ?」,ぐーじん
70332050,70332050,1,ココッコー?アルマ,ACTIVE,AC33-2050,35,8,2,70332050,70332051,0,1,0,0,0,0,5,0,0,0,0,140,6,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ぴぃはまだまだ小さくて$Rにーたんやみんなの後ろを$Rずっと追っかけてたの。$R$Rでも、ぴぃも大きくなったら$R一人で歩いていくんだもん！$R考えると、おなかいたいけど、$Rぴぃ、ずっと泣いてばかりじゃ$Rダメだって知ってるから。$R……だから、お昼寝していい？$R$R甘えん坊のココッコーは、$R頑張るけど、まだまだ修行中。$R$R「ぴぃ、これ無理、怖い……」,むきゅう☆
70332051,70332050,1,ココッコー?アルマ[R1],ACTIVE,AC33-2051,1137,8,2,70332050,70332052,1,1,0,0,0,0,6,0,0,0,0,140,9,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ぴぃはまだまだ小さくて$Rにーたんやみんなの後ろを$Rずっと追っかけてたの。$R$Rでも、ぴぃも大きくなったら$R一人で歩いていくんだもん！$R考えると、おなかいたいけど、$Rぴぃ、ずっと泣いてばかりじゃ$Rダメだって知ってるから。$R……だから、お昼寝していい？$R$R甘えん坊のココッコーは、$R頑張るけど、まだまだ修行中。$R$R「ぴぃ、これ無理、怖い……」,むきゅう☆
70332052,70332050,1,ココッコー?アルマ[R2],ACTIVE,AC33-2052,1138,8,2,70332050,70332053,2,1,0,0,0,0,7,0,0,0,0,140,11,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ぴぃはまだまだ小さくて$Rにーたんやみんなの後ろを$Rずっと追っかけてたの。$R$Rでも、ぴぃも大きくなったら$R一人で歩いていくんだもん！$R考えると、おなかいたいけど、$Rぴぃ、ずっと泣いてばかりじゃ$Rダメだって知ってるから。$R……だから、お昼寝していい？$R$R甘えん坊のココッコーは、$R頑張るけど、まだまだ修行中。$R$R「ぴぃ、これ無理、怖い……」,むきゅう☆
70332053,70332050,1,ココッコー?アルマ[R3],ACTIVE,AC33-2053,1139,8,2,70332050,70332054,3,1,0,0,0,0,8,0,0,0,0,140,12,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ぴぃはまだまだ小さくて$Rにーたんやみんなの後ろを$Rずっと追っかけてたの。$R$Rでも、ぴぃも大きくなったら$R一人で歩いていくんだもん！$R考えると、おなかいたいけど、$Rぴぃ、ずっと泣いてばかりじゃ$Rダメだって知ってるから。$R……だから、お昼寝していい？$R$R甘えん坊のココッコーは、$R頑張るけど、まだまだ修行中。$R$R「ぴぃ、これ無理、怖い……」,むきゅう☆
70332054,70332050,1,ココッコー?アルマ[R4],ACTIVE,AC33-2054,1140,8,2,70332050,0,4,1,0,0,0,0,9,0,0,0,0,140,14,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,ぴぃはまだまだ小さくて$Rにーたんやみんなの後ろを$Rずっと追っかけてたの。$R$Rでも、ぴぃも大きくなったら$R一人で歩いていくんだもん！$R考えると、おなかいたいけど、$Rぴぃ、ずっと泣いてばかりじゃ$Rダメだって知ってるから。$R……だから、お昼寝していい？$R$R甘えん坊のココッコーは、$R頑張るけど、まだまだ修行中。$R$R「ぴぃ、これ無理、怖い……」,むきゅう☆
70332060,70332060,1,タランチュラ?アルマ,ACTIVE,AC33-2060,35,9,2,70332060,70332061,0,0,1,0,0,0,0,0,0,0,0,174,5,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,蜘蛛の姿がはずかしくて、$R嫌われるのが怖くって、$Rだから、真面目にならなきゃと$R肩ひじ張ってがんばって。$R……ずっと、他人が怖かった。$R$R人に厳しく当たっていたのは$R自信のなさの裏返し。$R$R冒険者さんの背中を追いかけ、$Rタマちゃんに優しくされて、$R子供たちの感謝の言葉で、$R肩の力が、すーっと抜けた。$R$R「わたしが、怖くないの？」,椎名悠人
70332061,70332060,1,タランチュラ?アルマ[R1],ACTIVE,AC33-2061,1137,9,2,70332060,70332062,1,0,1,0,0,0,0,0,0,0,0,174,11,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,蜘蛛の姿がはずかしくて、$R嫌われるのが怖くって、$Rだから、真面目にならなきゃと$R肩ひじ張ってがんばって。$R……ずっと、他人が怖かった。$R$R人に厳しく当たっていたのは$R自信のなさの裏返し。$R$R冒険者さんの背中を追いかけ、$Rタマちゃんに優しくされて、$R子供たちの感謝の言葉で、$R肩の力が、すーっと抜けた。$R$R「わたしが、怖くないの？」,椎名悠人
70332062,70332060,1,タランチュラ?アルマ[R2],ACTIVE,AC33-2062,1138,9,2,70332060,70332063,2,0,1,0,0,0,0,0,0,0,0,174,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,蜘蛛の姿がはずかしくて、$R嫌われるのが怖くって、$Rだから、真面目にならなきゃと$R肩ひじ張ってがんばって。$R……ずっと、他人が怖かった。$R$R人に厳しく当たっていたのは$R自信のなさの裏返し。$R$R冒険者さんの背中を追いかけ、$Rタマちゃんに優しくされて、$R子供たちの感謝の言葉で、$R肩の力が、すーっと抜けた。$R$R「わたしが、怖くないの？」,椎名悠人
70332063,70332060,1,タランチュラ?アルマ[R3],ACTIVE,AC33-2063,1139,9,2,70332060,70332064,3,0,1,0,0,0,0,0,0,0,0,174,25,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,蜘蛛の姿がはずかしくて、$R嫌われるのが怖くって、$Rだから、真面目にならなきゃと$R肩ひじ張ってがんばって。$R……ずっと、他人が怖かった。$R$R人に厳しく当たっていたのは$R自信のなさの裏返し。$R$R冒険者さんの背中を追いかけ、$Rタマちゃんに優しくされて、$R子供たちの感謝の言葉で、$R肩の力が、すーっと抜けた。$R$R「わたしが、怖くないの？」,椎名悠人
70332064,70332060,1,タランチュラ?アルマ[R4],ACTIVE,AC33-2064,1140,9,2,70332060,0,4,0,1,0,0,0,0,0,0,0,0,174,32,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,蜘蛛の姿がはずかしくて、$R嫌われるのが怖くって、$Rだから、真面目にならなきゃと$R肩ひじ張ってがんばって。$R……ずっと、他人が怖かった。$R$R人に厳しく当たっていたのは$R自信のなさの裏返し。$R$R冒険者さんの背中を追いかけ、$Rタマちゃんに優しくされて、$R子供たちの感謝の言葉で、$R肩の力が、すーっと抜けた。$R$R「わたしが、怖くないの？」,椎名悠人
70332070,70332070,1,ベア?アルマ,ACTIVE,AC33-2070,35,10,2,70332070,70332071,0,0,1,0,0,0,0,0,0,0,0,176,5,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,おなかがすいたぞ、$Rあそびにいくぞ！$Rあたしはベアだぞいい子だぞ！$R$Rきれいなお歌が聴きたいぞ！$R大好きな人に会いたいぞ！$R泣きたいときは泣くんだぞ！$Rおかしをくれなきゃ暴れるぞ！$R$R元気いっぱい食欲いっぱい、$Rスーパーお子様タイフーン。$R勢力を増してすくすくと、$R心も、体も、いまだ成長中。$R$R「……なんだか、きれいだぞ」,むきゅう☆
70332071,70332070,1,ベア?アルマ[R1],ACTIVE,AC33-2071,1137,10,2,70332070,70332072,1,0,1,0,0,0,0,0,0,0,0,176,11,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,おなかがすいたぞ、$Rあそびにいくぞ！$Rあたしはベアだぞいい子だぞ！$R$Rきれいなお歌が聴きたいぞ！$R大好きな人に会いたいぞ！$R泣きたいときは泣くんだぞ！$Rおかしをくれなきゃ暴れるぞ！$R$R元気いっぱい食欲いっぱい、$Rスーパーお子様タイフーン。$R勢力を増してすくすくと、$R心も、体も、いまだ成長中。$R$R「……なんだか、きれいだぞ」,むきゅう☆
70332072,70332070,1,ベア?アルマ[R2],ACTIVE,AC33-2072,1138,10,2,70332070,70332073,2,0,1,0,0,0,0,0,0,0,0,176,18,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,おなかがすいたぞ、$Rあそびにいくぞ！$Rあたしはベアだぞいい子だぞ！$R$Rきれいなお歌が聴きたいぞ！$R大好きな人に会いたいぞ！$R泣きたいときは泣くんだぞ！$Rおかしをくれなきゃ暴れるぞ！$R$R元気いっぱい食欲いっぱい、$Rスーパーお子様タイフーン。$R勢力を増してすくすくと、$R心も、体も、いまだ成長中。$R$R「……なんだか、きれいだぞ」,むきゅう☆
70332073,70332070,1,ベア?アルマ[R3],ACTIVE,AC33-2073,1139,10,2,70332070,70332074,3,0,1,0,0,0,0,0,0,0,0,176,25,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,おなかがすいたぞ、$Rあそびにいくぞ！$Rあたしはベアだぞいい子だぞ！$R$Rきれいなお歌が聴きたいぞ！$R大好きな人に会いたいぞ！$R泣きたいときは泣くんだぞ！$Rおかしをくれなきゃ暴れるぞ！$R$R元気いっぱい食欲いっぱい、$Rスーパーお子様タイフーン。$R勢力を増してすくすくと、$R心も、体も、いまだ成長中。$R$R「……なんだか、きれいだぞ」,むきゅう☆
