#アイテムの入れ替え管理とチョイス文によるアイテム変更管理ファイル,
#,
#,
#選択アイテム設定,,,変更後に入手するアイテム設定,,,,,,,,,,,,,,,,ウインドウの表示設定,備考,
#選択番号,戻し可否,元アイテムID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,アイテムID8,アイテムID9,アイテムID10,アイテムID11,アイテムID12,アイテムID13,アイテムID14,アイテムID15,アイテムID16,種類,元アイテム名,アイテム名1,アイテム名2,アイテム名3,アイテム名4,アイテム名5,アイテム名6,アイテム名7,アイテム名8,アイテム名9,アイテム名10,アイテム名11,アイテム名12,アイテム名13,アイテム名14,アイテム名15,アイテム名16,
# 染色娘,
#10月キャンペーンアイテム,
1,1,61073100,61073101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ナコト写本（レプリカ・本）,ナコト写本（レプリカ）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2015年12月くじ品,
1,1,50088300,50088301,50088302,50088303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ノウブル・プリズム（青）,ノウブル・プリズム（赤）,ノウブル・プリズム（白）,ノウブル・プリズム（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60165700,60165701,60165702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,クリスタルドレス（青）,クリスタルドレス（白金）,クリスタルドレス（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250100,50250101,50250102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,クリスタルハーフブーツ（青）,クリスタルハーフブーツ（白金）,クリスタルハーフブーツ（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,30011800,30050134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,アイシクル・フロア（庭）,アイシクル・フロア（庭）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60155003,60155004,60155005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スノークリスタルトップス（青）,スノークリスタルトップス（ピンク）,スノークリスタルトップス（緑）0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238803,50238804,50238805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スノークリスタルレギンス（青）,スノークリスタルレギンス（ピンク）,スノークリスタルレギンス（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60075000,60075001,60046900,60046901,60047000,60047001,0,0,0,0,0,0,0,0,0,0,0,1,フロウ・ルナ（青・杖）,フロウ・ルナ（赤・杖）,フロウ・ルナ（青・片手棒）,フロウ・ルナ（赤・片手棒）,フロウ・ルナ（青・両手棒）,フロウ・ルナ（赤・両手棒）,0,0,0,0,0,0,0,0,0,0,0,
1,1,31158000,31158001,31158100,31158101,31158200,31158201,0,0,0,0,0,0,0,0,0,0,0,1,ホワイトクリスタル（大）,ブルークリスタル（大）,ホワイトクリスタル（中）,ブルークリスタル（中）,ホワイトクリスタル（小）,ブルークリスタル（小）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60165800,60165801,60165802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,パンクロックシャツ（白）,パンクロックシャツ（黒）,パンクロックシャツ（ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250200,50250201,50250202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,パンクロックボトムス（灰チェック）,パンクロックボトムス（赤チェック）,パンクロックボトムス（無地）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60111402,60111403,60111404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,パンキッシュシャツ（赤）,パンキッシュシャツ（緑）,パンキッシュシャツ（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50201002,50201003,50201004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,パンキッシュパンツ（赤）,パンキッシュパンツ（緑）,パンキッシュパンツ（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250300,50250301,50250302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,パンクロックブーツ（紫）,パンクロックブーツ（白）,パンクロックブーツ（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31176400,31176401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,パンキッシュベッド（赤黒）,パンキッシュベッド（紫黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31176500,31176501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ギター＆ミニアンプ（黒）,ギター＆ミニアンプ（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31176600,31176601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,高級スピーカーセット（黒）,高級スピーカーセット（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2015年Favorite-oneくじ品,
1,1,50011628,50011629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ふわり花柄刺繍タイツ（モカ）,ふわり花柄刺繍タイツ（アイボリー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60165300,60165301,60165302,60165303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favoriteカントリー花柄ワンピ（赤）,Favoriteカントリー花柄ワンピ（青）,Favoriteカントリー花柄ワンピ（茶）,Favoriteカントリー花柄ワンピ（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50090900,50090901,50090902,50090903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favoriteパッチワークマフラー（青）,Favoriteパッチワークマフラー（赤）,Favoriteパッチワークマフラー（黄）,Favoriteパッチワークマフラー（紫）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60165400,60165401,60165402,60165403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Favorite赤頭巾ワンピ（ケープ有・赤）,Favorite赤頭巾ワンピ（ケープ有・紺）,Favorite赤頭巾ワンピ（ケープ無・赤）,Favorite赤頭巾ワンピ（ケープ無・紺）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50249400,50249401,50249402,50249403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favoriteオーロラスカート（ベージュ),Favoriteオーロラスカート（モカ）,Favoriteオーロラスカート（スミレ),Favoriteオーロラスカート（ネイビー),0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60165500,60165501,60165502,60165503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favoriteツートンワンピ（赤＆茶）,Favoriteツートンワンピ（チェック）,Favoriteツートンワンピ（白＆赤）,Favoriteツートンワンピ（紺＆白）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50249500,50249501,50249502,50249503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favorite森レイヤードスカート（茶）,Favorite森レイヤードスカート（紫）,Favorite森レイヤードスカート（赤）,Favorite森レイヤードスカート（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50249600,50249601,50249602,50249603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,レースショートブーツ（靴下有・茶）,レースショートブーツ（靴下有・灰）,レースショートブーツ（茶）,レースショートブーツ（灰）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50091000,50091001,50091002,50091003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favoriteレースファーティペット（茶）,Favoriteレースファーティペット（白）,Favoriteレースファーティペット（灰）,Favoriteレースファーティペット（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50249700,50249701,50249702,50249703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Favoriteくしゅロングブーツ（茶）,Favoriteくしゅロングブーツ（薄茶）,Favoriteくしゅロングブーツ（紺）,Favoriteくしゅロングブーツ（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年1月くじ品,
1,1,50088400,50088401,50088402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大悪魔の翼（黒）,大悪魔の翼（赤）,大悪魔の翼（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166000,60166001,60166002,60166050,60166051,60166052,0,0,0,0,0,0,0,0,0,0,0,1,大悪魔のワンピース（黒）,大悪魔のワンピース（赤）,大悪魔のワンピース（紺）,大悪魔の装束（黒）,大悪魔の装束（赤）,大悪魔の装束（紺）,0,0,0,0,0,0,0,0,0,0,0,
1,1,30040050,30040051,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,廃教会の壁（赤）,廃教会の壁（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250400,50250401,50250402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大悪魔のブーツ（黒）,大悪魔のブーツ（赤）,大悪魔のブーツ（紺）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60157403,60157404,60157405,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,眷属のスーツ（黒）,眷属のスーツ（茶）,眷属のスーツ（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250500,50250501,50250502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大悪魔のスカート（黒）,大悪魔のスカート（赤）,大悪魔のスカート（紺）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60013600,60013601,60013602,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大悪魔の片刃剣（紫）,大悪魔の片刃剣（赤）,大悪魔の片刃剣（蒼）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31177100,31177101,31177110,31177111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,眷属の像（白）,眷属の像（黒）,眷属の台座（白）,眷属の台座（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011633,50011634,50011635,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,和柄のタイツ（茶梅）,和柄のタイツ（白梅）,和柄のタイツ（市松）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166100,60166101,60166102,60166103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,和柄のジャケット（青）,和柄のジャケット（赤）,和柄のジャケット（緑）,和柄のジャケット（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250600,50250601,50250602,50250603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,和柄のスカート（青）,和柄のスカート（赤）,和柄のスカート（緑）,和柄のスカート（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60145003,60145004,60145005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,レトロモダンワンピース（緑）,レトロモダンワンピース（青）,レトロモダンワンピース（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50250700,50250701,50250702,50250703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,和柄のブーツ（青）,和柄のブーツ（赤）,和柄のブーツ（緑）,和柄のブーツ（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31083500,31083501,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,漆塗のテーブルセット（赤）,漆塗のテーブルセット（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31177200,31177201,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,和風の玄関マット（梅）,和風の玄関マット（鷹）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31105900,31105901,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,活花の花瓶（青）,活花の花瓶（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年２月季節イベント家具,
1,1,60031801,50140200,50140300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,赤鬼の盾,赤鬼の御面,赤鬼の御面（小）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年2月くじ品,
1,1,60166400,60166401,60166402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ヴァルハラの戦装束（青・上）,ヴァルハラの戦装束（赤・上）,ヴァルハラの戦装束（黒・上）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50251000,50251001,50251002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ヴァルハラの戦装束（シルバー・下）,ヴァルハラの戦装束（ゴールド・下）,ヴァルハラの戦装束（ブラック・下）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31158600,31158601,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ヴァルハラの門（グレー）,ヴァルハラの門（ブルー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60151103,60151104,60151105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,エインヘリアルの鎧（緑・上）,エインヘリアルの鎧（青・上）,エインヘリアルの鎧（赤・上）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50234003,50234004,50234005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,エインヘリアルの鎧（緑・下）,エインヘリアルの鎧（青・下）,エインヘリアルの鎧（赤・下）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50139600,50139601,50139602,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ヴァルハラの頭飾り（青）,ヴァルハラの頭飾り（赤）,ヴァルハラの頭飾り（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31158700,31158701,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ヴァルハラへの階段（グレー）,ヴァルハラへの階段（ブルー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,10168700,10168701,10168702,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,トコトコ・シナモン,トコトコ・ウィリー,トコトコ・ココナッツ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011637,50011638,50011639,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,プレッピーソックス（ホワイト）,プレッピーソックス（ネイビー）,プレッピーソックス（グレー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166500,60166501,60166502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,チアフルベスト（赤）,チアフルベスト（黒）,チアフルベスト（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50251100,50251101,50251102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,チアフルスカート（茶）,チアフルスカート（青）,チアフルスカート（ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60159103,60159104,60159105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,アカデミートップス（赤）,アカデミートップス（青）,アカデミートップス（ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50140000,50140100,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,シナモンのうさ耳王冠,シナモンのうさ耳（王冠無し）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31122600,31122601,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,夕暮れ地球儀（ノーマルカラー）,夕暮れ地球儀（セピアカラー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50236803,50236804,50236805,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,アカデミーボトムス（茶）,アカデミーボトムス（青）,アカデミーボトムス（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31093100,31093101,31093200,31093201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,名門学園の机,名門学園の机色2,名門学園の机(前の椅子無ver),名門学園の机(前の椅子無ver)色2,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年3月くじ品,
1,1,50088600,50088601,50088602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,導ノ翼（蒼）,導ノ翼（紅）,導ノ翼（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166600,60166601,60166602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,烏神ノ衣・羅刹（蒼）,烏神ノ衣・羅刹（紅）,烏神ノ衣・羅刹（翠）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50251300,50251301,50251302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,烏神ノ袴・羅刹（蒼）,烏神ノ袴・羅刹（紅）,烏神ノ袴・羅刹（翠）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60136202,60136203,60136204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,夜叉姫の装束♀（蒼）,夜叉姫の装束♀（翠）,夜叉姫の装束♀（紅）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,61073300,61073301,61073302,60013700,60013701,60013702,60035400,60035401,60035402,0,0,0,0,0,0,0,0,1,翔烏・蒼焔（双剣）,翔烏・紅蓮（双剣）,翔烏・翠柳（双剣）,翔烏・蒼焔（片手剣）,翔烏・紅蓮（片手剣）,翔烏・翠柳（片手剣）,翔烏・蒼焔（盾）,翔烏・紅蓮（盾）,翔烏・翠柳（盾）,0,0,0,0,0,0,0,0,
1,1,31066400,31066401,31066410,31066411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,極彩障子（紅ニ染マル月）,障子戸（蒼ニ映エシ望月）,極彩障子（月無シ）,障子戸（月無シ）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066500,31066501,31066510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,極彩仕切,漆喰仕切,漆喰仕切（丸穴）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066600,31066601,31066700,31066701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,極彩雪洞（赤）,極彩雪洞（青）,極彩雪洞（台座無し・赤）,極彩雪洞（台座無し・青）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011641,50011642,50011643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星界のレッグペイント（茶）,星界のレッグペイント（橙）,星界のレッグペイント（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50500000,50500001,50500002,50500003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,星界の胸飾り（金）,星界の胸飾り（銀）,星界の胸飾り（エフェクト無・金）,星界の胸飾り（エフェクト無・銀）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166700,60166701,60166702,60166750,60166751,60166752,0,0,0,0,0,0,0,0,0,0,0,1,星界の装束（緑）,星界の装束（紫）,星界の装束（青）,星界の舞踊服（緑）,星界の舞踊服（紫）,星界の舞踊服（青）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154503,60154504,60154505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,アストラルトップス（黒）,アストラルトップス（白）,アストラルトップス（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50242503,50242504,50242505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,アストラルスカート（紫）,アストラルスカート（赤）,アストラルスカート（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50140400,50140401,50140402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星界の帽子（緑）,星界の帽子（紫）,星界の帽子（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066000,31066001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,星空の窓（月夜の砂漠）,星空の窓（月夜のオアシス）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31158800,31158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,星の祭壇（金）,星の祭壇（銀）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年３月季節イベント報酬アイテム,
1,1,31130029,31130111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ひなまつりのござ（小）,ひなまつりのござ（大）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年4月季節イベント報酬アイテム,
1,1,31132401,31132402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,峠茶屋の傘（桜・赤）,峠茶屋の傘（桜・紫）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年4月くじ品,
1,1,31159000,31159001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,雷雲（白）,雷雲（灰）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31159100,31159200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,激しい波,穏やかな波,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31177300,31177301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,クレーンゲーム機（ピンク）,クレーンゲーム機（グリーン）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31177400,31177401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,格闘ゲーム機（ブルー）,格闘ゲーム機（グリーン）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50088700,50088701,50088702,50088703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,海竜神の尻尾（白）,海竜神の尻尾（黒）,海竜神の尻尾（水色）,海竜神の尻尾（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166800,60166801,60166802,60166803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,深海の衣（白）,深海の衣（黒）,深海の衣（水色）,深海の衣（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50140600,50140601,50140602,50140603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,海竜神のアギト（白）,海竜神のアギト（黒）,海竜神のアギト（水色）,海竜神のアギト（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60166900,60166901,60166902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,マリンワンピース（白）,マリンワンピース（黒）,マリンワンピース（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237103,50237104,50237105,50237153,50237154,50237155,0,0,0,0,0,0,0,0,0,0,0,1,マリンパンプス（靴下付き・水色）,マリンパンプス（靴下付き・赤）,マリンパンプス（靴下付き・緑）,マリンパンプス（水色）,マリンパンプス（赤）,マリンパンプス（緑）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60167000,60167001,60167002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタイリッシュロングパーカー（赤）,スタイリッシュロングパーカー（黒）,スタイリッシュロングパーカー（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50251400,50251401,50251402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタイリッシュショートパンツ（赤）,スタイリッシュショートパンツ（黒）,スタイリッシュショートパンツ（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60152503,60152504,60152505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ストリートシャツ（紫）,ストリートシャツ（緑）,ストリートシャツ（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50235303,50235304,50235305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ストリートボトムス（紫）,ストリートボトムス（緑）,ストリートボトムス（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60013800,60013801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,クリムゾンナックル（焔）,クリムゾンナックル（蒼炎）,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50251500,50251501,50251502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタイリッシュパンプス（黒）,スタイリッシュパンプス（赤）,スタイリッシュパンプス（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2016年5月季節イベント報酬アイテム,
1,1,31159300,31159310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,鉄棒, 鉄棒（高）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#まいにちダンジョン報酬アイテム,
1,1,31066200,31066201,31066202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,丸型台座1*1(白),丸型台座1*1(ベージュ),丸型台座1*1(金),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066210,31066211,31066212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,丸型台座2*2(白),丸型台座2*2(ベージュ),丸型台座2*2(金),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066220,31066221,31066222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,丸型台座3*3(白),丸型台座3*3(ベージュ),丸型台座3*3(金),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066340,31066341,31066342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,角型台座1*1(白),角型台座1*1(ベージュ),角型台座1*1(金),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066350,31066351,31066352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,角型台座2*2(白),角型台座2*2(ベージュ),角型台座2*2(金),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31066360,31066361,31066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,角型台座3*3(白),角型台座3*3(ベージュ),角型台座3*3(金),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31175609,31175600,31175601,31175602,31175603,31175604,31175605,31175606,31175607,31175608,31175610,31175611,31175612,31175613,31175614,31175615,0,0,タイル１正方形1*1(白),タイル１正方形1*1(赤),タイル１正方形1*1(紫),タイル１正方形1*1(青),タイル１正方形1*1(水),タイル１正方形1*1(緑),タイル１正方形1*1(黄緑),タイル１正方形1*1(黄),タイル１正方形1*1(橙),タイル１正方形1*1(黒),タイル１正方形1*1(桃),タイル１正方形1*1(茶),タイル１正方形1*1(灰),タイル１正方形1*1(淡い水),タイル１正方形1*1(淡い黄),タイル１正方形1*1(紅),0,
1,1,31175639,31175630,31175631,31175632,31175633,31175634,31175635,31175636,31175637,31175638,31175640,31175641,31175642,31175643,31175644,31175645,0,0,タイル１正方形2*2(白),タイル１正方形2*2(赤),タイル１正方形2*2(紫),タイル１正方形2*2(青),タイル１正方形2*2(水),タイル１正方形2*2(緑),タイル１正方形2*2(黄緑),タイル１正方形2*2(黄),タイル１正方形2*2(橙),タイル１正方形2*2(黒),タイル１正方形2*2(桃),タイル１正方形2*2(茶),タイル１正方形2*2(灰),タイル１正方形2*2(淡い水),タイル１正方形2*2(淡い黄),タイル１正方形2*2(紅),0,
1,1,31175669,31175660,31175661,31175662,31175663,31175664,31175665,31175666,31175667,31175668,31175670,31175671,31175672,31175673,31175674,31175675,0,0,タイル１正方形3*3(白),タイル１正方形3*3(赤),タイル１正方形3*3(紫),タイル１正方形3*3(青),タイル１正方形3*3(水),タイル１正方形3*3(緑),タイル１正方形3*3(黄緑),タイル１正方形3*3(黄),タイル１正方形3*3(橙),タイル１正方形3*3(黒),タイル１正方形3*3(桃),タイル１正方形3*3(茶),タイル１正方形3*3(灰),タイル１正方形3*3(淡い水),タイル１正方形3*3(淡い黄),タイル１正方形3*3(紅),0,
1,1,31176209,31176200,31176201,31176202,31176203,31176204,31176205,31176206,31176207,31176208,31176210,31176211,31176212,31176213,31176214,31176215,0,0,タイル３４分の１の円1*1(白),タイル３４分の１の円1*1(赤),タイル３４分の１の円1*1(紫),タイル３４分の１の円1*1(青),タイル３４分の１の円1*1(水),タイル３４分の１の円1*1(緑),タイル３４分の１の円1*1(黄緑),タイル３４分の１の円1*1(黄),タイル３４分の１の円1*1(橙),タイル３４分の１の円1*1(黒),タイル３４分の１の円1*1(桃),タイル３４分の１の円1*1(茶),タイル３４分の１の円1*1(灰),タイル３４分の１の円1*1(淡い水),タイル３４分の１の円1*1(淡い黄),タイル３４分の１の円1*1(紅),0,
