#ID,Name,主动,最大Lv,Lv,JobLv,MP,SP,吟唱时间,延迟,射程,目标,目标2,范围,技能释放射程,所需装备,技能Flag
2417, ,1,5,1,0,0,0,1000,1800,0,1,2,2,255,0x00000000,0x00000014
2417, ,1,5,2,0,0,0,1000,1800,0,1,2,2,255,0x00000000,0x00000014
2417, ,1,5,3,0,0,0,1000,1800,0,1,2,2,255,0x00000000,0x00000014
2417, ,1,5,4,0,0,0,1000,1800,0,1,2,2,255,0x00000000,0x00000014
2417, ,1,5,5,0,0,0,1000,1800,0,1,2,2,255,0x00000000,0x00000014
2418,弱点射击,1,5,1,0,0,11,3500,2000,0,2,1,0,6,0x0000C280,0x00000034
2418,弱点射击,1,5,2,0,0,15,3500,2000,0,2,1,0,6,0x0000C280,0x00000034
2418,弱点射击,1,5,3,0,0,19,3500,2000,0,2,1,0,6,0x0000C280,0x00000034
2418,弱点射击,1,5,4,0,0,23,3500,2000,0,2,1,0,6,0x0000C280,0x00000034
2418,弱点射击,1,5,5,0,0,27,3500,2000,0,2,1,0,6,0x0000C280,0x00000034
2419,十字纹章,1,5,1,0,0,31,2000,1000,0,2,1,0,6,0x0000C200,0x00000034
2419,十字纹章,1,5,2,0,0,35,2000,1000,0,2,1,0,6,0x0000C200,0x00000034
2419,十字纹章,1,5,3,0,0,39,2000,1000,0,2,1,0,6,0x0000C200,0x00000034
2419,十字纹章,1,5,4,0,0,43,2000,1000,0,2,1,0,6,0x0000C200,0x00000034
2419,十字纹章,1,5,5,0,0,47,2000,1000,0,2,1,0,6,0x0000C200,0x00000034
2420,精密射撃,1,3,1,0,0,15,2000,1700,0,1,1,0,255,0x0000C280,0x00000044
2420,精密射撃,1,3,2,0,0,20,2000,1700,0,1,1,0,255,0x0000C280,0x00000044
2420,精密射撃,1,3,3,0,0,25,2000,1700,0,1,1,0,255,0x0000C280,0x00000044
2421,散弾,1,5,1,0,0,20,2000,1500,0,1,4,4,255,0x0000C200,0x00000014
2421,散弾,1,5,2,0,0,25,2000,1500,0,1,4,4,255,0x0000C200,0x00000014
2421,散弾,1,5,3,0,0,30,2000,1500,0,1,4,4,255,0x0000C200,0x00000014
2421,散弾,1,5,4,0,0,35,2000,1500,0,1,4,4,255,0x0000C200,0x00000014
2421,散弾,1,5,5,0,0,40,2000,1500,0,1,4,4,255,0x0000C200,0x00000014
2422,火炎放射,1,5,1,0,0,20,2500,1500,0,1,4,3,255,0x00000000,0x00000014
2422,火炎放射,1,5,2,0,0,22,2500,1500,0,1,4,3,255,0x00000000,0x00000014
2422,火炎放射,1,5,3,0,0,24,2500,1500,0,1,4,3,255,0x00000000,0x00000014
2422,火炎放射,1,5,4,0,0,26,2500,1500,0,1,4,3,255,0x00000000,0x00000014
2422,火炎放射,1,5,5,0,0,28,2500,1500,0,1,4,3,255,0x00000000,0x00000014
2423,火花球,1,5,1,0,19,0,1500,0,0,2,1,0,5,0x00000000,0x00000834
2423,火花球,1,5,2,0,23,0,1500,0,0,2,1,0,5,0x00000000,0x00000834
2423,火花球,1,5,3,0,27,0,1500,0,0,2,1,0,5,0x00000000,0x00000834
2423,火花球,1,5,4,0,31,0,1500,0,0,2,1,0,5,0x00000000,0x00000834
2423,火花球,1,5,5,0,35,0,1500,0,0,2,1,0,5,0x00000000,0x00000834
2424,超越极限,1,3,1,0,0,20,4500,2800,0,1,1,0,255,0x00000000,0x00000044
2424,超越极限,1,3,2,0,0,25,4500,2800,0,1,1,0,255,0x00000000,0x00000044
2424,超越极限,1,3,3,0,0,30,4500,2800,0,1,1,0,255,0x00000000,0x00000044
2425,毁灭光炮,1,5,1,0,12,12,1500,1000,0,4,10,5,5,0x00000000,0x00000834
2425,毁灭光炮,1,5,2,0,15,15,1500,1000,0,4,10,5,5,0x00000000,0x00000834
2425,毁灭光炮,1,5,3,0,20,20,1500,1000,0,4,10,5,5,0x00000000,0x00000834
2425,毁灭光炮,1,5,4,0,24,24,1500,1000,0,4,10,5,5,0x00000000,0x00000834
2425,毁灭光炮,1,5,5,0,30,30,1500,1000,0,4,10,5,5,0x00000000,0x00000834
2426, ,1,5,1,0,4,4,2000,1000,0,4,10,5,5,0x00000000,0x00000034
2426, ,1,5,2,0,5,5,2000,1000,0,4,10,5,5,0x00000000,0x00000034
2426, ,1,5,3,0,5,5,2000,1000,0,4,10,5,5,0x00000000,0x00000034
2426, ,1,5,4,0,6,6,2000,1000,0,4,10,5,5,0x00000000,0x00000034
2426, ,1,5,5,0,6,6,2000,1000,0,4,10,5,5,0x00000000,0x00000034
2427,牵引之鞭,1,5,1,0,0,22,2000,0,0,2,1,0,5,0x00040000,0x00000834
2427,牵引之鞭,1,5,2,0,0,24,2000,0,0,2,1,0,5,0x00040000,0x00000834
2427,牵引之鞭,1,5,3,0,0,26,2000,0,0,2,1,0,5,0x00040000,0x00000834
2427,牵引之鞭,1,5,4,0,0,28,2000,0,0,2,1,0,5,0x00040000,0x00000834
2427,牵引之鞭,1,5,5,0,0,30,2000,0,0,2,1,0,5,0x00040000,0x00000834
2428,警戒,1,5,1,0,0,15,2500,1500,0,1,1,0,255,0x00000000,0x00000044
2428,警戒,1,5,2,0,0,19,2500,1500,0,1,1,0,255,0x00000000,0x00000044
2428,警戒,1,5,3,0,0,23,2500,1500,0,1,1,0,255,0x00000000,0x00000044
2428,警戒,1,5,4,0,0,27,2500,1500,0,1,1,0,255,0x00000000,0x00000044
2428,警戒,1,5,5,0,0,31,2500,1500,0,1,1,0,255,0x00000000,0x00000044
2429,逃脱术,1,1,1,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000814
2430,音速鞭子,1,5,1,0,0,33,0,1500,0,2,1,0,4,0x00040000,0x00000834
2430,音速鞭子,1,5,2,0,0,36,0,1500,0,2,1,0,4,0x00040000,0x00000834
2430,音速鞭子,1,5,3,0,0,39,0,1500,0,2,1,0,4,0x00040000,0x00000834
2430,音速鞭子,1,5,4,0,0,42,0,1500,0,2,1,0,4,0x00040000,0x00000834
2430,音速鞭子,1,5,5,0,0,45,0,1500,0,2,1,0,4,0x00040000,0x00000834
2431, ,1,5,1,0,0,0,2000,6000,0,2,1,0,4,0x00040000,0x00000034
2431, ,1,5,2,0,0,0,2000,6000,0,2,1,0,4,0x00040000,0x00000034
2431, ,1,5,3,0,0,0,2000,6000,0,2,1,0,4,0x00040000,0x00000034
2431, ,1,5,4,0,0,0,2000,6000,0,2,1,0,4,0x00040000,0x00000034
2431, ,1,5,5,0,0,0,2000,6000,0,2,1,0,4,0x00040000,0x00000034
2432, ,1,5,1,0,0,0,1000,1250,0,1,2,2,255,0x00040000,0x00000014
2432, ,1,5,2,0,0,0,1000,1250,0,1,2,2,255,0x00040000,0x00000014
2432, ,1,5,3,0,0,0,1000,1250,0,1,2,2,255,0x00040000,0x00000014
2432, ,1,5,4,0,0,0,1000,1250,0,1,2,2,255,0x00040000,0x00000014
2432, ,1,5,5,0,0,0,1000,1250,0,1,2,2,255,0x00040000,0x00000014
2433,召唤阿尔卡纳,1,5,1,0,12,12,1250,1500,0,4,1,1,5,0x00000000,0x00000034
2433,召唤阿尔卡纳,1,5,2,0,14,14,1250,1500,0,4,1,1,5,0x00000000,0x00000034
2433,召唤阿尔卡纳,1,5,3,0,16,16,1250,1500,0,4,1,1,5,0x00000000,0x00000034
2433,召唤阿尔卡纳,1,5,4,0,18,18,1250,1500,0,4,1,1,5,0x00000000,0x00000034
2433,召唤阿尔卡纳,1,5,5,0,20,20,1250,1500,0,4,1,1,5,0x00000000,0x00000034
2434, ,1,5,1,0,0,0,1500,5000,0,2,1,0,1,0x00000000,0x00000034
2434, ,1,5,2,0,0,0,1500,5000,0,2,1,0,1,0x00000000,0x00000034
2434, ,1,5,3,0,0,0,1500,5000,0,2,1,0,1,0x00000000,0x00000034
2434, ,1,5,4,0,0,0,1500,5000,0,2,1,0,1,0x00000000,0x00000034
2434, ,1,5,5,0,0,0,1500,5000,0,2,1,0,1,0x00000000,0x00000034
2435, ,1,5,1,0,0,0,1750,6000,0,2,1,0,1,0x00000000,0x00000034
2435, ,1,5,2,0,0,0,1750,6000,0,2,1,0,1,0x00000000,0x00000034
2435, ,1,5,3,0,0,0,1750,6000,0,2,1,0,1,0x00000000,0x00000034
2435, ,1,5,4,0,0,0,1750,6000,0,2,1,0,1,0x00000000,0x00000034
2435, ,1,5,5,0,0,0,1750,6000,0,2,1,0,1,0x00000000,0x00000034
2436,治愈,1,5,1,0,0,0,3000,3000,0,2,1,0,20,0x00000000,0x00000062
2436,治愈,1,5,2,0,0,0,3000,3000,0,2,1,0,20,0x00000000,0x00000062
2436,治愈,1,5,3,0,0,0,3000,3000,0,2,1,0,20,0x00000000,0x00000062
2436,治愈,1,5,4,0,0,0,3000,3000,0,2,1,0,20,0x00000000,0x00000062
2436,治愈,1,5,5,0,0,0,3000,3000,0,2,1,0,20,0x00000000,0x00000062
2437,阿尔卡纳国王的愤怒,1,5,1,0,0,0,3000,1500,0,1,2,4,255,0x00000000,0x00000002
2437,阿尔卡纳国王的愤怒,1,5,2,0,0,0,3000,1500,0,1,2,4,255,0x00000000,0x00000002
2437,阿尔卡纳国王的愤怒,1,5,3,0,0,0,3000,1500,0,1,2,4,255,0x00000000,0x00000002
2437,阿尔卡纳国王的愤怒,1,5,4,0,0,0,3000,1500,0,1,2,4,255,0x00000000,0x00000002
2437,阿尔卡纳国王的愤怒,1,5,5,0,0,0,3000,1500,0,1,2,4,255,0x00000000,0x00000002
2438,欺诈骰子,1,1,1,0,15,15,0,0,0,4,1,1,5,0x00000000,0x00000034
2439,花牌·猪鹿蝶,1,5,1,0,0,30,0,0,0,2,1,0,1,0x00000000,0x00000034
2439,花牌·猪鹿蝶,1,5,2,0,0,35,0,0,0,2,1,0,1,0x00000000,0x00000034
2439,花牌·猪鹿蝶,1,5,3,0,0,40,0,0,0,2,1,0,1,0x00000000,0x00000034
2439,花牌·猪鹿蝶,1,5,4,0,0,45,0,0,0,2,1,0,1,0x00000000,0x00000034
2439,花牌·猪鹿蝶,1,5,5,0,0,50,0,0,0,2,1,0,1,0x00000000,0x00000034
2440, ,1,5,1,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2440, ,1,5,2,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2440, ,1,5,3,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2440, ,1,5,4,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2440, ,1,5,5,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2441, ,1,5,1,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2441, ,1,5,2,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2441, ,1,5,3,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2441, ,1,5,4,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2441, ,1,5,5,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2442,信赖提升,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000844
2443,宠物化身,1,1,1,0,0,25,0,0,0,1,1,0,255,0x00000000,0x00000844
2444,宠物攻速上升,1,1,1,0,0,36,0,0,0,1,1,0,255,0x00000000,0x00000044
2445,特技回避,1,1,1,0,0,25,0,0,0,1,2,7,255,0x00000000,0x00000014
2446,治愈之火,1,1,1,0,0,25,0,0,0,4,2,5,5,0x00000000,0x00000064
2447,激励,1,1,1,0,0,12,0,0,0,2,1,0,5,0x00000000,0x00000064
2448,品种改良,1,5,1,0,0,3,0,0,0,3,1,0,3,0x00000000,0x00000840
2449,庭园师的手艺,1,5,1,0,0,6,0,0,0,1,2,2,255,0x00000000,0x00000014
2450,规模种植,1,1,1,0,0,0,0,0,0,1,2,2,255,0x00000000,0x00000024
2451,星象变换,1,1,1,0,0,0,0,0,0,1,2,2,255,0x00000000,0x00000840
2452,气象控制,1,1,1,0,0,0,0,0,0,1,2,2,255,0x00000000,0x00000840
2453,树木化身,1,1,1,0,0,25,0,0,0,1,1,0,255,0x00000000,0x00000844
2454,家具分解,1,1,1,0,0,3,0,0,0,1,1,0,255,0x00000000,0x00000840
2455,兴建木屋,1,1,1,0,0,5,0,0,0,4,1,1,1,0x00000000,0x00000024
2456,时间制陷阱,1,1,1,0,0,0,0,0,0,4,2,3,2,0x00000000,0x00000014
2457,修复标志,1,1,1,0,0,0,0,0,0,2,1,1,2,0x00000000,0x00000012
2458,燃油炸弹,1,1,1,0,0,0,0,0,0,4,1,1,1,0x00000000,0x00000022
2459, ,1,255,1,0,0,0,0,0,0,1,2,2,255,0x00000000,0x00000012
2460, ,1,1,1,0,0,0,0,0,0,1,0,0,255,0x00000000,0x00000014
2461,弹丸攻击,1,5,1,0,0,6,0,0,0,2,1,0,5,0x0000C200,0x00000034
2461,弹丸攻击,1,5,2,0,0,8,0,0,0,2,1,0,5,0x0000C200,0x00000034
2461,弹丸攻击,1,5,3,0,0,10,0,0,0,2,1,0,5,0x0000C200,0x00000034
2461,弹丸攻击,1,5,4,0,0,12,0,0,0,2,1,0,5,0x0000C200,0x00000034
2461,弹丸攻击,1,5,5,0,0,14,0,0,0,2,1,0,5,0x0000C200,0x00000034
2462,弹丸强击,1,5,1,0,0,6,0,0,0,2,1,0,5,0x0000C200,0x00000034
2462,弹丸强击,1,5,2,0,0,9,0,0,0,2,1,0,5,0x0000C200,0x00000034
2462,弹丸强击,1,5,3,0,0,12,0,0,0,2,1,0,5,0x0000C200,0x00000034
2462,弹丸强击,1,5,4,0,0,15,0,0,0,2,1,0,5,0x0000C200,0x00000034
2462,弹丸强击,1,5,5,0,0,18,0,0,0,2,1,0,5,0x0000C200,0x00000034
2463,强力射击,1,5,1,0,0,7,0,0,0,2,1,0,5,0x0000C200,0x00000034
2463,强力射击,1,5,2,0,0,12,0,0,0,2,1,0,5,0x0000C200,0x00000034
2463,强力射击,1,5,3,0,0,17,0,0,0,2,1,0,5,0x0000C200,0x00000034
2463,强力射击,1,5,4,0,0,22,0,0,0,2,1,0,5,0x0000C200,0x00000034
2463,强力射击,1,5,5,0,0,27,0,0,0,2,1,0,5,0x0000C200,0x00000034
2464,超电磁炮击,1,1,1,0,40,40,0,0,0,2,1,0,6,0x00000000,0x00000034
2465,比特激光炮击,1,1,1,0,70,70,0,0,0,2,1,0,5,0x00000000,0x00000034
2466,加特林爆发,1,1,1,0,40,40,0,0,0,2,5,5,5,0x00000000,0x00000034
2467,假设,1,1,1,0,10,10,0,0,0,2,1,0,5,0x00000000,0x00000034
2468,比特攻击,1,1,1,0,80,80,0,0,0,2,2,3,3,0x00000000,0x00000034
2469,分体式导弹,1,1,1,0,50,50,0,0,0,2,1,0,6,0x00000000,0x00000814
2470,杀戮冲击,1,1,1,0,40,40,0,0,0,2,1,0,5,0x00000000,0x00000034
2471,仮,1,1,1,0,10,10,0,0,0,2,1,0,5,0x00000000,0x00000034
2472,新手重击,1,1,1,0,0,2,0,0,0,2,1,0,1,0x0004383E,0x00000034
2473,新手射击,1,1,1,0,0,2,0,0,0,2,1,0,5,0x0000C200,0x00000034
2474,高速重击,1,3,1,0,0,18,0,0,0,1,1,0,255,0x00800000,0x00000044
2474,高速重击,1,3,2,0,0,27,0,0,0,1,1,0,255,0x00800000,0x00000044
2474,高速重击,1,3,3,0,0,36,0,0,0,1,1,0,255,0x00800000,0x00000044
2475,高速斩击,1,3,1,0,0,18,0,0,0,1,1,0,255,0x01000000,0x00000044
2475,高速斩击,1,3,2,0,0,27,0,0,0,1,1,0,255,0x01000000,0x00000044
2475,高速斩击,1,3,3,0,0,36,0,0,0,1,1,0,255,0x01000000,0x00000044
2476,高速刺击,1,3,1,0,0,18,0,0,0,1,1,0,255,0x02000000,0x00000044
2476,高速刺击,1,3,2,0,0,27,0,0,0,1,1,0,255,0x02000000,0x00000044
2476,高速刺击,1,3,3,0,0,36,0,0,0,1,1,0,255,0x02000000,0x00000044
2477,高速射击,1,3,1,0,0,18,0,0,0,1,1,0,255,0x04000000,0x00000044
2477,高速射击,1,3,2,0,0,27,0,0,0,1,1,0,255,0x04000000,0x00000044
2477,高速射击,1,3,3,0,0,36,0,0,0,1,1,0,255,0x04000000,0x00000044
2478,魅惑之箱,1,3,1,0,0,48,0,0,0,1,2,3,255,0x00000000,0x00000814
2478,魅惑之箱,1,3,2,0,0,64,0,0,0,1,2,3,255,0x00000000,0x00000814
2478,魅惑之箱,1,3,3,0,0,80,0,0,0,1,2,3,255,0x00000000,0x00000814
2479,魅惑陷阱,1,1,1,0,0,0,0,0,0,1,2,3,255,0x00000000,0x00000012
2480,武具强化,1,1,1,0,0,32,0,0,0,3,1,0,3,0x00000000,0x00000840
2481,武具融合,1,1,1,0,0,32,0,0,0,3,1,0,3,0x00000000,0x00000840
2482,背理之鞭,1,5,1,0,0,52,0,0,0,1,2,3,255,0x00040000,0x00000814
2482,背理之鞭,1,5,2,0,0,60,0,0,0,1,2,3,255,0x00040000,0x00000814
2482,背理之鞭,1,5,3,0,0,68,0,0,0,1,2,3,255,0x00040000,0x00000814
2482,背理之鞭,1,5,4,0,0,76,0,0,0,1,2,3,255,0x00040000,0x00000814
2482,背理之鞭,1,5,5,0,0,84,0,0,0,1,2,3,255,0x00040000,0x00000814
2483,小丑强击,1,5,1,0,0,12,0,0,0,2,1,0,1,0x00000000,0x00000034
2483,小丑强击,1,5,2,0,0,24,0,0,0,2,1,0,1,0x00000000,0x00000034
2483,小丑强击,1,5,3,0,0,36,0,0,0,2,1,0,1,0x00000000,0x00000034
2483,小丑强击,1,5,4,0,0,48,0,0,0,2,1,0,1,0x00000000,0x00000034
2483,小丑强击,1,5,5,0,0,60,0,0,0,2,1,0,1,0x00000000,0x00000034
2484,威力输出,1,5,1,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2484,威力输出,1,5,2,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2484,威力输出,1,5,3,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2484,威力输出,1,5,4,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2484,威力输出,1,5,5,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2485,快速射击,1,5,1,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2485,快速射击,1,5,2,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2485,快速射击,1,5,3,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2485,快速射击,1,5,4,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2485,快速射击,1,5,5,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2486,杀戮印记,1,5,1,0,0,24,0,0,0,1,1,0,255,0x00000000,0x00000044
2486,杀戮印记,1,5,2,0,0,30,0,0,0,1,1,0,255,0x00000000,0x00000044
2486,杀戮印记,1,5,3,0,0,36,0,0,0,1,1,0,255,0x00000000,0x00000044
2486,杀戮印记,1,5,4,0,0,42,0,0,0,1,1,0,255,0x00000000,0x00000044
2486,杀戮印记,1,5,5,0,0,48,0,0,0,1,1,0,255,0x00000000,0x00000044
2487,潜在·武器强化,1,1,1,0,0,32,0,0,0,3,1,0,3,0x00000000,0x00000840
2488,潜在·防具强化,1,1,1,0,0,32,0,0,0,3,1,0,3,0x00000000,0x00000840
2489,攻击操纵,1,5,1,0,0,24,0,0,0,1,1,0,255,0x00000000,0x00000844
2489,攻击操纵,1,5,2,0,0,30,0,0,0,1,1,0,255,0x00000000,0x00000844
2489,攻击操纵,1,5,3,0,0,36,0,0,0,1,1,0,255,0x00000000,0x00000844
2489,攻击操纵,1,5,4,0,0,42,0,0,0,1,1,0,255,0x00000000,0x00000844
2489,攻击操纵,1,5,5,0,0,48,0,0,0,1,1,0,255,0x00000000,0x00000844
2490,广域拖鞭,1,5,1,0,0,15,0,0,0,1,2,5,255,0x00040000,0x00000814
2490,广域拖鞭,1,5,2,0,0,21,0,0,0,1,2,5,255,0x00040000,0x00000814
2490,广域拖鞭,1,5,3,0,0,26,0,0,0,1,2,5,255,0x00040000,0x00000814
2490,广域拖鞭,1,5,4,0,0,30,0,0,0,1,2,5,255,0x00040000,0x00000814
2490,广域拖鞭,1,5,5,0,0,33,0,0,0,1,2,5,255,0x00040000,0x00000814
2491,伤害标记,1,5,1,0,0,18,0,0,0,2,1,0,5,0x00000000,0x00000034
2491,伤害标记,1,5,2,0,0,28,0,0,0,2,1,0,5,0x00000000,0x00000034
2491,伤害标记,1,5,3,0,0,36,0,0,0,2,1,0,5,0x00000000,0x00000034
2491,伤害标记,1,5,4,0,0,42,0,0,0,2,1,0,5,0x00000000,0x00000034
2491,伤害标记,1,5,5,0,0,46,0,0,0,2,1,0,5,0x00000000,0x00000034
2492,精神标记,1,5,1,0,0,18,0,0,0,2,1,0,5,0x00000000,0x00000034
2492,精神标记,1,5,2,0,0,28,0,0,0,2,1,0,5,0x00000000,0x00000034
2492,精神标记,1,5,3,0,0,36,0,0,0,2,1,0,5,0x00000000,0x00000034
2492,精神标记,1,5,4,0,0,42,0,0,0,2,1,0,5,0x00000000,0x00000034
2492,精神标记,1,5,5,0,0,46,0,0,0,2,1,0,5,0x00000000,0x00000034
2493,仇恨吸收,1,5,1,0,0,12,0,0,0,2,1,0,5,0x00000000,0x00000034
2493,仇恨吸收,1,5,2,0,0,22,0,0,0,2,1,0,5,0x00000000,0x00000034
2493,仇恨吸收,1,5,3,0,0,30,0,0,0,2,1,0,5,0x00000000,0x00000034
2493,仇恨吸收,1,5,4,0,0,36,0,0,0,2,1,0,5,0x00000000,0x00000034
2493,仇恨吸收,1,5,5,0,0,40,0,0,0,2,1,0,5,0x00000000,0x00000034
2494,小丑延迟取消,1,3,1,0,0,48,0,0,0,1,1,0,255,0x00000000,0x00000844
2494,小丑延迟取消,1,3,2,0,0,66,0,0,0,1,1,0,255,0x00000000,0x00000844
2494,小丑延迟取消,1,3,3,0,0,84,0,0,0,1,1,0,255,0x00000000,0x00000844
2495,傷害累積,1,5,1,0,0,18,500,300000,0,1,1,0,255,0x00000000,0x00000844
2495,傷害累積,1,5,2,0,0,28,500,300000,0,1,1,0,255,0x00000000,0x00000844
2495,傷害累積,1,5,3,0,0,36,500,300000,0,1,1,0,255,0x00000000,0x00000844
2495,傷害累積,1,5,4,0,0,42,500,300000,0,1,1,0,255,0x00000000,0x00000844
2495,傷害累積,1,5,5,0,0,46,500,300000,0,1,1,0,255,0x00000000,0x00000844
2496,傷害累積,1,1,1,0,0,0,0,0,0,1,2,3,255,0x00000000,0x00000014
2497,黑薔薇之棘,1,5,1,0,20,20,0,0,0,1,1,0,255,0x00000000,0x00000044
2497,黑薔薇之棘,1,5,2,0,25,25,0,0,0,1,1,0,255,0x00000000,0x00000044
2497,黑薔薇之棘,1,5,3,0,30,30,0,0,0,1,1,0,255,0x00000000,0x00000044
2497,黑薔薇之棘,1,5,4,0,35,35,0,0,0,1,1,0,255,0x00000000,0x00000044
2497,黑薔薇之棘,1,5,5,0,40,40,0,0,0,1,1,0,255,0x00000000,0x00000044
2498,鬼人戰勢,1,5,1,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2498,鬼人戰勢,1,5,2,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2498,鬼人戰勢,1,5,3,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2498,鬼人戰勢,1,5,4,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2498,鬼人戰勢,1,5,5,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2499,逆轉防禦,1,5,1,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2499,逆轉防禦,1,5,2,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2499,逆轉防禦,1,5,3,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2499,逆轉防禦,1,5,4,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2499,逆轉防禦,1,5,5,0,0,40,0,0,0,1,1,0,255,0x00000000,0x00000844
2500,機能?防禦,1,5,1,0,0,24,0,0,0,1,1,0,255,0x00000000,0x00000844
2500,機能?防禦,1,5,2,0,0,30,0,0,0,1,1,0,255,0x00000000,0x00000844
2500,機能?防禦,1,5,3,0,0,36,0,0,0,1,1,0,255,0x00000000,0x00000844
2500,機能?防禦,1,5,4,0,0,42,0,0,0,1,1,0,255,0x00000000,0x00000844
2500,機能?防禦,1,5,5,0,0,48,0,0,0,1,1,0,255,0x00000000,0x00000844
2501,會心標記,1,5,1,0,0,12,0,0,0,2,1,0,5,0x00000000,0x00000034
2501,會心標記,1,5,2,0,0,22,0,0,0,2,1,0,5,0x00000000,0x00000034
2501,會心標記,1,5,3,0,0,30,0,0,0,2,1,0,5,0x00000000,0x00000034
2501,會心標記,1,5,4,0,0,36,0,0,0,2,1,0,5,0x00000000,0x00000034
2501,會心標記,1,5,5,0,0,40,0,0,0,2,1,0,5,0x00000000,0x00000034
2502,完美暴亂重槌,1,5,1,0,0,58,0,0,0,1,1,0,255,0x00000000,0x00000044
2502,完美暴亂重槌,1,5,2,0,0,67,0,0,0,1,1,0,255,0x00000000,0x00000044
2502,完美暴亂重槌,1,5,3,0,0,73,0,0,0,1,1,0,255,0x00000000,0x00000044
2502,完美暴亂重槌,1,5,4,0,0,78,0,0,0,1,1,0,255,0x00000000,0x00000044
2502,完美暴亂重槌,1,5,5,0,0,82,0,0,0,1,1,0,255,0x00000000,0x00000044
2503,大風車,1,5,1,0,0,42,2200,2000,0,1,2,3,255,0x0000383E,0x00000014
2503,大風車,1,5,2,0,0,52,2200,2000,0,1,2,3,255,0x0000383E,0x00000014
2503,大風車,1,5,3,0,0,62,2200,2000,0,1,2,3,255,0x0000383E,0x00000014
2503,大風車,1,5,4,0,0,72,2200,2000,0,1,2,3,255,0x0000383E,0x00000014
2503,大風車,1,5,5,0,0,82,2200,2000,0,1,2,3,255,0x0000383E,0x00000014
2504,衰弱射擊,1,5,1,0,0,60,0,0,0,1,1,0,255,0x0000C280,0x00000014
2504,衰弱射擊,1,5,2,0,0,60,0,0,0,1,1,0,255,0x0000C280,0x00000014
2504,衰弱射擊,1,5,3,0,0,60,0,0,0,1,1,0,255,0x0000C280,0x00000014
2504,衰弱射擊,1,5,4,0,0,60,0,0,0,1,1,0,255,0x0000C280,0x00000014
2504,衰弱射擊,1,5,5,0,0,60,0,0,0,1,1,0,255,0x0000C280,0x00000014
2505,武具融合分解,1,1,1,0,0,0,0,0,0,3,1,0,3,0x00000000,0x00000840
2506,機能?速度,1,5,1,0,0,24,0,0,0,1,1,0,255,0x00000000,0x00000844
2506,機能?速度,1,5,2,0,0,30,0,0,0,1,1,0,255,0x00000000,0x00000844
2506,機能?速度,1,5,3,0,0,36,0,0,0,1,1,0,255,0x00000000,0x00000844
2506,機能?速度,1,5,4,0,0,42,0,0,0,1,1,0,255,0x00000000,0x00000844
2506,機能?速度,1,5,5,0,0,48,0,0,0,1,1,0,255,0x00000000,0x00000844
2507,測試,1,5,1,0,0,12,2000,1000,0,2,2,3,7,0x0000C280,0x00000834
2507,測試,1,5,2,0,0,24,2000,1000,0,2,2,3,7,0x0000C280,0x00000834
2507,測試,1,5,3,0,0,36,2000,1000,0,2,2,5,7,0x0000C280,0x00000834
2507,測試,1,5,4,0,0,48,2000,1000,0,2,2,3,7,0x0000C280,0x00000834
2507,測試,1,5,5,0,0,60,2000,1000,0,2,2,5,7,0x0000C280,0x00000834
2508,測試,1,5,1,0,0,26,2000,1000,0,2,2,3,5,0x00000000,0x00000834
2508,測試,1,5,2,0,0,32,2000,1000,0,2,2,3,5,0x00000000,0x00000834
2508,測試,1,5,3,0,0,38,2000,1000,0,2,2,3,5,0x00000000,0x00000834
