18000509,ワルキューレ,10065000,23,87,1,1,18000509,0,19010086,111,0,1,0,0,0,#ヒトトセのフシギなたまご（9章）再利用,
#18000510,エラリィ,10065000,51,87,0,1,18000510,0,18000510,111,0,1,0,0,0,
#18000511,ドルリィ,10065000,52,87,0,1,18000511,0,18000511,111,0,1,0,0,0,
#18000512,クイン,10023000,138,200,2,1,18000512,0,18000512,111,0,1,0,0,0,
#18000513,レイン,10023000,138,201,2,1,18000513,0,18000513,111,0,1,0,0,0,
#18000514,　,10023000,127,143,4,1,18000514,1,11001339,111,0,2,0,7d76,1,
#18000515,　,10023000,127,143,4,1,18000515,1,18000515,111,0,2,0,7d81,1,
18000516,　,50163000,25,24,4,0.85,18000516,1,18000359,111,0,2,0,7d78,1,#ヒトトセのフシギなたまご（9章）再利用,
18000517,　,10024000,198,127,2,0.85,18000517,1,18000359,111,0,2,0,7d79,1,#ヒトトセのフシギなたまご（9章）再利用,
#18000518,　,50163000,25,24,4,1,18000518,1,11001339,111,0,2,0,7d80,1,
#ヒトトセのフシギなたまご（9章）※使いまわしＮＰＣがいるので「ヒトトセのフシギなたまご（9章）再利用」で検索,
18000519,グレンダ,10017000,59,139,1,1,18000519,0,18000519,111,0,1,0,0,0,
18000520,壷の収集家,10024000,130,137,3,1,18000520,0,18000520,111,0,1,0,0,0,
#18000521,ロウゲツの使い（PICTID確保用）,
18000522,イタズラ者のウサギ,50163000,25,20,4,2,18000522,0,40610000,111,0,2,0,7d92,1,
18000523,グレート冬将軍,50163000,25,20,4,3,18000523,0,10600000,111,0,2,0,7d93,1,
18000524,ＫＵ－１,50163000,25,20,4,1,18000524,0,18000384,111,0,2,0,7d94,1,
18000525,パイレーツタイニー,50163000,25,20,4,1,18000525,0,11000702,111,0,2,0,7d95,1,
18000526,大きな壷,50163000,25,20,4,3,18000526,0,30300000,111,0,2,0,7d96,1,
18000527,キングフミツキ,50163000,25,20,4,2.5,18000527,0,10510000,111,0,2,0,7d97,1,
18000528,永遠の女王,50163000,25,20,4,1,18000528,0,14670000,111,0,2,0,7d98,1,
18000529,アマテラス,50163000,25,20,4,1,18000529,0,18000503,111,0,2,0,7d99,1,
18000530,オーディン,50163000,25,20,4,1.1,18000530,0,18000507,111,0,2,0,8d00,1,
18000531,全てを無くしたウル,50163000,25,16,4,2,18000531,0,10136901,111,0,2,0,8d01,1,
#韓国用,
#18010001,ヘルメット卿,10023000,96,125,6,1.1,18010001,0,18010001,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010002,ヘルメット卿,12021000,112,134,6,1.1,18010001,0,18010001,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010003,夢見がちのハレルヤ,10024000,46,148,5,1,18010003,0,11001973,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010004,夢見がちのハレルヤ,30166000,17,15,2,1,18010004,0,11001973,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010005,夢見がちのハレルヤ,10065000,86,83,2,1,18010005,0,11001973,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010006,夢見がちのハレルヤ,10063100,123,41,1,1,18010006,0,11001973,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010007,執事イマジン,30166000,10,2,0,0.9,18010007,0,18010007,111,0,1,0,0,0,#[KOR]イリスカード配布イベント,
#18010008,タイタニア保安官,10025000,88,140,6,1,18010008,0,18010008,190,0,1,0,0,0,#イベント[WANTED!],
#タイ用,
#18020000,Delita,10018100,200,99,0,1,99999999,0,11000079,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020001,Zalina,10024000,172,192,0,1,99999999,0,11000836,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020002,Delita's Mom,10066000,79,76,0,1,99999999,0,11000122,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020003,Alex,30120000,18,6,0,1,99999999,0,11000197,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020004,Fiona,10062000,65,235,0,1,99999999,0,11000219,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020005,Olan Chef,10046000,178,189,0,1,99999999,0,11000794,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020006,Olan's Mother,10057000,243,121,0,1,99999999,0,11000122,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020007,Umil,10065000,43,91,0,1,99999999,0,11000100,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020008,Umil's Mother,10060000,190,125,0,1,99999999,0,11000107,111,0,1,0,0,0,#[THA] Proposal Mother Day Event,
#18020009,TGS2011 Staff,20080017,42,25,2,1,99999999,0,11000405,111,0,1,0,0,0,#[THA] TGS2011イベント用,
#18020010,TGS2011 Staff,20080017,8,25,6,1,99999999,0,11000405,111,0,1,0,0,0,#[THA] TGS2011イベント用,
#インドネシア用,
#18040000,Pirate Tiny,10071000,128,90,0,1,18040000,0,11000702,111,0,1,0,0,0,
#中国用,
#18060000,
