EVENTID,地图ID,地图名称,X,Y
10001572,20012004,20012004,95,39
10001572,20012004,20012004,101,39
10001572,20012004,20012004,102,39
10001572,20012004,20012004,79,40
10001572,20012004,20012004,80,40
10001572,20012004,20012004,94,40
10001572,20012004,20012004,95,40
10001572,20012004,20012004,101,40
10001572,20012004,20012004,102,40
10001572,20012004,20012004,79,41
10001572,20012004,20012004,80,41
10001572,20012004,20012004,94,41
10001572,20012004,20012004,95,41
10001572,20012004,20012004,101,41
10001572,20012004,20012004,102,41
10001572,20012004,20012004,79,42
10001572,20012004,20012004,80,42
10001572,20012004,20012004,94,42
10001572,20012004,20012004,95,42
10001572,20012004,20012004,101,42
10001572,20012004,20012004,102,42
10001572,20012004,20012004,94,43
10001572,20012004,20012004,95,43
10001572,20012004,20012004,82,47
10001593,20012004,20012004,85,61
10001593,20012004,20012004,86,61
10001593,20012004,20012004,85,62
10001593,20012004,20012004,86,62
10001578,20012004,20012004,59,65
10001578,20012004,20012004,60,65
10001585,20012004,20012004,75,65
10001585,20012004,20012004,76,65
10001578,20012004,20012004,59,66
10001578,20012004,20012004,60,66
10001585,20012004,20012004,75,66
10001585,20012004,20012004,76,66
10001593,20012004,20012004,109,69
10001593,20012004,20012004,110,69
10001593,20012004,20012004,109,70
10001593,20012004,20012004,110,70
10001593,20012004,20012004,116,87
10001593,20012004,20012004,117,87
10001593,20012004,20012004,116,88
10001593,20012004,20012004,117,88
10001572,20012004,20012004,80,110
10001572,20012004,20012004,81,110
10001572,20012004,20012004,82,110
10001572,20012004,20012004,83,110
10001572,20012004,20012004,80,111
10001572,20012004,20012004,81,111
10001572,20012004,20012004,82,111
10001572,20012004,20012004,83,111
10001572,20012004,20012004,80,112
10001572,20012004,20012004,81,112
10001572,20012004,20012004,82,112
10001572,20012004,20012004,83,112
10001572,20012004,20012004,95,112
10001572,20012004,20012004,96,112
10001572,20012004,20012004,97,112
10001572,20012004,20012004,95,113
10001572,20012004,20012004,96,113
10001572,20012004,20012004,97,113
10001572,20012004,20012004,95,114
10001572,20012004,20012004,96,114
10001572,20012004,20012004,97,114
10001572,20012004,20012004,95,115
10001572,20012004,20012004,96,115
10001572,20012004,20012004,97,115
10000201,20013000,永恆深淵聳立的門,63,69
10000201,20013000,永恆深淵聳立的門,64,69
10000201,20013000,永恆深淵聳立的門,63,70
10000201,20013000,永恆深淵聳立的門,64,70
10000662,20013002,寶物庫,63,57
10000662,20013002,寶物庫,64,57
10000662,20013002,寶物庫,63,58
10000662,20013002,寶物庫,64,58
10000498,20013003,奧克魯尼亞東部平原,63,57
10000498,20013003,奧克魯尼亞東部平原,64,57
90000000,20013003,奧克魯尼亞東部平原,63,69
90000000,20013003,奧克魯尼亞東部平原,64,69
90000000,20013003,奧克魯尼亞東部平原,63,70
90000000,20013003,奧克魯尼亞東部平原,64,70
10000494,20013100,永恆深淵聳立的門,63,56
10000494,20013100,永恆深淵聳立的門,64,56
10000485,20014000,北部地牢,244,10
10000485,20014000,北部地牢,245,10
10000485,20014000,北部地牢,244,11
10000485,20014000,北部地牢,245,11
10000487,20014000,北部地牢,91,91
10000487,20014000,北部地牢,92,91
10000487,20014000,北部地牢,91,92
10000487,20014000,北部地牢,92,92
10000486,20014000,北部地牢,115,114
10000486,20014000,北部地牢,116,114
10000486,20014000,北部地牢,115,115
10000486,20014000,北部地牢,116,115
10000488,20014000,北部地牢,115,140
10000488,20014000,北部地牢,116,140
10000490,20014000,北部地牢,139,140
10000490,20014000,北部地牢,140,140
10000488,20014000,北部地牢,115,141
10000488,20014000,北部地牢,116,141
10000490,20014000,北部地牢,139,141
10000490,20014000,北部地牢,140,141
10000489,20014000,北部地牢,115,154
10000489,20014000,北部地牢,116,154
10000489,20014000,北部地牢,115,155
10000489,20014000,北部地牢,116,155
10000640,20014000,北部地牢,14,159
10001097,20014000,北部地牢,22,159
10000491,20014000,北部地牢,163,162
10000491,20014000,北部地牢,164,162
10000491,20014000,北部地牢,163,163
10000491,20014000,北部地牢,164,163
10000481,20015000,愛伊斯島之地下通道,9,5
10000481,20015000,愛伊斯島之地下通道,10,5
10000700,20015000,愛伊斯島之地下通道,7,33
10000700,20015000,愛伊斯島之地下通道,8,33
10000700,20015000,愛伊斯島之地下通道,9,33
10000700,20015000,愛伊斯島之地下通道,10,33
10000700,20015000,愛伊斯島之地下通道,11,33
10000700,20015000,愛伊斯島之地下通道,12,33
10000700,20015000,愛伊斯島之地下通道,7,34
10000700,20015000,愛伊斯島之地下通道,8,34
10000700,20015000,愛伊斯島之地下通道,9,34
10000700,20015000,愛伊斯島之地下通道,10,34
10000700,20015000,愛伊斯島之地下通道,11,34
10000700,20015000,愛伊斯島之地下通道,12,34
10000482,20015000,愛伊斯島之地下通道,9,60
10000482,20015000,愛伊斯島之地下通道,10,60
10000482,20015000,愛伊斯島之地下通道,9,61
10000482,20015000,愛伊斯島之地下通道,10,61
10000698,20020000,南部地牢B1F,127,0
10000698,20020000,南部地牢B1F,128,0
10000698,20020000,南部地牢B1F,127,1
10000698,20020000,南部地牢B1F,128,1
10000696,20020000,南部地牢B1F,178,72
10000696,20020000,南部地牢B1F,179,72
10000696,20020000,南部地牢B1F,178,73
10000696,20020000,南部地牢B1F,179,73
10000692,20020000,南部地牢B1F,101,250
10000692,20020000,南部地牢B1F,102,250
10000694,20020000,南部地牢B1F,153,250
10000694,20020000,南部地牢B1F,154,250
10000692,20020000,南部地牢B1F,101,251
10000692,20020000,南部地牢B1F,102,251
10000694,20020000,南部地牢B1F,153,251
10000694,20020000,南部地牢B1F,154,251
10001571,20020002,20020002,58,2
10001571,20020002,20020002,59,2
10001571,20020002,20020002,58,3
10001571,20020002,20020002,59,3
10000697,20021000,南部地牢B2F,178,76
10000697,20021000,南部地牢B2F,179,76
10000697,20021000,南部地牢B2F,178,77
10000697,20021000,南部地牢B2F,179,77
10000695,20021000,南部地牢B2F,127,244
10000695,20021000,南部地牢B2F,128,244
10000695,20021000,南部地牢B2F,127,245
10000695,20021000,南部地牢B2F,128,245
10000701,20022000,南部地牢B3F,127,244
10000701,20022000,南部地牢B3F,128,244
10000701,20022000,南部地牢B3F,127,245
10000701,20022000,南部地牢B3F,128,245
10001270,20023000,馬克特碼頭,151,41
12001133,20023000,馬克特碼頭,152,147
10000699,20023000,馬克特碼頭,129,254
10000699,20023000,馬克特碼頭,130,254
10000699,20023000,馬克特碼頭,129,255
10000699,20023000,馬克特碼頭,130,255
10000237,20030000,廢炭礦B1F,63,9
10000237,20030000,廢炭礦B1F,64,9
10000237,20030000,廢炭礦B1F,63,10
10000237,20030000,廢炭礦B1F,64,10
1,20030000,廢炭礦B1F,87,17
1,20030000,廢炭礦B1F,88,17
1,20030000,廢炭礦B1F,87,18
1,20030000,廢炭礦B1F,88,18
1,20030000,廢炭礦B1F,83,29
1,20030000,廢炭礦B1F,84,29
1,20030000,廢炭礦B1F,83,30
1,20030000,廢炭礦B1F,84,30
10000238,20030000,廢炭礦B1F,63,117
10000238,20030000,廢炭礦B1F,64,117
10000238,20030000,廢炭礦B1F,63,118
10000238,20030000,廢炭礦B1F,64,118
1,20030001,廢炭礦B1F,87,17
1,20030001,廢炭礦B1F,88,17
1,20030001,廢炭礦B1F,87,18
1,20030001,廢炭礦B1F,88,18
1,20030001,廢炭礦B1F,83,29
1,20030001,廢炭礦B1F,84,29
1,20030001,廢炭礦B1F,83,30
1,20030001,廢炭礦B1F,84,30
10000353,20030001,廢炭礦B1F,63,117
10000353,20030001,廢炭礦B1F,64,117
10000353,20030001,廢炭礦B1F,63,118
10000353,20030001,廢炭礦B1F,64,118
10000239,20031000,廢炭礦B2F,63,115
10000239,20031000,廢炭礦B2F,64,115
10000240,20031000,廢炭礦B2F,107,115
10000240,20031000,廢炭礦B2F,108,115
10000239,20031000,廢炭礦B2F,63,116
10000239,20031000,廢炭礦B2F,64,116
10000240,20031000,廢炭礦B2F,107,116
10000240,20031000,廢炭礦B2F,108,116
10000354,20031001,廢炭礦B2F,63,115
10000354,20031001,廢炭礦B2F,64,115
10000355,20031001,廢炭礦B2F,107,115
10000355,20031001,廢炭礦B2F,108,115
10000354,20031001,廢炭礦B2F,63,116
10000354,20031001,廢炭礦B2F,64,116
10000355,20031001,廢炭礦B2F,107,116
10000355,20031001,廢炭礦B2F,108,116
10000241,20032000,廢炭礦B3F,107,115
10000241,20032000,廢炭礦B3F,108,115
10000241,20032000,廢炭礦B3F,107,116
10000241,20032000,廢炭礦B3F,108,116
10000356,20032001,廢炭礦B3F,107,115
10000356,20032001,廢炭礦B3F,108,115
10000356,20032001,廢炭礦B3F,107,116
10000356,20032001,廢炭礦B3F,108,116
10000501,20070000,無限回廊B1F,23,5
10000501,20070000,無限回廊B1F,24,5
10000501,20070000,無限回廊B1F,23,6
10000501,20070000,無限回廊B1F,24,6
10000500,20070000,無限回廊B1F,23,89
10000500,20070000,無限回廊B1F,24,89
10000500,20070000,無限回廊B1F,23,90
10000500,20070000,無限回廊B1F,24,90
10000503,20070001,無限回廊B2F,23,5
10000503,20070001,無限回廊B2F,24,5
10000503,20070001,無限回廊B2F,23,6
10000503,20070001,無限回廊B2F,24,6
10000502,20070001,無限回廊B2F,23,89
10000502,20070001,無限回廊B2F,24,89
10000502,20070001,無限回廊B2F,23,90
10000502,20070001,無限回廊B2F,24,90
10000505,20070002,無限回廊B3F,23,5
10000505,20070002,無限回廊B3F,24,5
10000505,20070002,無限回廊B3F,23,6
10000505,20070002,無限回廊B3F,24,6
10000504,20070002,無限回廊B3F,23,89
10000504,20070002,無限回廊B3F,24,89
10000504,20070002,無限回廊B3F,23,90
10000504,20070002,無限回廊B3F,24,90
10000507,20070003,無限回廊B4F,23,5
10000507,20070003,無限回廊B4F,24,5
10000507,20070003,無限回廊B4F,23,6
10000507,20070003,無限回廊B4F,24,6
10000506,20070003,無限回廊B4F,23,89
10000506,20070003,無限回廊B4F,24,89
10000506,20070003,無限回廊B4F,23,90
10000506,20070003,無限回廊B4F,24,90
10000509,20070004,無限回廊B5F,23,5
10000509,20070004,無限回廊B5F,24,5
10000509,20070004,無限回廊B5F,23,6
10000509,20070004,無限回廊B5F,24,6
10000508,20070004,無限回廊B5F,23,89
10000508,20070004,無限回廊B5F,24,89
10000508,20070004,無限回廊B5F,23,90
10000508,20070004,無限回廊B5F,24,90
10000511,20070005,無限回廊B6F,23,5
10000511,20070005,無限回廊B6F,24,5
10000511,20070005,無限回廊B6F,23,6
10000511,20070005,無限回廊B6F,24,6
10000510,20070005,無限回廊B6F,23,89
10000510,20070005,無限回廊B6F,24,89
10000510,20070005,無限回廊B6F,23,90
10000510,20070005,無限回廊B6F,24,90
10000513,20070006,無限回廊B7F,23,5
10000513,20070006,無限回廊B7F,24,5
10000513,20070006,無限回廊B7F,23,6
10000513,20070006,無限回廊B7F,24,6
10000512,20070006,無限回廊B7F,23,89
10000512,20070006,無限回廊B7F,24,89
10000512,20070006,無限回廊B7F,23,90
10000512,20070006,無限回廊B7F,24,90
10000515,20070007,無限回廊B8F,23,5
10000515,20070007,無限回廊B8F,24,5
10000515,20070007,無限回廊B8F,23,6
10000515,20070007,無限回廊B8F,24,6
10000514,20070007,無限回廊B8F,23,89
10000514,20070007,無限回廊B8F,24,89
10000514,20070007,無限回廊B8F,23,90
10000514,20070007,無限回廊B8F,24,90
10000517,20070008,無限回廊B9F,23,5
10000517,20070008,無限回廊B9F,24,5
10000517,20070008,無限回廊B9F,23,6
10000517,20070008,無限回廊B9F,24,6
10000516,20070008,無限回廊B9F,23,89
10000516,20070008,無限回廊B9F,24,89
10000516,20070008,無限回廊B9F,23,90
10000516,20070008,無限回廊B9F,24,90
10000521,20070010,無限回廊B11F,23,5
10000521,20070010,無限回廊B11F,24,5
10000521,20070010,無限回廊B11F,23,6
10000521,20070010,無限回廊B11F,24,6
10000520,20070010,無限回廊B11F,23,89
10000520,20070010,無限回廊B11F,24,89
10000520,20070010,無限回廊B11F,23,90
10000520,20070010,無限回廊B11F,24,90
10000523,20070011,無限回廊B12F,23,5
10000523,20070011,無限回廊B12F,24,5
10000523,20070011,無限回廊B12F,23,6
10000523,20070011,無限回廊B12F,24,6
10000522,20070011,無限回廊B12F,23,89
10000522,20070011,無限回廊B12F,24,89
10000522,20070011,無限回廊B12F,23,90
10000522,20070011,無限回廊B12F,24,90
10000525,20070012,無限回廊B13F,23,5
10000525,20070012,無限回廊B13F,24,5
10000525,20070012,無限回廊B13F,23,6
10000525,20070012,無限回廊B13F,24,6
10000524,20070012,無限回廊B13F,23,89
10000524,20070012,無限回廊B13F,24,89
10000524,20070012,無限回廊B13F,23,90
10000524,20070012,無限回廊B13F,24,90
10000527,20070013,無限回廊B14F,23,5
10000527,20070013,無限回廊B14F,24,5
10000527,20070013,無限回廊B14F,23,6
10000527,20070013,無限回廊B14F,24,6
10000526,20070013,無限回廊B14F,23,89
10000526,20070013,無限回廊B14F,24,89
10000526,20070013,無限回廊B14F,23,90
10000526,20070013,無限回廊B14F,24,90
10000529,20070014,無限回廊B15F,23,5
10000529,20070014,無限回廊B15F,24,5
10000529,20070014,無限回廊B15F,23,6
10000529,20070014,無限回廊B15F,24,6
10000528,20070014,無限回廊B15F,23,89
10000528,20070014,無限回廊B15F,24,89
10000528,20070014,無限回廊B15F,23,90
10000528,20070014,無限回廊B15F,24,90
10000531,20070015,無限回廊B16F,23,5
10000531,20070015,無限回廊B16F,24,5
10000531,20070015,無限回廊B16F,23,6
10000531,20070015,無限回廊B16F,24,6
10000530,20070015,無限回廊B16F,23,89
10000530,20070015,無限回廊B16F,24,89
10000530,20070015,無限回廊B16F,23,90
10000530,20070015,無限回廊B16F,24,90
10000533,20070016,無限回廊B17F,23,5
10000533,20070016,無限回廊B17F,24,5
10000533,20070016,無限回廊B17F,23,6
10000533,20070016,無限回廊B17F,24,6
10000532,20070016,無限回廊B17F,23,89
10000532,20070016,無限回廊B17F,24,89
10000532,20070016,無限回廊B17F,23,90
10000532,20070016,無限回廊B17F,24,90
10000535,20070017,無限回廊B18F,23,5
10000535,20070017,無限回廊B18F,24,5
10000535,20070017,無限回廊B18F,23,6
10000535,20070017,無限回廊B18F,24,6
10000534,20070017,無限回廊B18F,23,89
10000534,20070017,無限回廊B18F,24,89
10000534,20070017,無限回廊B18F,23,90
10000534,20070017,無限回廊B18F,24,90
10000537,20070018,無限回廊B19F,23,5
10000537,20070018,無限回廊B19F,24,5
10000537,20070018,無限回廊B19F,23,6
10000537,20070018,無限回廊B19F,24,6
10000536,20070018,無限回廊B19F,23,89
10000536,20070018,無限回廊B19F,24,89
10000536,20070018,無限回廊B19F,23,90
10000536,20070018,無限回廊B19F,24,90
10000541,20070020,無限回廊B21F,23,5
10000541,20070020,無限回廊B21F,24,5
10000541,20070020,無限回廊B21F,23,6
10000541,20070020,無限回廊B21F,24,6
10000540,20070020,無限回廊B21F,23,89
10000540,20070020,無限回廊B21F,24,89
10000540,20070020,無限回廊B21F,23,90
10000540,20070020,無限回廊B21F,24,90
10000543,20070021,無限回廊B22F,23,5
10000543,20070021,無限回廊B22F,24,5
10000543,20070021,無限回廊B22F,23,6
10000543,20070021,無限回廊B22F,24,6
10000542,20070021,無限回廊B22F,23,89
10000542,20070021,無限回廊B22F,24,89
10000542,20070021,無限回廊B22F,23,90
10000542,20070021,無限回廊B22F,24,90
10000545,20070022,無限回廊B23F,23,5
10000545,20070022,無限回廊B23F,24,5
10000545,20070022,無限回廊B23F,23,6
10000545,20070022,無限回廊B23F,24,6
10000544,20070022,無限回廊B23F,23,89
10000544,20070022,無限回廊B23F,24,89
10000544,20070022,無限回廊B23F,23,90
10000544,20070022,無限回廊B23F,24,90
10000547,20070023,無限回廊B24F,23,5
10000547,20070023,無限回廊B24F,24,5
10000547,20070023,無限回廊B24F,23,6
10000547,20070023,無限回廊B24F,24,6
10000546,20070023,無限回廊B24F,23,89
10000546,20070023,無限回廊B24F,24,89
10000546,20070023,無限回廊B24F,23,90
10000546,20070023,無限回廊B24F,24,90
10000549,20070024,無限回廊B25F,23,5
10000549,20070024,無限回廊B25F,24,5
10000549,20070024,無限回廊B25F,23,6
10000549,20070024,無限回廊B25F,24,6
10000548,20070024,無限回廊B25F,23,89
10000548,20070024,無限回廊B25F,24,89
10000548,20070024,無限回廊B25F,23,90
10000548,20070024,無限回廊B25F,24,90
10000551,20070025,無限回廊B26F,23,5
10000551,20070025,無限回廊B26F,24,5
10000551,20070025,無限回廊B26F,23,6
10000551,20070025,無限回廊B26F,24,6
10000550,20070025,無限回廊B26F,23,89
10000550,20070025,無限回廊B26F,24,89
10000550,20070025,無限回廊B26F,23,90
10000550,20070025,無限回廊B26F,24,90
10000553,20070026,無限回廊B27F,23,5
10000553,20070026,無限回廊B27F,24,5
10000553,20070026,無限回廊B27F,23,6
10000553,20070026,無限回廊B27F,24,6
10000552,20070026,無限回廊B27F,23,89
10000552,20070026,無限回廊B27F,24,89
10000552,20070026,無限回廊B27F,23,90
10000552,20070026,無限回廊B27F,24,90
10000555,20070027,無限回廊B28F,23,5
10000555,20070027,無限回廊B28F,24,5
10000555,20070027,無限回廊B28F,23,6
10000555,20070027,無限回廊B28F,24,6
10000554,20070027,無限回廊B28F,23,89
10000554,20070027,無限回廊B28F,24,89
10000554,20070027,無限回廊B28F,23,90
10000554,20070027,無限回廊B28F,24,90
10000557,20070028,無限回廊B29F,23,5
10000557,20070028,無限回廊B29F,24,5
10000557,20070028,無限回廊B29F,23,6
10000557,20070028,無限回廊B29F,24,6
10000556,20070028,無限回廊B29F,23,89
10000556,20070028,無限回廊B29F,24,89
10000556,20070028,無限回廊B29F,23,90
10000556,20070028,無限回廊B29F,24,90
10000561,20070030,無限回廊B31F,23,5
10000561,20070030,無限回廊B31F,24,5
10000561,20070030,無限回廊B31F,23,6
10000561,20070030,無限回廊B31F,24,6
10000560,20070030,無限回廊B31F,23,89
10000560,20070030,無限回廊B31F,24,89
10000560,20070030,無限回廊B31F,23,90
10000560,20070030,無限回廊B31F,24,90
10000563,20070031,無限回廊B32F,23,5
10000563,20070031,無限回廊B32F,24,5
10000563,20070031,無限回廊B32F,23,6
10000563,20070031,無限回廊B32F,24,6
10000562,20070031,無限回廊B32F,23,89
10000562,20070031,無限回廊B32F,24,89
10000562,20070031,無限回廊B32F,23,90
10000562,20070031,無限回廊B32F,24,90
10000565,20070032,無限回廊B33F,23,5
10000565,20070032,無限回廊B33F,24,5
10000565,20070032,無限回廊B33F,23,6
10000565,20070032,無限回廊B33F,24,6
10000564,20070032,無限回廊B33F,23,89
10000564,20070032,無限回廊B33F,24,89
10000564,20070032,無限回廊B33F,23,90
10000564,20070032,無限回廊B33F,24,90
10000567,20070033,無限回廊B34F,23,5
10000567,20070033,無限回廊B34F,24,5
10000567,20070033,無限回廊B34F,23,6
10000567,20070033,無限回廊B34F,24,6
10000566,20070033,無限回廊B34F,23,89
10000566,20070033,無限回廊B34F,24,89
10000566,20070033,無限回廊B34F,23,90
10000566,20070033,無限回廊B34F,24,90
10000569,20070034,無限回廊B35F,23,5
10000569,20070034,無限回廊B35F,24,5
10000569,20070034,無限回廊B35F,23,6
10000569,20070034,無限回廊B35F,24,6
10000568,20070034,無限回廊B35F,23,89
10000568,20070034,無限回廊B35F,24,89
10000568,20070034,無限回廊B35F,23,90
10000568,20070034,無限回廊B35F,24,90
10000571,20070035,無限回廊B36F,23,5
10000571,20070035,無限回廊B36F,24,5
10000571,20070035,無限回廊B36F,23,6
10000571,20070035,無限回廊B36F,24,6
10000570,20070035,無限回廊B36F,23,89
10000570,20070035,無限回廊B36F,24,89
10000570,20070035,無限回廊B36F,23,90
10000570,20070035,無限回廊B36F,24,90
10000573,20070036,無限回廊B37F,23,5
10000573,20070036,無限回廊B37F,24,5
10000573,20070036,無限回廊B37F,23,6
10000573,20070036,無限回廊B37F,24,6
10000572,20070036,無限回廊B37F,23,89
10000572,20070036,無限回廊B37F,24,89
10000572,20070036,無限回廊B37F,23,90
10000572,20070036,無限回廊B37F,24,90
10000575,20070037,無限回廊B38F,23,5
10000575,20070037,無限回廊B38F,24,5
10000575,20070037,無限回廊B38F,23,6
10000575,20070037,無限回廊B38F,24,6
10000574,20070037,無限回廊B38F,23,89
10000574,20070037,無限回廊B38F,24,89
10000574,20070037,無限回廊B38F,23,90
10000574,20070037,無限回廊B38F,24,90
10000577,20070038,無限回廊B39F,23,5
10000577,20070038,無限回廊B39F,24,5
10000577,20070038,無限回廊B39F,23,6
10000577,20070038,無限回廊B39F,24,6
10000576,20070038,無限回廊B39F,23,89
10000576,20070038,無限回廊B39F,24,89
10000576,20070038,無限回廊B39F,23,90
10000576,20070038,無限回廊B39F,24,90
10000581,20070040,無限回廊B41F,23,5
10000581,20070040,無限回廊B41F,24,5
10000581,20070040,無限回廊B41F,23,6
10000581,20070040,無限回廊B41F,24,6
10000580,20070040,無限回廊B41F,23,89
10000580,20070040,無限回廊B41F,24,89
10000580,20070040,無限回廊B41F,23,90
10000580,20070040,無限回廊B41F,24,90
10000583,20070041,無限回廊B42F,23,5
10000583,20070041,無限回廊B42F,24,5
10000583,20070041,無限回廊B42F,23,6
10000583,20070041,無限回廊B42F,24,6
10000582,20070041,無限回廊B42F,23,89
10000582,20070041,無限回廊B42F,24,89
10000582,20070041,無限回廊B42F,23,90
10000582,20070041,無限回廊B42F,24,90
10000585,20070042,無限回廊B43F,23,5
10000585,20070042,無限回廊B43F,24,5
10000585,20070042,無限回廊B43F,23,6
10000585,20070042,無限回廊B43F,24,6
10000584,20070042,無限回廊B43F,23,89
10000584,20070042,無限回廊B43F,24,89
10000584,20070042,無限回廊B43F,23,90
10000584,20070042,無限回廊B43F,24,90
10000587,20070043,無限回廊B44F,23,5
10000587,20070043,無限回廊B44F,24,5
10000587,20070043,無限回廊B44F,23,6
10000587,20070043,無限回廊B44F,24,6
10000586,20070043,無限回廊B44F,23,89
10000586,20070043,無限回廊B44F,24,89
10000586,20070043,無限回廊B44F,23,90
10000586,20070043,無限回廊B44F,24,90
10000589,20070044,無限回廊B45F,23,5
10000589,20070044,無限回廊B45F,24,5
10000589,20070044,無限回廊B45F,23,6
10000589,20070044,無限回廊B45F,24,6
10000588,20070044,無限回廊B45F,23,89
10000588,20070044,無限回廊B45F,24,89
10000588,20070044,無限回廊B45F,23,90
10000588,20070044,無限回廊B45F,24,90
10000591,20070045,無限回廊B46F,23,5
10000591,20070045,無限回廊B46F,24,5
10000591,20070045,無限回廊B46F,23,6
10000591,20070045,無限回廊B46F,24,6
10000590,20070045,無限回廊B46F,23,89
10000590,20070045,無限回廊B46F,24,89
10000590,20070045,無限回廊B46F,23,90
10000590,20070045,無限回廊B46F,24,90
10000593,20070046,無限回廊B47F,23,5
10000593,20070046,無限回廊B47F,24,5
10000593,20070046,無限回廊B47F,23,6
10000593,20070046,無限回廊B47F,24,6
10000592,20070046,無限回廊B47F,23,89
10000592,20070046,無限回廊B47F,24,89
10000592,20070046,無限回廊B47F,23,90
10000592,20070046,無限回廊B47F,24,90
10000595,20070047,無限回廊B48F,23,5
10000595,20070047,無限回廊B48F,24,5
10000595,20070047,無限回廊B48F,23,6
10000595,20070047,無限回廊B48F,24,6
10000594,20070047,無限回廊B48F,23,89
10000594,20070047,無限回廊B48F,24,89
10000594,20070047,無限回廊B48F,23,90
10000594,20070047,無限回廊B48F,24,90
10000597,20070048,無限回廊B49F,23,5
10000597,20070048,無限回廊B49F,24,5
10000597,20070048,無限回廊B49F,23,6
10000597,20070048,無限回廊B49F,24,6
10000596,20070048,無限回廊B49F,23,89
10000596,20070048,無限回廊B49F,24,89
10000596,20070048,無限回廊B49F,23,90
10000596,20070048,無限回廊B49F,24,90
10001265,20070100,回廊養殖場1F,23,89
10001265,20070100,回廊養殖場1F,24,89
10001265,20070100,回廊養殖場1F,23,90
10001265,20070100,回廊養殖場1F,24,90
10001265,20070101,回廊養殖場2F,23,89
10001265,20070101,回廊養殖場2F,24,89
10001265,20070101,回廊養殖場2F,23,90
10001265,20070101,回廊養殖場2F,24,90
10001265,20070102,回廊養殖場3F,23,89
10001265,20070102,回廊養殖場3F,24,89
10001265,20070102,回廊養殖場3F,23,90
10001265,20070102,回廊養殖場3F,24,90
10001514,20070103,20070103,23,89
10001514,20070103,20070103,24,89
10001514,20070103,20070103,23,90
10001514,20070103,20070103,24,90
12002085,20070104,20070104,16,1
12002085,20070104,20070104,17,1
12002085,20070104,20070104,30,1
12002085,20070104,20070104,31,1
12002085,20070104,20070104,16,2
12002085,20070104,20070104,17,2
12002085,20070104,20070104,30,2
12002085,20070104,20070104,31,2
12002085,20070104,20070104,16,3
12002085,20070104,20070104,17,3
12002085,20070104,20070104,30,3
12002085,20070104,20070104,31,3
12002085,20070104,20070104,30,6
12002085,20070104,20070104,31,6
12002085,20070104,20070104,30,7
12002085,20070104,20070104,31,7
12002085,20070104,20070104,30,8
12002085,20070104,20070104,31,8
12002085,20070104,20070104,19,15
12002085,20070104,20070104,20,15
12002085,20070104,20070104,21,15
12002085,20070104,20070104,22,15
12002085,20070104,20070104,23,15
12002085,20070104,20070104,24,15
12002085,20070104,20070104,25,15
12002085,20070104,20070104,26,15
12002085,20070104,20070104,27,15
12002085,20070104,20070104,28,15
12002085,20070104,20070104,19,16
12002085,20070104,20070104,20,16
12002085,20070104,20070104,21,16
12002085,20070104,20070104,22,16
12002085,20070104,20070104,23,16
12002085,20070104,20070104,24,16
12002085,20070104,20070104,25,16
12002085,20070104,20070104,26,16
12002085,20070104,20070104,27,16
12002085,20070104,20070104,28,16
12002085,20070104,20070104,20,73
12002085,20070104,20070104,21,73
12002085,20070104,20070104,22,73
12002085,20070104,20070104,23,73
12002085,20070104,20070104,24,73
12002085,20070104,20070104,25,73
12002085,20070104,20070104,26,73
12002085,20070104,20070104,27,73
10001515,20070104,20070104,23,89
10001515,20070104,20070104,24,89
10001515,20070104,20070104,23,90
10001515,20070104,20070104,24,90
10000519,20071009,無限回廊B10F,23,5
10000519,20071009,無限回廊B10F,24,5
10000519,20071009,無限回廊B10F,23,6
10000519,20071009,無限回廊B10F,24,6
10000518,20071009,無限回廊B10F,23,89
10000518,20071009,無限回廊B10F,24,89
10000518,20071009,無限回廊B10F,23,90
10000518,20071009,無限回廊B10F,24,90
10000539,20071019,無限回廊B20F,23,5
10000539,20071019,無限回廊B20F,24,5
10000539,20071019,無限回廊B20F,23,6
10000539,20071019,無限回廊B20F,24,6
10000538,20071019,無限回廊B20F,23,89
10000538,20071019,無限回廊B20F,24,89
10000538,20071019,無限回廊B20F,23,90
10000538,20071019,無限回廊B20F,24,90
10000559,20071029,無限回廊B30F,23,5
10000559,20071029,無限回廊B30F,24,5
10000559,20071029,無限回廊B30F,23,6
10000559,20071029,無限回廊B30F,24,6
10000558,20071029,無限回廊B30F,23,89
10000558,20071029,無限回廊B30F,24,89
10000558,20071029,無限回廊B30F,23,90
10000558,20071029,無限回廊B30F,24,90
10000579,20071039,無限回廊B40F,23,5
10000579,20071039,無限回廊B40F,24,5
10000579,20071039,無限回廊B40F,23,6
10000579,20071039,無限回廊B40F,24,6
10000578,20071039,無限回廊B40F,23,89
10000578,20071039,無限回廊B40F,24,89
10000578,20071039,無限回廊B40F,23,90
10000578,20071039,無限回廊B40F,24,90
10000598,20071049,無限回廊B50F,23,89
10000598,20071049,無限回廊B50F,24,89
10000598,20071049,無限回廊B50F,23,90
10000598,20071049,無限回廊B50F,24,90
18000113,20080006,20080006,21,21
18000114,20080006,20080006,25,21
18000115,20080006,20080006,29,21
18000116,20080006,20080006,21,25
18000117,20080006,20080006,25,25
18000118,20080006,20080006,29,25
18000119,20080006,20080006,21,29
18000120,20080006,20080006,25,29
18000121,20080006,20080006,29,29
12001500,20080012,遺跡入口前廣場,25,7
12001500,20080012,遺跡入口前廣場,7,25
